,MVT_GT_Milwaukee WI
2017-01-01,42.0
2017-01-15,33.0
2017-02-05,53.0
2017-02-19,70.0
2017-04-16,37.0
2017-05-14,79.0
2017-05-21,32.0
2017-05-28,34.0
2017-07-09,86.0
2017-07-23,81.0
2017-09-03,63.0
2017-09-17,47.0
2017-10-08,36.0
2017-11-05,82.0
2017-11-12,85.0
2018-01-28,46.98164033663619
2018-03-11,60.690680432817956
2018-03-25,29.259888211599893
2018-04-15,26.918080192363536
2018-04-29,52.165256375108896
2018-06-10,38.95621627892713
2018-07-01,33.77260024045442
2018-07-08,44.139832317399836
2018-09-30,79.58333656747243
2018-10-07,40.127120288545306
2018-10-14,56.67796840396343
2018-11-04,20.563560144272653
2018-12-16,52.165256375108896
2019-01-13,42.96892830778166
2019-01-20,28.088984201981717
2019-02-03,25.74717618274536
2019-03-17,51.49435236549072
2019-03-31,28.088984201981717
2019-04-07,29.259888211599893
2019-04-14,100.31780072136326
2019-04-28,20.563560144272653
2019-05-26,60.190680432817956
2019-06-23,28.588984201981717
2019-08-04,40.127120288545306
2019-09-22,26.918080192363536
2019-09-29,25.74717618274536
2019-11-10,77.41243255785426
2019-11-17,46.98164033663619
2019-11-24,21.73446415389083
2019-12-01,37.28531226930895
2020-01-05,20.063560144272653
2020-01-12,22.405368163509007
2020-02-09,34.9435042500726
2020-03-01,22.905368163509007
2020-03-08,22.405368163509007
2020-04-05,37.78531226930895
2020-04-12,38.95621627892713
2020-05-03,20.063560144272653
2020-05-31,40.627120288545306
2020-07-19,34.9435042500726
2020-08-16,77.91243255785426
2020-08-30,50.99435236549072
2020-09-13,20.063560144272653
2020-10-04,46.98164033663619
2020-10-18,25.24717618274536
2020-11-01,18.392656134654477
2020-11-08,41.79802429816348
2020-11-29,20.563560144272653
2020-12-06,64.2033924616725
2020-12-13,40.127120288545306
2020-12-20,50.49435236549072
2020-12-27,21.73446415389083
2021-01-10,21.23446415389083
2021-02-14,57.3488724135816
2021-03-07,56.17796840396343
2021-03-14,20.063560144272653
2021-03-21,21.73446415389083
2021-03-28,44.139832317399836
2021-04-18,33.27260024045442
2021-05-02,60.690680432817956
2021-05-23,32.10169623083625
2021-05-30,49.82344835587254
2021-06-06,24.076272173127183
2021-06-27,28.088984201981717
2021-07-04,69.8870085001452
2021-07-18,22.905368163509007
2021-07-25,60.190680432817956
2021-08-01,33.27260024045442
2021-08-08,26.918080192363536
2021-09-05,32.10169623083625
2021-09-26,33.77260024045442
2021-10-03,49.82344835587254
2021-10-10,29.259888211599893
2021-10-17,44.139832317399836
2021-10-24,25.74717618274536
2021-10-31,28.088984201981717
2021-11-14,38.45621627892713
2021-11-21,83.09604859632697
2021-12-05,29.259888211599893
2022-01-09,41.596048596326966
2022-01-16,93.92656134654476
2022-02-06,134.18080192363539
2022-02-13,41.596048596326966
2022-02-20,34.8870085001452
2022-02-27,22.810736327018013
2022-03-13,29.519776423199783
2022-03-20,40.25424057709061
2022-04-10,49.646896711745086
2022-04-17,28.17796840396343
2022-04-24,32.20339246167249
2022-05-01,38.91243255785426
2022-05-15,33.545200480908846
2022-06-05,34.8870085001452
2022-06-26,56.35593680792686
2022-07-03,25.49435236549072
2022-07-10,73.79944105799946
2022-07-24,34.8870085001452
2022-08-07,45.621472654036026
2022-08-28,26.836160384727073
2022-09-11,34.8870085001452
2022-09-18,41.596048596326966
2022-10-02,111.37006559661737
2022-10-23,28.17796840396343
2022-10-30,95.26836936578111
2022-11-06,42.93785661556332
2022-11-13,48.30508869250873
2022-12-04,21.46892830778166
2022-12-18,42.93785661556332
2022-12-25,42.93785661556332
