,MVT_GT_Las Vegas NV
2017-01-22,55.0
2017-01-29,23.0
2017-02-12,19.0
2017-02-19,22.0
2017-02-26,18.0
2017-03-12,25.0
2017-03-26,40.0
2017-04-02,34.0
2017-05-07,71.0
2017-05-14,100.0
2017-06-04,31.0
2017-06-25,31.0
2017-07-02,28.0
2017-07-09,22.0
2017-08-13,21.0
2017-08-27,54.0
2017-09-03,23.0
2017-09-10,44.0
2017-09-17,15.0
2017-09-24,19.0
2017-10-01,25.0
2017-11-05,44.0
2017-11-12,32.0
2017-11-26,31.0
2017-12-10,25.0
2018-02-04,26.20014807776748
2018-03-04,26.20014807776748
2018-03-18,53.788535804881064
2018-03-25,37.135503168612914
2018-04-08,41.07670141534342
2018-04-22,35.859023869920705
2018-05-06,63.335651246380394
2018-05-13,34.9707842205746
2018-05-20,32.8060652725363
2018-06-17,19.205991233652558
2018-07-22,57.72973405161157
2018-07-29,30.14134632449799
2018-08-26,31.029585973844092
2018-09-02,49.84733755815055
2018-09-09,22.75894983103697
2018-09-16,40.18846176599732
2018-10-14,47.68261861011224
2018-10-21,24.035429129729174
2018-11-04,24.035429129729174
2018-11-11,26.20014807776748
2018-11-18,23.14718948038307
2018-12-02,27.976627376459682
2018-12-09,32.3060652725363
2019-01-06,63.835651246380394
2019-01-13,52.90029615553496
2019-02-10,29.25310667515189
2019-04-14,22.25894983103697
2019-04-28,29.25310667515189
2019-06-02,28.864867025805786
2019-06-09,30.14134632449799
2019-07-07,27.08838772711358
2019-07-14,42.85318071403563
2019-08-04,22.75894983103697
2019-08-18,22.75894983103697
2019-08-25,20.09423088299866
2019-09-15,20.982470532344763
2019-10-06,20.09423088299866
2019-10-27,22.25894983103697
2019-11-10,41.964941064689526
2019-12-01,34.9707842205746
2019-12-15,41.964941064689526
2019-12-22,32.3060652725363
2019-12-29,68.665089142457
2020-01-05,23.14718948038307
2020-01-19,44.12966001272783
2020-02-09,17.04127228561425
2020-02-16,20.09423088299866
2020-03-01,20.982470532344763
2020-03-15,19.205991233652558
2020-04-05,18.817751584306457
2020-04-12,21.870710181690868
2020-04-19,31.917825623190197
2020-04-26,36.24726351926681
2020-05-10,32.3060652725363
2020-05-31,48.07085825945835
2020-06-07,35.859023869920705
2020-07-12,18.817751584306457
2020-07-19,15.764792986922046
2020-07-26,28.864867025805786
2020-08-09,34.0825445712285
2020-08-30,22.75894983103697
2020-09-06,14.876553337575945
2020-09-13,13.988313688229841
2020-10-04,38.911982467305116
2020-10-25,69.9415684411492
2020-11-15,59.00621335030378
2020-12-06,24.923668779075275
2020-12-27,17.04127228561425
2021-01-10,28.364867025805786
2021-02-07,53.788535804881064
2021-02-21,23.14718948038307
2021-03-07,31.029585973844092
2021-03-14,38.02374281795902
2021-03-21,17.04127228561425
2021-03-28,17.04127228561425
2021-04-04,29.75310667515189
2021-04-11,23.14718948038307
2021-04-25,65.1121305450726
2021-05-09,20.982470532344763
2021-05-16,20.982470532344763
2021-05-30,27.976627376459682
2021-06-20,18.817751584306457
2021-07-04,27.976627376459682
2021-07-18,20.982470532344763
2021-07-25,38.911982467305116
2021-08-01,31.917825623190197
2021-08-08,33.6943049218824
2021-08-22,18.817751584306457
2021-08-29,25.811908428421376
2021-09-05,24.035429129729174
2021-09-12,52.90029615553496
2021-09-26,31.029585973844092
2021-10-03,38.02374281795902
2021-10-10,44.12966001272783
2021-10-24,30.14134632449799
2021-10-31,17.04127228561425
2021-11-14,42.85318071403563
2021-12-05,27.58838772711358
2021-12-19,46.29437896076614
2021-12-26,31.917825623190197
2022-01-09,43.48284072676346
2022-01-30,22.517899662073937
2022-02-06,42.706361428071254
2022-02-13,24.84733755815055
2022-02-20,36.49452703853362
2022-02-27,68.33017828491401
2022-03-06,77.64792986922046
2022-03-13,24.84733755815055
2022-03-20,17.85902386992071
2022-03-27,23.29437896076614
2022-04-03,30.282692648995983
2022-04-10,38.82396493461023
2022-04-17,21.74142036338173
2022-05-01,32.612130545072596
2022-05-08,14.753106675151889
2022-05-22,25.623816856842755
2022-05-29,26.40029615553496
2022-06-05,20.964941064689526
2022-06-12,34.94156844114921
2022-06-19,31.059171947688185
2022-07-03,22.517899662073937
2022-07-10,32.612130545072596
2022-07-17,30.282692648995983
2022-07-24,35.71804773984142
2022-08-07,29.506213350303778
2022-08-14,34.165089142457006
2022-08-21,37.27100633722583
2022-08-28,70.65961618099062
2022-09-11,18.635503168612914
2022-09-18,15.529585973844092
2022-09-25,18.635503168612914
2022-10-16,17.85902386992071
2022-10-30,59.78890599929976
2022-11-06,34.165089142457006
2022-11-13,21.74142036338173
2022-11-20,22.517899662073937
2022-11-27,27.953254752919367
2022-12-04,18.635503168612914
2022-12-11,25.623816856842755
