,MVT_GT_Washington DC (Hagerstown MD)
2017-01-01,31.0
2017-01-08,33.0
2017-01-15,16.0
2017-01-22,34.0
2017-01-29,70.0
2017-02-12,16.0
2017-02-19,36.0
2017-03-12,42.0
2017-03-19,43.0
2017-03-26,45.0
2017-04-16,46.0
2017-04-23,40.0
2017-04-30,63.0
2017-05-07,31.0
2017-05-14,37.0
2017-05-21,43.0
2017-05-28,75.0
2017-06-04,72.0
2017-06-11,21.0
2017-06-18,65.0
2017-07-02,40.0
2017-07-09,37.0
2017-07-23,23.0
2017-08-06,37.0
2017-08-13,21.0
2017-08-20,40.0
2017-09-03,57.0
2017-09-10,55.0
2017-09-17,47.0
2017-09-24,20.0
2017-10-01,25.0
2017-10-15,35.0
2017-10-22,38.0
2017-10-29,16.0
2017-11-12,46.0
2017-11-19,26.0
2017-11-26,35.0
2017-12-03,21.0
2017-12-10,33.0
2017-12-17,59.0
2017-12-24,34.0
2018-01-07,19.283847629147125
2018-01-14,53.133807434900504
2018-01-28,22.414488900671646
2018-02-04,44.785430710835115
2018-02-11,26.045130172196167
2018-02-25,19.783847629147125
2018-03-11,36.9806010772779
2018-03-18,53.133807434900504
2018-04-01,28.132224353212514
2018-04-08,90.11440851217841
2018-04-15,16.653206357622604
2018-04-22,19.783847629147125
2018-04-29,33.849959805753386
2018-05-06,18.74030053863895
2018-05-13,33.349959805753386
2018-05-20,20.3273947196553
2018-06-17,48.95961907286781
2018-07-01,59.89508997794955
2018-07-08,55.22090161591686
2018-07-15,26.045130172196167
2018-07-22,38.02414816778608
2018-07-29,27.08867726270434
2018-08-05,93.24504978370294
2018-08-12,45.32897780134329
2018-08-19,31.762865624737035
2018-08-26,56.76444870642503
2018-09-02,25.001583081687993
2018-09-09,39.06769525829425
2018-09-30,45.32897780134329
2018-10-07,35.437053986769726
2018-10-14,27.58867726270434
2018-10-21,30.71931853422886
2018-10-28,43.241883620326945
2018-11-04,53.133807434900504
2018-11-11,42.198336529818775
2018-11-18,42.198336529818775
2018-11-25,23.45803599117982
2018-12-02,39.06769525829425
2018-12-09,26.045130172196167
2018-12-30,19.783847629147125
2019-01-06,64.06927833998225
2019-01-20,18.24030053863895
2019-01-27,16.653206357622604
2019-02-03,20.8273947196553
2019-03-10,34.893506896261556
2019-03-17,25.001583081687993
2019-03-24,22.914488900671646
2019-03-31,23.95803599117982
2019-04-14,31.262865624737035
2019-04-21,19.783847629147125
2019-05-05,40.11124234880242
2019-06-30,75.00474924506398
2019-07-07,19.283847629147125
2019-07-14,64.06927833998225
2019-07-21,74.50474924506398
2019-07-28,29.175771443720688
2019-08-04,57.8079957969332
2019-08-11,41.1547894393106
2019-09-01,67.19991961150677
2019-09-29,20.8273947196553
2019-10-13,19.783847629147125
2019-10-20,19.783847629147125
2019-11-03,45.82897780134329
2019-11-10,32.80641271524521
2019-11-17,97.91923814573562
2019-11-24,38.02414816778608
2019-12-01,58.351542887441376
2019-12-08,47.91607198235964
2019-12-15,39.06769525829425
2019-12-22,35.937053986769726
2019-12-29,25.001583081687993
2020-01-05,82.3095788786212
2020-01-12,22.914488900671646
2020-01-19,36.9806010772779
2020-01-26,58.851542887441376
2020-02-02,75.00474924506398
2020-02-16,33.849959805753386
2020-02-23,23.95803599117982
2020-03-08,33.349959805753386
2020-03-15,39.06769525829425
2020-03-29,30.71931853422886
2020-04-12,32.80641271524521
2020-04-26,29.175771443720688
2020-05-03,19.783847629147125
2020-05-10,15.10965926711443
2020-05-24,47.41607198235964
2020-05-31,47.41607198235964
2020-06-07,27.08867726270434
2020-06-14,46.87252489185147
2020-06-21,25.001583081687993
2020-06-28,27.58867726270434
2020-07-05,54.17735452540868
2020-07-12,31.762865624737035
2020-07-19,60.93863706845772
2020-07-26,31.262865624737035
2020-08-02,32.30641271524521
2020-08-09,48.95961907286781
2020-08-16,51.046713253884164
2020-08-23,30.71931853422886
2020-08-30,47.91607198235964
2020-09-06,19.783847629147125
2020-09-13,33.849959805753386
2020-09-20,56.26444870642503
2020-09-27,59.89508997794955
2020-10-18,36.9806010772779
2020-11-01,40.11124234880242
2020-11-08,29.175771443720688
2020-11-15,31.262865624737035
2020-11-29,29.175771443720688
2020-12-06,66.65637252099859
2020-12-13,73.4612021545558
2020-12-27,69.28701379252311
2021-01-03,29.175771443720688
2021-01-10,38.02414816778608
2021-01-17,36.9806010772779
2021-01-24,64.06927833998225
2021-01-31,46.37252489185147
2021-02-14,33.849959805753386
2021-02-21,60.93863706845772
2021-02-28,65.61282543049042
2021-03-07,18.24030053863895
2021-03-21,49.50316616337599
2021-03-28,54.67735452540868
2021-04-11,17.696753448130778
2021-04-18,33.849959805753386
2021-04-25,66.15637252099859
2021-05-02,48.95961907286781
2021-05-09,32.80641271524521
2021-05-30,77.09184342608033
2021-06-06,27.08867726270434
2021-06-13,19.783847629147125
2021-06-27,70.33056088303128
2021-07-11,52.090260344392334
2021-07-18,83.85312596912937
2021-07-25,56.26444870642503
2021-08-08,19.783847629147125
2021-08-15,28.132224353212514
2021-08-29,100.00633232675197
2021-09-05,67.19991961150677
2021-09-12,56.76444870642503
2021-09-19,66.15637252099859
2021-09-26,20.8273947196553
2021-10-03,35.437053986769726
2021-10-10,39.06769525829425
2021-10-17,25.001583081687993
2021-11-07,77.09184342608033
2021-11-21,56.76444870642503
2021-12-12,22.914488900671646
2021-12-19,71.87410797353945
2021-12-26,32.80641271524521
2022-01-02,33.699919611506765
2022-01-09,72.83531012809527
2022-01-16,31.52573124947407
2022-01-23,51.09342650776832
2022-01-30,53.267614869801015
2022-02-06,46.74504978370293
2022-02-13,36.96120215455581
2022-02-20,42.39667305963754
2022-02-27,60.877274136915446
2022-03-06,46.74504978370293
2022-03-13,63.05146249894814
2022-03-20,68.48693340402988
2022-03-27,17.393506896261556
2022-04-03,63.05146249894814
2022-04-10,46.74504978370293
2022-05-01,46.74504978370293
2022-05-08,69.57402758504622
2022-05-15,94.57719374842222
2022-05-22,47.83214396471928
2022-05-29,44.57086142167024
2022-06-12,28.26444870642503
2022-06-19,38.048296335572154
2022-07-03,81.53206357622605
2022-07-10,60.877274136915446
2022-07-24,35.87410797353946
2022-07-31,41.309578878621195
2022-08-07,88.05462866232412
2022-08-14,40.22248469760485
2022-08-21,36.96120215455581
2022-08-28,53.267614869801015
2022-09-11,67.39983922301353
2022-09-18,72.83531012809527
2022-10-02,45.657955602686584
2022-10-09,19.56769525829425
2022-10-16,27.17735452540868
2022-11-06,22.828977801343292
2022-11-13,40.22248469760485
2022-11-20,33.699919611506765
2022-11-27,45.657955602686584
2022-12-04,108.70941810163472
2022-12-11,69.57402758504622
2022-12-18,29.351542887441376
2022-12-25,75.00949849012795
