,MVT_GT_Ontario
2017-01-08,16.0
2017-01-15,15.0
2017-01-22,12.0
2017-01-29,20.0
2017-02-05,8.0
2017-02-12,8.0
2017-02-26,20.0
2017-03-05,100.0
2017-03-12,30.0
2017-03-19,22.0
2017-03-26,28.0
2017-04-02,12.0
2017-04-09,15.0
2017-04-16,8.0
2017-04-23,8.0
2017-04-30,15.0
2017-05-07,10.0
2017-05-14,7.0
2017-05-21,7.0
2017-06-04,21.0
2017-06-11,8.0
2017-07-02,21.0
2017-07-09,8.0
2017-07-23,20.0
2017-08-06,7.0
2017-08-13,10.0
2017-08-20,7.0
2017-08-27,8.0
2017-09-03,12.0
2017-09-10,22.0
2017-09-17,16.0
2017-09-24,24.0
2017-10-01,12.0
2017-10-08,9.0
2017-10-15,37.0
2017-10-22,15.0
2017-11-05,29.0
2017-11-12,20.0
2017-11-19,11.0
2017-12-03,20.0
2017-12-24,14.0
2017-12-31,12.0
2018-01-07,14.919730339272032
2018-01-14,15.949711077791463
2018-02-11,21.864605139648333
2018-02-18,13.124759231492884
2018-02-25,25.984528093726055
2018-03-11,10.034817015934593
2018-03-18,11.32978812371374
2018-04-01,21.099614770388616
2018-04-08,11.064797754454023
2018-04-15,6.944874800376301
2018-04-22,9.769826646674877
2018-04-29,21.864605139648333
2018-05-06,17.74468218557061
2018-05-13,9.004836277415162
2018-05-20,16.979691816310893
2018-05-27,17.74468218557061
2018-06-10,11.32978812371374
2018-06-17,13.889749600752602
2018-06-24,21.099614770388616
2018-07-15,26.24951846298577
2018-07-22,19.80464366260947
2018-07-29,21.864605139648333
2018-08-05,38.07930658669951
2018-08-12,27.279499201505203
2018-08-19,20.069634031869185
2018-09-09,12.859768862233171
2018-09-16,33.95938363262179
2018-09-23,32.92940289410235
2018-09-30,13.124759231492884
2018-10-07,16.714701447051176
2018-10-14,13.124759231492884
2018-10-21,15.949711077791463
2018-11-04,16.214701447051176
2018-11-11,20.3346244011289
2018-11-18,7.974855538895731
2018-11-25,7.974855538895731
2018-12-02,31.634431786323212
2018-12-09,31.134431786323212
2018-12-16,27.014508832245486
2018-12-23,10.299807385194308
2019-01-06,11.82978812371374
2019-01-13,15.184720708531747
2019-01-20,11.32978812371374
2019-01-27,10.034817015934593
2019-02-03,20.069634031869185
2019-02-10,21.099614770388616
2019-02-17,14.919730339272032
2019-02-24,6.944874800376301
2019-03-03,16.714701447051176
2019-03-10,21.099614770388616
2019-03-17,19.80464366260947
2019-03-31,13.124759231492884
2019-04-07,9.004836277415162
2019-04-14,22.129595508908046
2019-05-05,27.014508832245486
2019-05-12,10.799807385194308
2019-05-19,18.774662924090038
2019-06-02,7.974855538895731
2019-06-09,10.034817015934593
2019-06-16,10.799807385194308
2019-06-23,11.064797754454023
2019-06-30,19.80464366260947
2019-07-07,11.064797754454023
2019-07-14,22.894585878167764
2019-07-21,14.154739970012315
2019-07-28,27.279499201505203
2019-08-04,18.009672554830324
2019-08-11,29.839460678544064
2019-08-18,15.949711077791463
2019-08-25,11.064797754454023
