,MVT_GT_Dallas-Ft. Worth TX
2017-01-01,60.0
2017-01-08,39.0
2017-01-15,20.0
2017-01-22,41.0
2017-01-29,47.0
2017-02-05,31.0
2017-02-12,18.0
2017-02-19,36.0
2017-02-26,31.0
2017-03-05,32.0
2017-03-12,28.0
2017-03-19,34.0
2017-03-26,40.0
2017-04-02,30.0
2017-04-09,30.0
2017-04-16,46.0
2017-04-23,25.0
2017-04-30,52.0
2017-05-07,24.0
2017-05-14,28.0
2017-05-21,84.0
2017-05-28,23.0
2017-06-04,28.0
2017-06-11,45.0
2017-06-18,61.0
2017-06-25,28.0
2017-07-02,29.0
2017-07-09,16.0
2017-07-16,75.0
2017-07-23,53.0
2017-07-30,48.0
2017-08-06,32.0
2017-08-13,36.0
2017-08-20,18.0
2017-08-27,21.0
2017-09-03,18.0
2017-09-10,26.0
2017-09-17,31.0
2017-09-24,52.0
2017-10-01,17.0
2017-10-15,22.0
2017-10-22,12.0
2017-10-29,29.0
2017-11-05,27.0
2017-11-12,29.0
2017-11-19,56.0
2017-11-26,22.0
2017-12-10,69.0
2017-12-17,26.0
2017-12-31,43.0
2018-01-07,29.0
2018-01-14,34.43324762844453
2018-01-21,36.058587818168974
2018-01-28,35.9972784822045
2018-02-11,23.56130933596447
2018-02-25,14.0
2018-03-04,32.43460838734228
2018-03-11,21.0
2018-03-18,46.33652096835571
2018-03-25,31.0
2018-04-01,13.967304193671142
2018-04-08,53.21662381422227
2018-04-22,23.59128362449783
2018-05-06,32.90191258101342
2018-05-13,28.55858781816897
2018-06-03,33.0
2018-06-10,30.434608387342283
2018-06-17,16.404634098808923
2018-06-24,32.6525929604623
2018-07-01,22.247958861653377
2018-07-08,32.62261867192894
2018-07-15,38.96322191697789
2018-07-22,44.77793315018674
2018-07-29,18.0
2018-08-05,28.715263055324517
2018-08-19,32.99591772330675
2018-08-26,42.05722705927123
2018-09-02,42.96458267587565
2018-09-09,43.27657239128899
2018-09-16,23.62261867192894
2018-09-23,25.840603245048957
2018-09-30,29.465943434773394
2018-10-07,62.77521163239124
2018-10-21,44.96458267587565
2018-11-04,48.30790743872009
2018-11-11,35.183928007893414
2018-11-18,15.0
2018-11-25,45.151232201564554
