,MVT_GT_Norfolk-Portsmouth-Newport News VA
2017-01-15,17.0
2017-01-22,33.0
2017-01-29,23.0
2017-02-19,100.0
2017-02-26,55.0
2017-03-26,81.0
2017-04-02,30.0
2017-05-14,29.0
2017-06-11,22.0
2017-06-25,22.0
2017-07-16,18.0
2017-08-13,21.0
2017-08-20,77.0
2017-08-27,47.0
2017-11-26,21.0
2017-12-03,18.0
2017-12-10,27.0
2017-12-17,22.0
2017-12-24,19.0
2018-01-28,14.081673836565678
2018-02-11,35.06255111468288
2018-03-25,17.28127555734144
2018-04-08,23.113945091967715
2018-04-22,15.148207743490932
2018-04-29,56.04342839280009
2018-06-24,34.77928416122026
2018-07-01,26.03027985928085
2018-07-08,25.747012905818224
2018-07-15,27.096813766206104
2018-08-26,19.91434337119195
2018-09-23,17.78127555734144
2018-09-30,14.081673836565678
2018-11-25,19.131076417729325
2018-12-09,20.980877278117205
2019-01-06,19.131076417729325
2019-01-20,30.01314853351924
2019-01-27,24.963745952355595
2019-03-31,17.78127555734144
2019-06-02,41.96175455623441
2019-06-16,28.946614626593984
2019-06-23,22.047411185042456
2019-07-07,27.096813766206104
2019-08-18,24.963745952355595
2019-09-01,18.064542510804067
2019-10-20,24.963745952355595
2019-11-24,20.697610324654576
2019-12-15,37.97888588199602
2020-01-05,18.064542510804067
2020-02-09,56.82669534626271
2020-05-17,16.214741650416187
2020-05-31,27.88008071966873
2020-06-07,18.847809464266696
2020-07-12,47.79442409086068
2020-07-19,18.064542510804067
2020-08-02,46.72789018393543
2020-09-06,27.88008071966873
2020-09-13,14.081673836565678
2020-10-18,16.998008603878816
2020-11-29,20.980877278117205
2021-01-10,23.113945091967715
2021-01-31,23.89721204543034
2021-02-07,17.78127555734144
2021-02-14,16.714741650416187
2021-03-14,14.864940790028307
2021-03-21,24.180478998892966
2021-04-18,18.064542510804067
2021-05-09,18.847809464266696
2021-05-16,17.78127555734144
2021-05-23,14.081673836565678
2021-07-04,43.02828846315966
2021-07-25,41.17848760277178
2021-08-08,22.330678138505085
2021-08-22,37.97888588199602
2021-09-05,34.27928416122026
2021-10-17,30.01314853351924
2021-11-07,30.296415486981864
2021-11-14,28.163347673131355
2021-11-21,19.91434337119195
2021-12-12,23.113945091967715
2022-01-09,23.79442409086068
2022-02-13,18.129085021608137
2022-02-20,22.094822370084916
2022-02-27,13.596813766206104
2022-03-20,16.996017207757628
2022-03-27,32.292432694739496
2022-05-01,28.326695346262714
2022-05-22,23.79442409086068
2022-05-29,23.227890183935425
2022-06-05,24.92749190471119
2022-06-26,27.76016143933746
2022-07-17,15.296415486981866
2022-07-24,19.262152835458647
2022-07-31,22.094822370084916
2022-08-21,15.296415486981866
2022-08-28,49.85498380942238
2022-10-09,40.223907391693054
2022-10-16,33.425500508590005
2022-11-13,16.429483300832374
2022-12-11,45.32271255402034
2022-12-18,45.32271255402034
2022-12-25,14.729881580056611
