,MVT_GT_Raleigh-Durham (Fayetteville) NC
2017-01-08,35.0
2017-02-05,24.0
2017-02-26,25.0
2017-03-05,20.0
2017-03-12,27.0
2017-03-19,25.0
2017-03-26,45.0
2017-04-30,21.0
2017-05-14,40.0
2017-05-21,24.0
2017-05-28,32.0
2017-06-04,27.0
2017-07-09,36.0
2017-07-16,61.0
2017-07-23,24.0
2017-07-30,25.0
2017-08-06,100.0
2017-08-13,70.0
2017-09-17,19.0
2017-10-08,16.0
2017-10-22,33.0
2017-10-29,25.0
2017-12-24,56.0
2017-12-31,32.0
2018-02-18,17.043088841820747
2018-03-04,58.84365297842779
2018-03-25,54.61502110664846
2018-04-01,44.78631871779326
2018-06-17,70.78667130317265
2018-07-15,31.60042310245528
2018-08-05,26.0003525853794
2018-10-07,25.128913940082846
2018-10-21,46.90063465368292
2018-11-04,23.014598004193182
2018-11-11,19.15740477771041
2018-12-02,17.043088841820747
2019-01-13,37.571932264827716
2019-02-03,17.043088841820747
2019-02-17,37.94337091012427
2019-03-10,23.88603664948974
2019-04-07,25.128913940082846
2019-04-14,14.057334260634532
2019-04-28,63.94372349550367
2019-05-12,14.928772905931087
2019-05-19,56.72933704253813
2019-06-02,14.057334260634532
2019-06-09,30.228984457158724
2019-07-07,19.15740477771041
2019-07-14,26.0003525853794
2019-07-21,19.15740477771041
2019-08-04,16.171650196524194
2019-08-11,15.30021155122764
2019-08-18,26.0003525853794
2019-08-25,22.14315935889663
2019-09-01,13.185895615337976
2019-09-08,13.685895615337976
2019-09-15,18.785966132413858
2019-10-20,26.0003525853794
2019-11-17,16.171650196524194
2019-11-24,14.057334260634532
2019-12-01,14.928772905931087
2019-12-08,14.057334260634532
2019-12-29,23.014598004193182
2020-01-26,20.900282068303518
2020-02-02,24.25747529478629
2020-02-09,55.85789839724157
2020-03-08,12.314456970041423
2020-04-19,16.171650196524194
2020-04-26,20.900282068303518
2020-05-10,14.057334260634532
2020-05-17,24.75747529478629
2020-05-31,36.20049361953116
2020-06-21,23.014598004193182
2020-07-05,40.05768684601394
2020-07-12,12.814456970041423
2020-07-19,41.800564136607036
2020-07-26,14.928772905931087
2020-08-16,23.014598004193182
2020-09-06,16.171650196524194
2020-09-13,18.285966132413858
2020-09-20,20.02884342300697
2020-09-27,37.94337091012427
2020-10-25,74.14386452965543
2020-11-15,14.928772905931087
2020-11-22,18.785966132413858
2020-11-29,12.814456970041423
2020-12-27,14.057334260634532
2021-01-10,29.357545811862174
2021-01-17,13.685895615337976
2021-01-24,20.02884342300697
2021-02-21,29.857545811862174
2021-02-28,13.185895615337976
2021-03-07,26.871791230675953
2021-03-14,28.986107166565617
2021-04-04,17.914527487117304
2021-05-09,19.15740477771041
2021-05-16,17.043088841820747
2021-05-23,17.043088841820747
2021-05-30,20.02884342300697
2021-06-20,48.14351194427603
2021-06-27,13.685895615337976
2021-08-22,20.02884342300697
2021-09-26,23.88603664948974
2021-10-03,18.785966132413858
2021-10-17,18.785966132413858
2021-12-05,14.928772905931087
2021-12-19,52.872143816055356
2021-12-26,16.171650196524194
2022-02-13,16.343300393048388
2022-03-20,21.54344142720015
2022-03-27,24.51495058957258
2022-04-03,22.286318717793257
2022-04-17,19.314809555420823
2022-05-08,20.80056413660704
2022-05-15,27.486459751945016
2022-05-29,14.114668521269063
2022-06-26,14.114668521269063
2022-07-10,38.629619110841645
2022-07-17,17.0861776836415
2022-07-24,32.686600786096776
2022-07-31,20.057686846013933
2022-08-14,13.371791230675955
2022-08-21,54.97291950389003
2022-09-04,17.0861776836415
2022-09-11,28.229337042538127
2022-09-18,16.343300393048388
2022-10-23,47.54414659795895
2022-10-30,14.114668521269063
2022-11-06,43.0868828544003
2022-11-27,14.857545811862172
2022-12-04,46.80126930736584
2022-12-25,51.25853305092449
