,MVT_GT_New York NY
2017-01-01,45.0
2017-01-08,62.0
2017-01-15,49.0
2017-01-22,35.0
2017-01-29,28.0
2017-02-05,17.0
2017-02-12,19.0
2017-02-19,37.0
2017-02-26,17.0
2017-03-05,38.0
2017-03-12,43.0
2017-03-19,49.0
2017-03-26,42.0
2017-04-02,42.0
2017-04-09,33.0
2017-04-16,32.0
2017-04-30,37.0
2017-05-07,26.0
2017-05-14,26.0
2017-05-21,39.0
2017-05-28,12.0
2017-06-04,40.0
2017-06-11,55.0
2017-06-18,38.0
2017-06-25,26.0
2017-07-02,28.0
2017-07-09,38.0
2017-07-16,39.0
2017-07-23,31.0
2017-07-30,52.0
2017-08-06,55.0
2017-08-13,36.0
2017-08-20,47.0
2017-08-27,43.0
2017-09-03,39.0
2017-09-10,32.0
2017-09-17,29.0
2017-09-24,52.0
2017-10-01,18.0
2017-10-08,30.0
2017-10-15,41.0
2017-10-22,46.0
2017-10-29,31.0
2017-11-05,29.0
2017-11-12,90.0
2017-11-19,8.0
2017-11-26,25.0
2017-12-03,38.0
2017-12-10,8.0
2017-12-17,100.0
2017-12-24,42.0
2017-12-31,42.0
2018-01-07,29.19300079734131
2018-01-14,22.735824139143354
2018-01-21,70.93606074652905
2018-01-28,39.87876578463825
2018-02-04,59.818148676957364
2018-02-11,26.896559550517075
2018-02-18,42.67520703146248
2018-02-25,33.853736208715034
2018-03-04,42.17520703146248
2018-03-11,25.964412468242333
2018-03-18,38.946618702363494
2018-03-25,30.625147879616055
2018-04-01,52.86097201875941
2018-04-08,50.064530771935175
2018-04-15,69.07176658197955
2018-04-22,14.846500398670655
2018-04-29,25.032265385967587
2018-05-06,46.3359424428362
2018-05-13,31.989442044165543
2018-05-20,39.87876578463825
2018-05-27,62.114589923781594
2018-06-03,50.064530771935175
2018-06-10,60.25029575923211
2018-06-17,28.260853715066567
2018-06-24,32.92158912644029
2018-07-01,31.057294961890797
2018-07-08,38.946618702363494
2018-07-15,41.24305994918773
2018-07-22,22.235824139143354
2018-07-29,34.78588329098977
2018-08-05,57.95385451240787
2018-08-12,37.08232453781401
2018-08-19,32.92158912644029
2018-08-26,36.150177455539264
2018-09-02,64.91103117060584
2018-09-16,60.25029575923211
2018-09-23,39.87876578463825
2018-09-30,27.82870663279182
2018-10-07,37.08232453781401
2018-10-14,28.760853715066567
2018-10-21,31.557294961890797
2018-10-28,50.99667785420992
2018-11-04,65.84317825288058
