,MVT_GT_San Francisco-Oakland-San Jose CA
2017-01-01,52.0
2017-01-08,52.0
2017-01-15,40.0
2017-01-22,15.0
2017-01-29,57.0
2017-02-05,60.0
2017-02-12,39.0
2017-02-26,98.0
2017-03-05,35.0
2017-03-12,26.0
2017-03-19,60.0
2017-03-26,48.0
2017-04-02,35.0
2017-04-09,38.0
2017-04-16,45.0
2017-04-23,23.0
2017-04-30,44.0
2017-05-07,60.0
2017-05-14,42.0
2017-05-21,24.0
2017-05-28,63.0
2017-06-04,53.0
2017-06-11,38.0
2017-06-18,50.0
2017-06-25,61.0
2017-07-02,57.0
2017-07-09,41.0
2017-07-16,38.0
2017-07-23,19.0
2017-07-30,63.0
2017-08-06,41.0
2017-08-20,14.0
2017-08-27,22.0
2017-09-03,50.0
2017-09-10,30.0
2017-09-17,30.0
2017-09-24,32.0
2017-10-01,32.0
2017-10-08,50.0
2017-10-15,38.0
2017-10-22,28.0
2017-10-29,50.0
2017-11-05,22.0
2017-11-12,38.0
2017-11-26,22.0
2017-12-03,20.0
2017-12-10,32.0
2017-12-17,38.0
2017-12-31,51.0
2018-01-07,49.289398370867765
2018-01-14,70.26178713246618
2018-01-21,63.59794234438392
2018-01-28,39.19367035762584
2018-02-04,62.04050553643876
2018-02-11,41.80854397351615
2018-02-25,38.13623354968068
2018-03-04,28.865980781461303
2018-03-11,29.84683517881292
2018-03-25,53.6170879470323
2018-04-01,26.6255535827855
2018-04-08,40.93409755630165
2018-04-15,38.27025276821938
2018-04-22,45.414951953653265
2018-04-29,13.0
2018-05-13,49.655379152329076
2018-05-20,55.6170879470323
2018-05-27,37.231961562922606
2018-06-03,43.97238876159842
2018-06-10,22.0
2018-06-17,38.95324315895003
2018-06-24,40.95324315895003
2018-07-01,59.357515145708106
2018-07-08,70.30007833776295
2018-07-15,18.106407980137114
2018-07-22,45.43409755630165
2018-07-29,52.76178713246618
2018-08-12,34.231961562922606
2018-08-19,30.34683517881292
2018-08-26,42.231961562922606
2018-09-02,40.914951953653265
2018-09-09,38.4915343642468
2018-09-16,44.357515145708106
2018-09-23,28.77025276821938
2018-09-30,48.731961562922606
2018-10-21,39.048971172191955
2018-10-28,33.106407980137114
2018-11-04,41.6170879470323
2018-11-11,69.2426415298178
2018-11-18,30.251107165570996
2018-11-25,50.39580635100488
2018-12-02,23.6255535827855
2018-12-09,19.0
2018-12-16,35.174524754977455
2018-12-23,52.08726237748873
2018-12-30,27.327689576164538
2019-01-06,24.80854397351615
2019-01-13,29.0
2019-01-20,39.71281596027423
2019-01-27,64.39580635100488
2019-02-03,50.87666074835649
2019-02-10,16.0
2019-02-17,58.26178713246618
2019-02-24,61.19367035762584
2019-03-03,54.6170879470323
2019-03-10,29.587262377488727
2019-03-17,78.42563192054845
2019-03-24,37.655379152329076
2019-03-31,41.251107165571
2019-04-07,54.983068728493606
2019-04-14,54.63623354968068
2019-04-21,40.0
2019-04-28,30.38512638410969
2019-05-05,65.002214331142
2019-05-12,24.529825569543572
2019-05-19,41.69367035762584
2019-05-26,59.251107165571
2019-06-02,20.106407980137114
2019-06-09,55.09794234438392
2019-06-16,52.857515145708106
2019-06-23,34.106407980137114
2019-06-30,36.289398370867765
2019-07-07,50.09794234438392
2019-07-14,61.93409755630165
2019-07-21,34.51067996689519
2019-07-28,59.57879674173553
2019-08-04,52.33836954305973
2019-08-11,55.83836954305973
2019-08-18,38.9915343642468
2019-08-25,49.731961562922606
2019-09-01,61.33836954305973
2019-09-08,36.63623354968068
2019-09-15,44.3659807814613
2019-09-29,41.56811677484034
2019-10-06,69.72349592716941
2019-10-13,55.300078337762955
2019-10-20,51.71281596027423
2019-10-27,68.57879674173553
2019-11-03,58.483068728493606
2019-11-10,52.155379152329076
2019-11-17,41.251107165571
2019-11-24,41.414951953653265
