,MVT_GT_Chicago IL
2017-01-08,23.0
2017-01-15,36.0
2017-01-22,32.0
2017-01-29,31.0
2017-02-05,15.0
2017-02-12,62.0
2017-02-19,26.0
2017-02-26,18.0
2017-03-05,33.0
2017-03-12,41.0
2017-03-19,14.0
2017-03-26,25.0
2017-04-02,23.0
2017-04-09,19.0
2017-04-16,34.0
2017-04-23,31.0
2017-04-30,34.0
2017-05-07,20.0
2017-05-14,54.0
2017-05-21,12.0
2017-05-28,33.0
2017-06-04,30.0
2017-06-11,18.0
2017-06-18,21.0
2017-06-25,14.0
2017-07-02,100.0
2017-07-09,24.0
2017-07-16,47.0
2017-07-23,25.0
2017-07-30,13.0
2017-08-06,38.0
2017-08-27,20.0
2017-09-10,40.0
2017-09-17,23.0
2017-09-24,28.0
2017-10-01,15.0
2017-10-08,15.0
2017-10-15,20.0
2017-10-22,29.0
2017-10-29,29.0
2017-11-05,13.0
2017-11-12,51.0
2017-11-19,10.0
2017-11-26,25.0
2017-12-03,35.0
2017-12-10,22.0
2017-12-17,27.0
2017-12-31,45.0
2018-01-14,36.0
2018-01-21,34.62600108876056
2018-02-11,31.10868128473746
2018-02-18,41.9134009798845
2018-02-25,26.52836093633408
2018-03-04,20.08032034840338
2018-03-11,16.40788041372901
2018-03-18,43.396081175861404
2018-03-25,20.195280304852957
2018-04-01,43.83860119763662
2018-04-08,30.195280304852957
2018-04-15,32.87324080568281
2018-04-22,12.465360391953801
2018-04-29,24.792920457279436
2018-05-06,16.0
2018-05-13,28.333080631481124
2018-05-20,15.0
2018-05-27,25.815760827458025
2018-06-03,35.298441023434926
2018-06-10,17.235440479054645
2018-06-17,22.350400435504223
2018-06-24,30.177960500829858
2018-07-01,18.833080631481124
2018-07-15,17.735440479054645
2018-07-22,23.258280849233238
2018-07-29,12.310240261302535
2018-08-05,52.78664178556732
2018-08-12,23.333080631481124
2018-08-19,22.71812067503155
2018-08-26,31.448040587930702
2018-09-02,31.430720783907603
2018-09-09,46.75828084923324
2018-09-16,15.137800326628168
2018-09-30,20.890560609705915
2018-10-07,21.948040587930702
2018-10-14,40.0
2018-10-21,31.71812067503155
2018-10-28,31.700800871008447
2018-11-04,15.367720239527323
2018-11-18,22.62048052260507
2018-11-25,21.66064069680676
2018-12-02,28.258280849233238
2018-12-09,46.798441023434926
2018-12-16,54.4362413500631
2018-12-23,19.948040587930702
2018-12-30,27.758280849233238
2019-01-06,29.258280849233238
2019-01-13,19.4653603919538
2019-01-20,13.407880413729012
2019-01-27,22.12048052260507
2019-02-03,35.24096104521014
2019-02-10,29.315760827458025
2019-02-17,19.488200762132394
2019-02-24,19.522840370178592
2019-03-03,17.235440479054645
2019-03-17,18.867720239527323
2019-03-24,42.59136148071436
2019-03-31,17.022840370178592
2019-04-07,18.235440479054645
2019-04-14,28.315760827458025
2019-04-21,52.37876137183831
2019-04-28,32.60316071858197
2019-05-05,23.0
2019-05-12,15.350400435504223
