,MVT_GT_Tulsa OK
2017-01-01,95.0
2017-04-09,29.0
2017-04-30,30.0
2017-05-07,100.0
2017-05-14,21.0
2017-05-28,20.0
2017-07-09,38.0
2017-07-23,21.0
2017-07-30,95.0
2017-09-03,24.0
2017-09-10,15.0
2017-09-24,13.0
2017-10-15,11.0
2017-10-22,16.0
2018-02-04,18.84883562155032
2018-02-18,69.34566004396028
2018-02-25,28.448200506032315
2018-04-15,25.74841221120498
2018-04-22,17.92388854784349
2018-06-10,31.72304172715281
2018-07-08,27.098306358618647
2018-08-12,84.99470737068327
2018-09-09,28.02325343232548
2018-11-04,18.34883562155032
2018-11-18,16.07399440042982
2018-12-09,69.84566004396028
2018-12-30,18.84883562155032
2019-02-24,51.4217714961168
2019-03-10,20.198729768963986
2019-06-09,84.06976029697644
2019-07-21,40.89745953792797
2019-08-11,27.098306358618647
2019-08-18,28.948200506032315
2019-09-08,28.948200506032315
2019-10-13,62.94608345430562
2019-11-03,28.02325343232548
2020-02-02,21.123676842670818
2020-03-15,26.173359284911815
2020-04-19,67.07081882283978
2020-05-03,23.898518063791315
2020-05-17,14.224100253016157
2020-05-24,45.02219490646213
2020-06-14,20.698729768963986
2020-07-05,15.64904732672299
2020-07-19,57.89640101206463
2020-08-02,25.74841221120498
2020-08-09,22.04862391637765
2020-08-16,16.998941474136654
2020-09-20,59.246295159478294
2020-10-18,20.198729768963986
2020-11-22,26.673359284911815
2020-12-13,65.72092467542612
2020-12-20,16.998941474136654
2020-12-27,26.173359284911815
2021-03-21,18.84883562155032
2021-03-28,23.898518063791315
2021-04-18,16.998941474136654
2021-05-02,20.198729768963986
2021-05-16,53.27166564353046
2021-05-23,32.14798880085964
2021-06-06,40.89745953792797
2021-06-13,22.04862391637765
2021-06-20,33.99788294827331
2021-07-04,18.84883562155032
2021-07-11,18.84883562155032
2021-07-18,36.27272416939381
2021-07-25,35.84777709568698
2021-08-08,20.198729768963986
2021-08-22,53.27166564353046
2021-08-29,42.747353685341636
2021-09-12,33.072935874566475
2021-09-19,21.623676842670818
2021-10-24,18.34883562155032
2021-11-07,32.64798880085964
2021-11-14,41.322406611634804
2021-12-26,24.823465137498147
2022-01-09,29.74629515947829
2022-01-30,34.84566004396028
2022-02-06,23.797036127582633
2022-02-27,21.247353685341636
2022-03-13,19.547565390514304
2022-04-03,12.74841221120498
2022-05-08,23.797036127582633
2022-06-12,22.947141980168965
2022-07-03,13.598306358618647
2022-07-24,36.545448338787615
2022-08-21,19.547565390514304
2022-09-04,71.3911083827479
2022-09-25,25.49682442240996
2022-10-23,22.947141980168965
2022-10-30,45.044389812924265
2022-11-27,16.997882948273308
