,MVT_GT_Milwaukee WI
2017-01-01,17.0
2017-01-08,16.0
2017-01-22,25.0
2017-02-05,27.0
2017-02-26,22.0
2017-05-14,73.0
2017-05-21,48.0
2017-06-04,23.0
2017-06-25,100.0
2017-07-30,22.0
2017-08-06,26.0
2017-09-03,21.0
2017-09-17,18.0
2017-10-08,73.0
2017-10-22,35.0
2017-11-05,31.0
2017-11-12,45.0
2017-12-03,18.0
2018-01-07,12.26552614119414
2018-01-21,27.923391424875867
2018-02-25,41.0370023516919
2018-04-08,48.86593499353276
2018-04-22,20.094458783035
2018-04-29,12.76552614119414
2018-05-06,56.194867635373626
2018-05-20,17.702119640547416
2018-05-27,43.92934149417949
2018-06-10,22.986797925522588
2018-07-08,18.89828921179121
2018-07-22,27.07530663925397
2018-08-19,20.094458783035
2018-09-02,18.050204426169312
2018-09-23,15.157865283681726
2018-10-07,22.138713139900695
2018-11-04,44.27742627980139
2018-11-11,33.20806970985104
2018-11-18,22.986797925522588
2018-11-25,19.74637399741311
2018-12-02,65.21996984845828
2018-12-16,20.094458783035
2018-12-23,15.157865283681726
2019-01-06,16.85403485492552
2019-01-13,25.879137068010174
2019-01-27,25.879137068010174
2019-02-03,23.334882711144488
2019-03-03,22.138713139900695
2019-03-10,16.85403485492552
2019-03-24,30.815730567363453
2019-03-31,24.18296749676638
2019-04-21,22.138713139900695
2019-04-28,12.76552614119414
2019-05-05,12.76552614119414
2019-05-12,29.967645781741556
2019-07-14,38.99274799482622
2019-08-04,16.85403485492552
2019-08-18,33.20806970985104
2019-08-25,13.113610926816037
2019-09-01,40.18891756607
2019-09-29,29.967645781741556
2019-10-13,33.20806970985104
2019-10-20,11.917441355572244
2019-12-08,11.917441355572244
2019-12-15,16.85403485492552
2020-01-05,13.113610926816037
2020-02-02,35.252324066716724
2020-02-16,23.334882711144488
2020-02-23,12.26552614119414
2020-03-01,24.18296749676638
2020-03-08,15.157865283681726
2020-03-22,11.069356569950347
2020-04-05,13.113610926816037
2020-04-12,14.80978049805983
2020-04-19,22.986797925522588
2020-04-26,16.005950069303623
2020-05-24,14.80978049805983
2020-05-31,9.873186998706554
2020-06-21,14.80978049805983
2020-06-28,17.702119640547416
2020-08-16,22.986797925522588
2020-08-23,13.961695712437933
2020-08-30,29.11956099611966
2020-09-20,17.202119640547416
2020-10-04,25.03105228238828
2020-11-01,24.18296749676638
2020-11-15,20.9425435686569
2020-12-13,19.24637399741311
2020-12-20,50.910189350398454
2020-12-27,12.76552614119414
2021-01-24,13.961695712437933
2021-02-07,16.85403485492552
2021-03-21,24.18296749676638
2021-03-28,69.30847856218966
2021-04-11,20.094458783035
2021-05-02,18.050204426169312
2021-05-16,47.169765422288975
2021-05-30,23.834882711144488
2021-06-06,14.80978049805983
2021-06-13,25.03105228238828
2021-06-20,32.85998492422914
2021-07-18,14.80978049805983
2021-08-08,23.834882711144488
2021-08-15,23.334882711144488
2021-09-05,24.18296749676638
2021-09-12,14.80978049805983
2021-09-26,33.20806970985104
2021-10-03,32.011900138607245
2021-10-24,16.005950069303623
2021-10-31,34.05615449547294
2021-12-05,16.005950069303623
2021-12-19,22.986797925522588
2021-12-26,13.113610926816037
2022-01-16,34.11230899094587
2022-01-23,60.56675269821002
2022-02-06,18.79657842358242
2022-02-13,20.8850871373138
2022-03-06,18.100408852338624
2022-03-13,25.75827413602035
2022-03-20,20.8850871373138
2022-04-03,19.492747994826214
2022-04-10,18.79657842358242
2022-04-24,12.531052282388279
2022-05-01,25.062104564776558
2022-05-08,19.492747994826214
2022-06-26,29.935291563483112
2022-07-10,45.94719170209036
2022-07-17,18.79657842358242
2022-07-24,22.97359585104518
2022-07-31,39.68166556089622
2022-08-21,35.504648133433456
2022-08-28,20.188917566070007
2022-09-11,15.315730567363453
2022-09-18,16.70806970985104
2022-10-09,30.631461134726905
2022-10-16,29.23912199223932
2022-10-23,28.542952420995526
2022-10-30,23.66976542228897
2022-11-13,32.02380027721449
2022-12-04,14.61956099611966
2022-12-25,32.02380027721449
