,MVT_GT_Dallas-Ft. Worth TX
2017-01-08,36.0
2017-01-15,14.0
2017-01-22,49.0
2017-01-29,18.0
2017-02-05,25.0
2017-02-12,18.0
2017-02-26,38.0
2017-03-05,39.0
2017-03-19,23.0
2017-03-26,51.0
2017-04-02,25.0
2017-04-09,19.0
2017-04-16,23.0
2017-04-23,46.0
2017-04-30,23.0
2017-05-07,23.0
2017-05-14,26.0
2017-05-21,34.0
2017-06-04,31.0
2017-06-11,16.0
2017-06-18,21.0
2017-06-25,29.0
2017-07-09,21.0
2017-07-16,36.0
2017-07-23,19.0
2017-07-30,50.0
2017-08-06,40.0
2017-08-13,19.0
2017-08-27,27.0
2017-09-03,23.0
2017-09-10,17.0
2017-09-17,20.0
2017-09-24,54.0
2017-10-01,46.0
2017-10-08,9.0
2017-10-15,38.0
2017-10-22,31.0
2017-10-29,17.0
2017-11-12,39.0
2017-11-19,20.0
2017-11-26,16.0
2017-12-03,18.0
2017-12-10,49.0
2017-12-24,27.0
2017-12-31,27.0
2018-01-07,20.0
2018-01-14,19.0
2018-01-21,27.0
2018-02-04,13.0
2018-02-11,23.0
2018-03-04,30.0
2018-03-11,67.0
2018-03-18,26.0
2018-03-25,31.0
2018-04-01,14.0
2018-04-08,25.0
2018-04-22,25.0
2018-04-29,14.0
2018-05-06,17.0
2018-05-20,57.0
2018-05-27,28.0
2018-06-10,14.0
2018-06-17,13.0
2018-06-24,30.0
2018-07-01,34.0
2018-07-08,16.0
2018-07-15,32.0
2018-07-22,100.0
2018-07-29,18.0
2018-08-12,38.0
2018-08-19,75.0
2018-08-26,31.0
2018-09-02,43.0
2018-09-09,27.0
2018-09-16,47.0
2018-09-23,83.0
2018-09-30,38.0
2018-10-07,34.0
2018-10-14,15.0
2018-10-21,44.0
2018-10-28,33.0
2018-11-04,30.0
2018-11-11,53.0
2018-11-18,32.0
2018-11-25,29.0
2018-12-02,32.0
2018-12-09,32.0
2018-12-16,38.0
2018-12-23,29.0
2018-12-30,16.0
2019-01-06,32.0
2019-01-13,21.0
2019-01-20,41.0
2019-01-27,27.0
2019-02-03,33.0
2019-02-10,25.0
2019-02-24,15.0
2019-03-03,26.0
2019-03-10,23.0
2019-03-17,34.0
2019-03-24,27.0
2019-03-31,19.0
2019-04-07,22.0
2019-04-21,34.0
2019-04-28,26.0
2019-05-05,28.0
2019-05-12,41.0
2019-05-19,37.0
2019-05-26,13.0
2019-06-02,32.0
2019-06-09,54.0
2019-06-16,39.0
2019-07-07,51.0
2019-07-14,51.0
2019-07-21,13.0
2019-07-28,38.0
2019-08-04,28.0
2019-08-11,24.0
2019-08-18,22.0
2019-08-25,30.0
2019-09-01,17.0
2019-09-08,27.0
2019-09-22,24.0
2019-09-29,25.0
2019-10-06,46.0
2019-10-13,25.0
2019-10-20,21.0
2019-10-27,24.0
2019-11-03,23.0
2019-11-17,15.0
2019-11-24,19.0
2019-12-01,41.0
2019-12-08,28.0
2019-12-15,28.0
2019-12-22,22.0
2020-01-05,36.0
2020-01-12,45.0
2020-01-19,11.0
2020-01-26,37.0
2020-02-09,35.0
2020-02-16,34.0
2020-02-23,11.0
2020-03-01,18.0
2020-03-08,20.0
