,MVT_GT_Albuquerque-Santa Fe NM
2017-01-01,28.0
2017-01-15,20.0
2017-01-29,26.0
2017-02-19,25.0
2017-03-12,28.0
2017-04-09,28.0
2017-05-28,29.0
2017-07-02,29.0
2017-07-30,32.0
2017-08-13,100.0
2017-09-03,21.0
2017-09-10,19.0
2017-09-17,59.0
2017-09-24,21.0
2017-10-01,32.0
2017-10-08,51.0
2017-11-12,28.0
2017-12-10,18.0
2017-12-31,68.0
2018-01-07,47.66568459022186
2018-04-01,43.84524731405094
2018-04-15,24.287951614153656
2018-04-29,19.05729569989729
2018-05-06,17.14707706181183
2018-05-13,20.967514337982742
2018-05-27,22.3777329760682
2018-06-17,31.928826166495476
2018-07-01,15.236858423726375
2018-07-08,27.15327957128184
2018-07-29,82.91494803288825
2018-08-19,52.89634050447822
2018-10-14,33.839044804580936
2018-10-21,29.563498209367296
2018-12-09,17.64707706181183
2019-01-06,40.97991935692276
2019-01-20,28.108388890324566
2019-01-27,13.82663978564092
2019-02-24,14.781749104683648
2019-03-03,22.3777329760682
2019-04-07,21.92262365702547
2019-04-14,23.33284229511093
2019-05-19,60.037215056820045
2019-06-09,16.6919677427691
2019-07-14,20.967514337982742
2019-07-21,29.063498209367296
2019-08-25,22.8777329760682
2019-09-15,13.32663978564092
2019-09-22,30.97371684745275
2019-10-27,30.518607528410023
2019-11-10,70.54341756629006
2019-11-24,47.16568459022186
2019-12-01,29.063498209367296
2019-12-22,25.743060933196382
2020-01-05,18.102186380854558
2020-02-23,43.84524731405094
2020-03-15,20.012405018940015
2020-03-22,17.14707706181183
2020-05-03,10.961311828512734
2020-05-24,15.736858423726375
2020-05-31,15.236858423726375
2020-06-14,18.102186380854558
2020-06-21,24.287951614153656
2020-08-16,16.1919677427691
2020-08-30,14.281749104683648
2020-09-20,78.6394014376746
2020-11-01,25.743060933196382
2021-01-03,23.33284229511093
2021-01-24,27.65327957128184
2021-05-02,22.8777329760682
2021-05-09,28.108388890324566
2021-05-30,18.602186380854558
2021-06-06,22.8777329760682
2021-06-13,22.3777329760682
2021-06-27,16.1919677427691
2021-07-11,24.787951614153656
2021-08-08,91.0109319042728
2021-08-29,16.1919677427691
2021-09-26,17.64707706181183
2021-12-05,42.89013799500822
2022-01-02,29.12699641873459
2022-01-09,15.47371684745275
2022-01-23,30.037215056820045
2022-02-06,73.72770968492193
2022-02-20,16.383935485538206
2022-02-27,20.02481003788003
2022-03-27,33.678089609161866
2022-04-03,25.486121866392764
2022-04-17,10.012405018940015
2022-05-08,33.678089609161866
2022-05-15,11.832842295110927
2022-05-22,49.151806456614615
2022-07-03,17.294154123623663
2022-09-04,15.47371684745275
2022-10-02,36.40874552341823
2022-10-09,11.832842295110927
2022-10-16,11.832842295110927
2022-11-13,19.114591399794573
2022-11-27,11.832842295110927
2022-12-04,19.114591399794573
