,MVT_GT_El Paso TX
2017-01-01,47.0
2017-02-05,51.0
2017-02-12,61.0
2017-02-19,25.0
2017-04-02,21.0
2017-04-23,70.0
2017-04-30,41.0
2017-05-07,27.0
2017-06-04,73.0
2017-07-23,100.0
2017-09-24,99.0
2017-10-08,35.0
2017-10-29,41.0
2017-11-05,38.0
2017-11-12,47.0
2017-11-26,52.0
2017-12-03,96.0
2017-12-17,47.0
2017-12-31,30.0
2018-01-21,77.03278943005688
2018-02-04,30.078048037848347
2018-03-04,29.159213370130338
2018-04-29,39.68522938274645
2018-06-10,38.26639471502844
2018-06-17,25.06504003154029
2018-06-24,24.146205363822276
2018-09-09,51.967749398516595
2018-10-28,28.240378702412325
2018-11-11,22.808536028386257
2018-12-23,36.00989071187441
2018-12-30,43.779402721336496
2019-01-27,39.18522938274645
2019-02-03,83.88346677180095
2019-02-24,30.578048037848347
2019-04-07,56.06192273710664
2019-04-21,25.06504003154029
2019-05-12,42.86056805361849
2019-06-16,30.996882705566357
2019-07-14,28.740378702412325
2019-07-21,51.048914730798586
2019-08-11,25.983874699258298
2019-09-01,36.00989071187441
2019-10-20,44.19823738905451
2019-11-03,24.146205363822276
2019-11-17,17.7955280220782
2020-01-12,20.97086669295024
2020-01-19,22.808536028386257
2020-01-26,17.7955280220782
2020-03-08,20.05203202523223
2020-03-15,25.983874699258298
2020-05-03,15.039024018924174
2020-05-17,25.983874699258298
2020-05-24,23.727370696104266
2020-06-07,32.334552041002375
2020-06-14,20.97086669295024
2020-08-30,50.13008006308058
2020-10-11,24.146205363822276
2020-11-15,29.159213370130338
2020-11-22,33.753386708720384
2020-12-13,20.05203202523223
2021-01-03,30.078048037848347
2021-01-10,21.889701360668248
2021-01-17,20.97086669295024
2021-02-14,48.29241072764455
2021-02-21,44.69823738905451
2021-03-21,50.13008006308058
2021-05-09,61.0749307434147
2021-05-30,21.889701360668248
2021-06-06,20.05203202523223
2021-06-13,34.672221376438394
2021-07-18,36.00989071187441
2021-07-25,22.808536028386257
2021-08-15,23.227370696104266
2021-09-12,21.389701360668248
2021-09-19,30.078048037848347
2021-10-24,40.10406405046446
2021-12-05,29.159213370130338
2021-12-12,55.14308806938863
2021-12-26,46.03590672449053
2022-01-09,45.234144113545035
2022-01-23,56.9615148096493
2022-02-06,30.15609607569669
2022-02-20,36.019781423748825
2022-02-27,23.454741392208536
2022-04-17,13.402709366976307
2022-05-22,23.454741392208536
2022-06-19,20.94173338590048
2022-07-17,30.15609607569669
2022-09-11,32.66910408200475
2022-09-18,56.12384547421328
2022-10-02,36.019781423748825
2022-11-06,40.20812810092892
2022-11-27,23.454741392208536
2022-12-18,30.99376541113271
