,MVT_GT_Philadelphia PA
2017-01-01,70.0
2017-01-08,46.0
2017-01-15,45.0
2017-01-22,19.0
2017-01-29,46.0
2017-02-12,70.0
2017-02-19,34.0
2017-02-26,38.0
2017-04-02,25.0
2017-04-16,21.0
2017-04-23,80.0
2017-04-30,22.0
2017-05-14,63.0
2017-05-21,26.0
2017-05-28,19.0
2017-06-04,40.0
2017-06-25,19.0
2017-07-09,21.0
2017-07-16,18.0
2017-07-23,15.0
2017-07-30,30.0
2017-08-06,50.0
2017-08-13,23.0
2017-08-20,58.0
2017-08-27,34.0
2017-09-03,40.0
2017-09-10,21.0
2017-09-17,21.0
2017-10-22,42.0
2017-10-29,33.0
2017-11-12,24.0
2017-11-19,27.0
2017-11-26,13.0
2017-12-03,17.0
2017-12-17,66.0
2017-12-24,100.0
2017-12-31,26.0
2018-01-14,41.03585476364506
2018-01-21,27.849762515016437
2018-01-28,32.23765260381238
2018-02-04,51.789212958996124
2018-02-11,15.141248284147
2018-02-18,45.923744852441
2018-02-25,35.170386657089935
2018-03-04,25.394606479498062
2018-03-11,33.715230621571564
2018-03-25,53.7443689945145
2018-04-08,19.05156035518375
2018-05-06,32.23765260381238
2018-05-13,50.31163494123693
2018-05-20,35.170386657089935
2018-05-27,73.27350736745743
2018-06-03,16.61882630190619
2018-06-10,20.02913837294294
2018-06-17,42.99101079916343
2018-07-01,42.49101079916343
2018-07-08,31.760074586053186
2018-07-15,14.163670266387811
2018-07-22,29.80491855053481
2018-07-29,19.55156035518375
2018-08-05,40.05827674588588
2018-08-12,30.782496568294
2018-08-19,26.37218449725725
2018-09-09,29.80491855053481
2018-09-16,95.25780177591875
2018-09-23,69.86319529642068
2018-09-30,29.80491855053481
2018-10-07,22.9618724262205
2018-10-14,28.827340532775622
2018-10-28,43.96858881692262
2018-11-11,27.349762515016437
2018-11-18,30.782496568294
2018-11-25,23.939450443979688
2018-12-02,32.73765260381238
2018-12-09,24.917028461738873
2018-12-23,17.096404319665375
2018-12-30,35.170386657089935
2019-01-13,60.08741511882881
2019-01-20,21.006716390702124
2019-01-27,23.939450443979688
2019-02-03,22.9618724262205
2019-02-17,19.05156035518375
