,MVT_GT_Wichita-Hutchinson KS
2017-02-19,19.0
2017-03-26,26.0
2017-04-02,42.0
2017-04-16,100.0
2017-04-23,13.0
2017-08-06,15.0
2017-08-27,26.0
2017-09-03,16.0
2017-10-01,12.0
2017-11-05,17.0
2017-12-17,36.0
2017-12-31,17.0
2018-01-21,23.206887235212783
2018-02-25,9.916892638789367
2018-03-25,13.289994596423412
2018-04-01,46.913774470425565
2018-04-22,30.718953405776617
2018-05-06,15.226545575240435
2018-05-20,13.789994596423412
2018-07-15,24.909300469325547
2018-08-12,13.055856851719156
2018-09-30,34.09205536341066
2018-12-09,12.087581362310646
2019-02-24,13.055856851719156
2019-03-24,22.73861174580427
2019-03-31,10.151030383493623
2019-04-07,17.897234298761713
2019-04-28,28.048264682255336
2019-06-09,14.99240783053618
2019-07-07,19.833785277578734
2019-07-28,31.187228895185125
2019-09-15,10.151030383493623
2019-09-22,9.916892638789367
2019-10-06,9.182754894085111
2019-12-08,9.916892638789367
2020-01-26,13.055856851719156
2020-05-03,8.2144794046766
2020-05-31,18.13137204346597
2020-06-07,11.853443617606391
2020-06-14,16.9289588093532
2020-06-21,13.789994596423412
2020-07-05,11.119305872902135
2020-08-02,11.119305872902135
2020-08-23,11.853443617606391
2020-09-27,13.055856851719156
2020-10-11,14.758270085831924
2020-10-25,18.865509788170222
2020-12-06,10.151030383493623
2020-12-27,20.802060766987246
2021-01-03,9.916892638789367
2021-05-30,11.853443617606391
2021-06-06,37.731019576340444
2021-06-13,17.897234298761713
2021-08-08,18.865509788170222
2021-08-29,20.06792302228299
2021-09-19,13.055856851719156
2021-10-10,35.79446859752343
2021-10-17,11.119305872902135
2021-11-14,14.758270085831924
2021-11-28,26.111713703438312
2021-12-12,13.055856851719156
2022-01-16,23.41377447042556
2022-01-23,26.69170289628514
2022-02-27,15.921366639889381
2022-03-06,14.516540171663848
2022-05-22,16.389642129297894
2022-06-05,14.516540171663848
2022-07-17,10.770336256395758
2022-10-30,28.096529364510673
2022-12-11,11.238611745804269
2022-12-25,13.111713703438314
