,MVT_GT_Kansas City MO
2017-01-01,29.0
2017-01-08,30.0
2017-01-29,28.0
2017-02-05,46.0
2017-02-19,26.0
2017-02-26,55.0
2017-03-19,31.0
2017-04-09,25.0
2017-04-23,31.0
2017-04-30,48.0
2017-05-14,70.0
2017-06-25,32.0
2017-07-09,65.0
2017-08-06,24.0
2017-08-27,52.0
2017-09-03,34.0
2017-10-08,62.0
2017-10-15,88.0
2017-11-12,30.0
2017-11-26,100.0
2017-12-03,27.0
2017-12-24,27.0
2018-01-07,62.32281096899429
2018-01-28,89.74687281284898
2018-02-04,64.21774842525127
2018-02-11,44.37343640642449
2018-02-18,59.03293605648033
2018-02-25,23.134186931340736
2018-03-04,50.05824877519544
2018-03-25,59.98040478460882
2018-04-29,48.663311318938455
2018-05-13,65.66521715337976
2018-05-27,29.266468028240165
2018-07-01,29.766468028240165
2018-07-08,76.98231061905014
2018-08-05,57.637998600223355
2018-09-16,38.74115530952507
2018-11-11,35.898749125139595
2018-11-18,41.08356149391054
2018-12-02,26.924061843854695
2018-12-16,31.661405484497145
2018-12-23,40.136092765782045
2018-12-30,29.766468028240165
2019-01-13,35.898749125139595
2019-01-20,37.79368658139657
2019-02-03,37.79368658139657
2019-02-17,25.02912438759772
2019-02-24,26.924061843854695
2019-03-17,34.951280397011104
2019-04-07,87.85193535659201
2019-04-14,50.05824877519544
2019-04-21,58.58546732835184
2019-05-05,27.371530571983186
2019-05-26,43.925967678296004
2019-06-09,46.76837386268147
2019-06-16,60.92787351273731
2019-07-14,28.818999300111678
2019-07-21,65.16521715337976
2019-07-28,65.16521715337976
2019-09-01,67.06015460963674
2019-09-29,44.87343640642449
2019-10-06,43.925967678296004
2019-10-13,23.134186931340736
2019-10-20,28.818999300111678
2019-10-27,37.79368658139657
2019-11-03,68.95509206589372
2019-11-10,32.108874212625636
2019-11-24,49.61078004706694
2019-12-01,51.00571750332392
2019-12-29,23.134186931340736
2020-01-12,37.79368658139657
2020-01-19,29.266468028240165
2020-01-26,61.875342240865805
2020-02-02,53.34812368770939
2020-02-09,20.79178074695527
2020-02-16,24.081655659469227
2020-02-23,37.29368658139657
2020-03-08,39.188624037653554
2020-03-29,51.95318623145241
2020-04-12,37.79368658139657
2020-05-03,49.11078004706694
2020-06-21,56.69052987209486
2020-07-12,34.00381166888262
2020-07-19,23.134186931340736
2020-08-02,27.871530571983186
2020-08-09,37.79368658139657
2020-08-30,40.136092765782045
2020-09-20,36.34621785326809
2020-09-27,36.84621785326809
2020-10-04,42.03103022203902
2020-10-18,34.00381166888262
2020-11-22,59.98040478460882
2020-12-06,35.898749125139595
2020-12-20,39.188624037653554
2021-01-03,64.71774842525127
2021-01-24,32.108874212625636
2021-01-31,40.136092765782045
2021-02-14,33.05634294075412
2021-02-21,42.03103022203902
2021-02-28,30.213936756368653
2021-03-14,49.11078004706694
2021-03-21,25.976593115726207
2021-05-16,28.318999300111678
2021-05-30,48.163311318938455
2021-06-13,45.82090513455299
2021-06-27,80.27218553156409
2021-07-11,68.00762333776524
2021-08-08,36.84621785326809
2021-08-22,37.29368658139657
2021-09-05,31.661405484497145
2021-09-12,49.11078004706694
2021-09-19,69.40256079402221
2021-09-26,27.371530571983186
2021-11-28,34.951280397011104
2022-01-09,71.59499650055838
2022-01-16,71.59499650055838
2022-01-23,43.85193535659201
2022-02-06,51.90637246290483
2022-02-13,43.85193535659201
2022-03-13,50.11649755039087
2022-03-20,58.170934656703686
2022-03-27,16.108874212625636
2022-04-03,47.431685181619926
2022-04-10,35.79749825027919
2022-04-17,74.27980886932932
2022-04-24,79.6494336068712
2022-05-01,50.11649755039087
2022-05-08,32.21774842525127
2022-05-22,33.11268588150825
2022-05-29,41.16712298782107
2022-06-05,76.96462123810026
2022-06-12,67.12030921927348
2022-06-19,48.32662263787691
2022-07-17,22.373436406424492
2022-07-31,43.85193535659201
2022-08-14,27.743061143966372
2022-08-21,22.373436406424492
2022-09-11,52.8013099191618
2022-09-25,21.478498950167513
2022-10-02,27.743061143966372
2022-10-09,25.953186231452413
2022-10-23,22.373436406424492
2022-11-13,27.743061143966372
2022-11-20,36.692435706536166
2022-11-27,30.42787351273731
2022-12-04,58.170934656703686
2022-12-11,46.53674772536294
2022-12-18,47.431685181619926
2022-12-25,27.743061143966372
