,MVT_GT_Charlotte NC
2017-01-01,19.0
2017-02-05,20.0
2017-03-12,27.0
2017-03-19,59.0
2017-03-26,20.0
2017-04-02,22.0
2017-04-16,15.0
2017-05-07,22.0
2017-05-28,43.0
2017-06-04,100.0
2017-06-25,20.0
2017-07-02,19.0
2017-07-16,13.0
2017-07-23,16.0
2017-07-30,30.0
2017-08-20,33.0
2017-08-27,19.0
2017-09-03,42.0
2017-10-08,16.0
2017-10-15,31.0
2017-10-22,24.0
2017-11-12,19.0
2017-11-19,17.0
2017-11-26,27.0
2017-12-03,21.0
2018-03-04,19.85807731685941
2018-04-15,31.94688977727258
2018-07-01,30.07705942578498
2018-07-08,31.156946326776712
2018-07-15,16.11841661388422
2018-07-22,27.127342173305657
2018-08-19,22.30779456933874
2018-08-26,17.988246965371815
2018-09-02,23.0977380198346
2018-09-09,55.834571247603044
2018-09-16,29.28711597528912
2018-09-30,30.86700287628085
2018-10-07,37.84632428223123
2018-11-18,23.887681470330467
2018-12-09,20.648020767355277
2018-12-16,26.837398722809795
2018-12-23,16.11841661388422
2018-12-30,16.11841661388422
2019-01-06,48.065306391156795
2019-01-13,15.828473163388356
2019-01-20,12.878755910909032
2019-02-03,40.796041534710554
2019-02-10,35.18655048024777
2019-03-10,15.828473163388356
2019-03-31,33.02677667826431
2019-04-07,23.887681470330467
2019-05-05,19.068133866363546
2019-05-19,15.03852971289249
2019-06-23,19.85807731685941
2019-07-14,27.627342173305657
2019-08-11,22.01785111884287
2019-09-22,13.958642811900761
2019-10-20,31.156946326776712
2019-10-27,31.94688977727258
2019-11-10,38.13626773272709
2019-11-17,11.7988690099173
2019-12-29,44.03570223768574
2020-01-05,18.278190415867684
2020-01-19,39.71615463371882
2020-02-02,12.088812460413166
2020-03-15,16.908360064380087
2020-03-29,11.008925559421435
2020-04-12,27.917285623801522
2020-04-19,21.727907668347008
2020-04-26,27.917285623801522
2020-05-03,29.78711597528912
2020-05-24,17.698303514875953
2020-06-14,32.73683322776844
2020-06-21,13.168699361404897
2020-06-28,23.0977380198346
2020-08-09,15.03852971289249
2020-08-16,22.80779456933874
2020-08-30,18.778190415867684
2020-09-06,20.148020767355277
2020-09-27,20.648020767355277
2020-10-04,44.03570223768574
2020-10-11,24.177624920826332
2020-11-01,41.08598498520642
2020-11-15,20.148020767355277
2020-11-29,14.248586262396627
2020-12-06,25.257511821818063
2020-12-20,17.698303514875953
2021-01-03,57.99434504958651
2021-01-24,43.24575878718988
2021-02-14,27.127342173305657
2021-02-28,24.177624920826332
2021-03-21,27.127342173305657
2021-05-09,40.006098084214685
2021-05-23,38.63626773272709
2021-05-30,32.23683322776844
2021-06-06,39.21615463371882
2021-06-27,38.13626773272709
2021-07-04,17.198303514875953
2021-07-11,31.156946326776712
2021-08-01,23.887681470330467
2021-08-22,14.248586262396627
2021-10-17,13.958642811900761
2021-10-31,34.896607029751905
2021-11-07,17.198303514875953
2021-11-21,35.97649393074363
2021-11-28,16.11841661388422
2021-12-12,41.08598498520642
2022-01-09,16.816720128760174
2022-01-30,37.69264856446246
2022-02-13,11.017851118842872
2022-02-27,10.437964217851142
2022-03-13,34.79321405950381
2022-03-20,35.952987861487266
2022-03-27,20.296041534710554
2022-04-03,12.177624920826332
2022-04-17,9.858077316859411
2022-05-01,17.396607029751905
2022-05-22,21.455815336694016
2022-06-12,32.473666455536886
2022-06-26,16.816720128760174
2022-07-03,34.21332715851208
2022-07-10,17.396607029751905
2022-07-24,15.656946326776714
2022-08-28,24.355249841652665
2022-09-04,34.79321405950381
2022-09-11,10.437964217851142
2022-09-18,24.355249841652665
2022-09-25,29.574231950578238
2022-10-02,24.355249841652665
2022-10-16,11.017851118842872
2022-10-23,34.79321405950381
2022-11-06,35.952987861487266
2022-11-20,14.497172524793253
2022-11-27,17.396607029751905
2022-12-04,45.23117827735495
2022-12-11,16.236833227768443
2022-12-18,21.455815336694016
2022-12-25,30.734005752561696
