,MVT_GT_Washington DC (Hagerstown MD)
2017-01-08,9.0
2017-01-15,33.0
2017-01-29,19.0
2017-02-05,9.0
2017-02-19,22.0
2017-02-26,100.0
2017-03-19,22.0
2017-03-26,26.0
2017-04-02,10.0
2017-04-16,23.0
2017-04-23,10.0
2017-04-30,23.0
2017-05-07,13.0
2017-05-21,25.0
2017-05-28,24.0
2017-06-11,33.0
2017-06-18,36.0
2017-07-16,10.0
2017-08-13,27.0
2017-08-20,42.0
2017-08-27,31.0
2017-09-03,23.0
2017-09-10,28.0
2017-09-24,33.0
2017-10-01,13.0
2017-10-15,12.0
2017-10-22,52.0
2017-10-29,22.0
2017-11-12,28.0
2017-11-26,19.0
2017-12-03,29.0
2017-12-10,14.0
2017-12-17,18.0
2017-12-24,15.0
2018-01-07,43.98685114761735
2018-01-14,16.043969932055127
2018-01-21,33.12420452624727
2018-02-04,30.01541053983624
2018-02-25,16.043969932055127
2018-03-11,9.826381959233077
2018-03-18,27.174748884493717
2018-03-25,12.167043614575597
2018-04-08,41.14618949227483
2018-04-15,12.667043614575597
2018-04-22,12.935175945644103
2018-04-29,15.00770526991812
2018-05-27,45.79124814082286
2018-06-03,11.898911283507093
2018-06-17,24.065954898082694
2018-07-01,22.26155790487718
2018-07-08,33.12420452624727
2018-07-15,19.152763918466153
2018-07-22,10.862646621370086
2018-08-12,38.805527836932306
2018-08-19,26.13848422235671
2018-08-26,24.065954898082694
2018-09-02,10.094514290301582
2018-09-09,33.89233685731577
2018-09-16,11.13077895243859
2018-09-23,31.051675201973246
2018-09-30,27.174748884493717
2018-10-14,17.848366925260642
2018-10-21,16.312102263123634
2018-10-28,15.00770526991812
2018-11-04,41.91432182334333
2018-11-11,28.97914587769923
2018-11-18,21.22529324274017
2018-11-25,24.834087229151194
2018-12-02,16.043969932055127
2018-12-09,27.942881215562224
2018-12-30,12.935175945644103
2019-01-06,31.051675201973246
2019-01-13,17.848366925260642
2019-01-20,25.870351891288205
2019-01-27,11.13077895243859
2019-02-24,18.116499256329146
2019-03-31,50.9725714515079
2019-04-14,18.88463158739765
2019-04-21,9.326381959233077
2019-04-28,15.275837600986623
2019-05-05,19.920896249534657
2019-05-26,15.00770526991812
2019-06-02,15.275837600986623
2019-06-16,18.116499256329146
2019-06-30,24.065954898082694
2019-07-07,24.065954898082694
2019-07-21,39.841792499069314
2019-07-28,36.73299851265829
2019-08-04,29.24727820876773
2019-08-11,37.0011308437268
2019-08-25,26.906616553425213
2019-09-01,17.848366925260642
2019-09-08,16.043969932055127
2019-09-29,12.167043614575597
2019-10-06,12.935175945644103
2019-10-27,35.964866181589784
2019-11-03,27.174748884493717
2019-11-10,20.189028580603164
2019-11-17,23.797822567014187
2019-12-01,28.211013546630724
2019-12-08,35.964866181589784
2019-12-15,23.029690235945683
2019-12-22,29.74727820876773
2019-12-29,12.167043614575597
2020-01-05,30.01541053983624
2020-01-12,25.1022195602197
2020-02-16,12.167043614575597
2020-02-23,8.790117297096067
2020-03-01,16.812102263123634
2020-03-08,12.935175945644103
2020-03-15,18.88463158739765
2020-03-29,8.790117297096067
2020-04-05,16.312102263123634
2020-04-12,13.971440607781112
2020-04-26,8.021984966027564
2020-05-10,10.094514290301582
2020-05-17,10.094514290301582
2020-05-24,46.059380471891366
2020-05-31,25.870351891288205
2020-06-07,14.739572938849616
2020-06-14,27.942881215562224
2020-06-21,12.935175945644103
2020-06-28,15.00770526991812
2020-07-05,22.76155790487718
2020-07-12,9.826381959233077
2020-07-19,20.957160911671664
2020-08-02,19.152763918466153
2020-08-09,9.826381959233077
2020-08-16,22.76155790487718
2020-08-23,23.797822567014187
2020-08-30,20.189028580603164
2020-09-06,8.290117297096067
2020-09-13,17.848366925260642
2020-09-27,28.97914587769923
2020-10-04,9.058249628164573
2020-10-18,20.189028580603164
2020-11-29,20.689028580603164
2020-12-06,39.07366016800081
2020-12-13,42.95058648548034
2020-12-20,11.898911283507093
2020-12-27,27.942881215562224
2021-01-03,38.0373955058638
2021-01-10,25.1022195602197
2021-01-31,25.1022195602197
2021-02-07,16.043969932055127
2021-02-14,30.01541053983624
2021-02-21,30.01541053983624
2021-02-28,36.73299851265829
2021-03-14,24.834087229151194
2021-03-21,29.74727820876773
2021-03-28,43.98685114761735
2021-04-04,11.13077895243859
2021-04-11,28.97914587769923
2021-04-18,13.971440607781112
2021-05-02,17.848366925260642
2021-05-09,40.87805716120633
2021-05-23,30.01541053983624
2021-05-30,20.957160911671664
2021-06-06,39.07366016800081
2021-06-13,17.848366925260642
2021-06-27,24.834087229151194
2021-07-04,12.167043614575597
2021-07-11,34.16046918838427
2021-07-18,32.087939864110254
2021-07-25,28.211013546630724
2021-08-08,31.819807533041754
2021-08-15,20.957160911671664
2021-08-22,31.819807533041754
2021-09-05,28.97914587769923
2021-09-12,21.22529324274017
2021-09-19,19.920896249534657
2021-10-03,12.667043614575597
2021-10-10,13.703308276712606
2021-10-24,18.116499256329146
2021-10-31,15.275837600986623
2021-11-14,15.00770526991812
2021-11-21,34.928601519452776
2021-11-28,21.993425573808675
2021-12-12,23.029690235945683
2021-12-19,47.09564513402837
2021-12-26,20.957160911671664
2022-01-02,12.334087229151196
2022-01-09,33.78467371463154
2022-01-16,33.78467371463154
2022-01-30,31.639615066083504
2022-02-06,27.885762431124444
2022-02-13,26.276968444713418
2022-02-27,25.2044391204394
2022-03-06,28.422027093261452
2022-03-13,27.349497768987433
2022-03-20,30.567085741809485
2022-04-03,35.92973236317957
2022-04-10,34.320938376768545
2022-04-24,31.639615066083504
2022-05-08,37.5385263495906
2022-05-15,10.189028580603162
2022-05-22,27.885762431124444
2022-05-29,24.131909796165385
2022-06-05,19.305527836932306
2022-06-19,14.47914587769923
2022-06-26,18.23299851265829
2022-07-03,42.90117297096068
2022-07-10,15.551675201973246
2022-07-17,15.551675201973246
2022-07-24,24.668174458302392
2022-07-31,31.639615066083504
2022-08-07,53.62646621370085
2022-08-14,25.2044391204394
2022-08-21,13.406616553425213
2022-08-28,45.582496281645724
2022-09-11,23.059380471891366
2022-09-18,37.00226168745359
2022-09-25,12.870351891288205
2022-10-02,25.2044391204394
2022-10-09,31.639615066083504
2022-10-16,8.580234594192136
2022-10-23,15.015410539836239
2022-11-06,31.103350403946493
