,MVT_GT_Ontario
2017-01-08,13.0
2017-01-15,28.0
2017-01-29,9.0
2017-02-05,24.0
2017-02-12,11.0
2017-02-19,8.0
2017-02-26,15.0
2017-03-05,100.0
2017-03-12,32.0
2017-03-19,35.0
2017-03-26,28.0
2017-04-02,10.0
2017-04-09,6.0
2017-04-23,11.0
2017-04-30,17.0
2017-05-07,20.0
2017-05-14,14.0
2017-05-21,13.0
2017-06-04,11.0
2017-06-18,7.0
2017-07-02,17.0
2017-07-09,34.0
2017-07-16,11.0
2017-07-23,31.0
2017-07-30,9.0
2017-08-06,13.0
2017-08-13,27.0
2017-08-20,9.0
2017-09-10,13.0
2017-09-17,8.0
2017-09-24,41.0
2017-10-01,12.0
2017-10-08,14.0
2017-10-15,20.0
2017-10-22,34.0
2017-10-29,7.0
2017-11-05,30.0
2017-11-12,31.0
2017-11-19,24.0
2017-11-26,9.0
2017-12-10,11.0
2017-12-24,30.0
2017-12-31,24.0
2018-01-21,11.265988485918966
2018-01-28,5.731257703856352
2018-02-04,8.748623094887659
2018-02-11,8.748623094887659
2018-02-18,13.17640772053775
2018-02-25,30.673653910313067
2018-03-11,10.159042329506443
2018-03-18,11.765988485918966
2018-03-25,7.9451500166813975
2018-04-01,7.141676938475136
2018-04-08,18.907665424394104
2018-04-15,7.141676938475136
2018-04-22,16.997246189775318
2018-04-29,16.193773111569058
2018-05-06,16.193773111569058
2018-05-13,6.0347307820626135
2018-05-20,24.942396206456714
2018-05-27,20.014611580806623
2018-06-10,23.03197697183793
2018-06-17,18.10419234618784
2018-06-24,15.086826955156534
2018-07-08,18.907665424394104
2018-07-15,26.04934236286924
2018-07-22,21.92503081542541
2018-07-29,23.835450050044194
2018-08-05,22.228503893631668
2018-08-12,15.086826955156534
2018-08-19,9.05209617309392
2018-08-26,19.211138502600363
2018-09-02,18.907665424394104
2018-09-09,9.05209617309392
2018-09-16,41.13616931802577
2018-09-23,16.997246189775318
2018-09-30,24.942396206456714
2018-10-07,12.069461564125227
2018-10-14,14.283353876950272
2018-10-21,26.04934236286924
2018-10-28,16.997246189775318
2018-11-04,26.04934236286924
2018-11-11,12.872934642331488
2018-11-18,22.228503893631668
2018-11-25,13.17640772053775
2018-12-02,41.93964239623203
2018-12-09,45.7604808654696
2018-12-23,21.62155773721915
2018-12-30,9.05209617309392
2019-01-06,20.818084659012886
2019-01-13,26.8528154410755
2019-01-20,15.086826955156534
2019-01-27,21.92503081542541
2019-02-03,20.014611580806623
2019-02-10,18.10419234618784
2019-02-17,11.265988485918966
2019-02-24,6.338203860268875
2019-03-03,20.014611580806623
2019-03-10,23.835450050044194
2019-03-17,15.890300033362795
2019-03-24,7.9451500166813975
2019-03-31,18.10419234618784
2019-04-07,21.12155773721915
2019-04-14,20.014611580806623
2019-04-28,24.942396206456714
2019-05-05,28.763234675694285
