,MVT_GT_Louisville KY
2017-02-05,43.0
2017-02-26,42.0
2017-03-12,16.0
2017-04-02,29.0
2017-04-30,50.0
2017-05-07,39.0
2017-05-14,27.0
2017-06-11,16.0
2017-06-18,23.0
2017-07-02,20.0
2017-10-08,42.0
2017-10-22,100.0
2017-11-12,21.0
2017-11-26,18.0
2017-12-03,28.0
2018-01-14,14.750540772293013
2018-01-28,43.751622316879036
2018-04-01,29.95424034285434
2018-05-06,49.92373390475723
2018-06-03,16.15685836882964
2018-07-08,27.094763948049398
2018-07-15,24.73528755324446
2018-07-29,20.922652360171206
2018-08-12,24.23528755324446
2018-08-19,43.251622316879036
2018-09-09,13.797381974024699
2018-09-16,57.04900429090374
2018-09-30,38.98582832553747
2018-10-28,14.250540772293013
2018-11-18,24.73528755324446
2018-12-30,31.860557939390965
2019-01-20,61.814798282245306
2019-02-24,35.17319313246422
2019-03-03,15.203699570561326
2019-03-17,21.875811158439518
2019-03-24,29.001081544586025
2019-03-31,22.82896995670783
2019-05-12,78.92481544934326
2019-05-19,21.375811158439518
2019-06-30,27.094763948049398
2019-08-04,26.141605149781086
2019-08-18,43.751622316879036
2019-12-15,52.28321029956217
2019-12-22,15.203699570561326
2020-01-26,19.01633476363458
2020-02-02,12.844223175756387
2020-02-09,77.97165665107494
2020-03-01,26.141605149781086
2020-03-15,77.01849785280663
2020-03-29,10.937905579219759
2020-05-17,11.891064377488073
2020-05-31,23.282128754976146
2020-06-07,36.12635193073253
2020-06-14,24.23528755324446
2020-08-02,14.750540772293013
2020-08-09,10.937905579219759
2020-08-30,10.937905579219759
2020-09-20,90.81587982683132
2020-09-27,55.142686694367114
2020-10-25,25.188446351512773
2020-11-08,54.189527896098795
2020-12-13,19.01633476363458
2020-12-20,21.875811158439518
2021-01-10,29.95424034285434
2021-01-17,19.01633476363458
2021-02-21,17.11001716709795
2021-03-07,18.063175965366266
2021-05-02,19.969493561902894
2021-05-23,34.2200343341959
2021-05-30,19.969493561902894
2021-06-27,32.81371673765928
2021-07-25,28.04792274631771
2021-08-15,31.860557939390965
2021-08-22,29.001081544586025
2021-09-05,38.98582832553747
2021-09-12,48.017416308220604
2021-09-19,19.969493561902894
2021-09-26,33.266875535927596
2021-10-10,20.922652360171206
2021-11-14,16.15685836882964
2021-12-12,35.67319313246422
2021-12-19,21.875811158439518
2021-12-26,19.01633476363458
2022-01-02,21.751622316879036
2022-01-23,47.12851501990458
2022-02-20,18.126351930732532
2022-03-27,21.751622316879036
2022-05-22,38.971656651074944
2022-06-12,34.44006866839181
2022-07-03,17.220034334195905
2022-07-17,22.657939913415664
2022-08-21,13.5947639480494
2022-08-28,14.501081544586025
2022-09-18,14.501081544586025
2022-10-02,14.501081544586025
2022-10-09,25.376892703025543
2022-10-30,12.688446351512772
2022-11-13,31.72111587878193
2022-11-20,17.220034334195905
2022-11-27,12.688446351512772
2022-12-04,13.5947639480494
2022-12-25,47.12851501990458
