,MVT_GT_Memphis TN
2017-01-01,39.0
2017-04-16,32.0
2017-05-14,35.0
2017-05-21,70.0
2017-07-16,100.0
2017-08-13,35.0
2017-10-15,21.0
2017-11-05,49.0
2017-11-12,32.0
2017-11-19,25.0
2017-11-26,34.0
2017-12-03,37.0
2018-01-07,25.93801960674539
2018-01-14,31.268211395720943
2018-01-21,23.22508026861301
2018-02-11,35.78977695927491
2018-02-18,37.098403184696494
2018-03-25,21.916454043191422
2018-04-08,33.07683762114253
2018-04-15,40.21565563553967
2018-04-29,21.916454043191422
2018-05-13,23.22508026861301
2018-06-03,19.703514705059042
2018-06-17,55.89760477704475
2018-07-01,21.012140930480626
2018-07-22,20.107827817769834
2018-09-02,25.93801960674539
2018-09-09,20.107827817769834
2018-10-21,39.81134252282888
2018-10-28,24.6293933813238
2018-11-25,67.05798835499584
2018-12-09,35.78977695927491
2018-12-16,19.703514705059042
2019-02-10,34.885463846564114
2019-04-28,25.93801960674539
2019-06-02,20.607827817769834
2019-06-09,29.959585170299356
2019-06-23,58.11054411517712
2019-07-28,24.1293933813238
2019-10-20,31.268211395720943
2019-12-01,20.107827817769834
2019-12-22,25.93801960674539
2019-12-29,38.00271629740729
2020-01-19,28.150958944877768
2020-02-09,21.916454043191422
2020-03-01,16.990575366926663
2020-05-10,36.1940900719857
2020-05-24,49.6630998753584
2020-05-31,20.107827817769834
2020-06-14,25.033706494034597
2020-06-21,27.246645832166976
2020-06-28,17.894888479637455
2020-07-05,30.36389828301015
2020-07-19,20.107827817769834
2020-07-26,16.990575366926663
2020-09-20,21.012140930480626
2020-10-04,42.92859497367205
2020-10-11,80.93131127107934
2020-10-25,25.033706494034597
2020-11-08,31.268211395720943
2020-11-15,21.916454043191422
2020-11-22,35.78977695927491
2020-11-29,29.959585170299356
2020-12-13,56.801917889755536
2020-12-20,23.22508026861301
2021-02-07,36.1940900719857
2021-02-21,26.34233271945618
2021-04-18,74.69680636939299
2021-05-30,54.08897855162316
2021-06-27,43.332908086382844
2021-07-04,43.832908086382844
2021-07-11,28.150958944877768
2021-07-18,35.78977695927491
2021-08-01,18.299201592348247
2021-09-05,47.85447364993681
2021-10-17,34.885463846564114
2021-10-24,41.119968748250464
2021-10-31,19.703514705059042
2021-12-05,18.799201592348247
2022-01-09,21.024281860961256
2022-02-13,15.36389828301015
2022-02-27,29.110544115177124
2022-03-06,19.407029410118085
2022-03-27,38.00543259481458
2022-04-17,25.06741298806919
2022-05-01,30.7277965660203
2022-05-08,21.832908086382844
2022-05-15,16.981150733853323
2022-05-22,21.832908086382844
2022-07-17,55.79520955408949
2022-07-31,25.876039213490778
2022-08-14,38.00543259481458
2022-08-21,27.493291664333952
2022-09-04,25.06741298806919
2022-09-18,44.47444239818727
2022-10-16,29.110544115177124
2022-10-23,42.04856372192251
2022-10-30,25.06741298806919
2022-11-20,33.962301467706645
2022-11-27,63.07284558288377
2022-12-04,21.024281860961256
2022-12-11,17.78977695927491
