,MVT_GT_Seattle-Tacoma WA
2017-01-01,100.0
2017-01-08,19.0
2017-01-15,13.0
2017-02-05,50.0
2017-02-26,19.0
2017-03-05,18.0
2017-03-12,42.0
2017-04-02,54.0
2017-04-09,39.0
2017-04-16,15.0
2017-04-23,29.0
2017-04-30,14.0
2017-05-07,71.0
2017-05-14,26.0
2017-05-21,45.0
2017-06-04,52.0
2017-06-25,30.0
2017-07-02,35.0
2017-07-09,20.0
2017-07-16,36.0
2017-07-23,24.0
2017-07-30,20.0
2017-08-06,45.0
2017-08-13,34.0
2017-08-20,58.0
2017-08-27,25.0
2017-09-10,31.0
2017-09-24,44.0
2017-10-01,16.0
2017-10-08,47.0
2017-10-15,25.0
2017-10-22,16.0
2017-11-12,19.0
2017-11-19,30.0
2017-11-26,52.0
2017-12-03,21.0
2017-12-10,30.0
2017-12-24,50.0
2018-01-07,28.838674215058784
2018-01-14,39.21567704570583
2018-01-21,36.87142633804407
2018-02-11,62.86584984544109
2018-03-11,28.338674215058784
2018-03-18,38.267593476485246
2018-03-25,39.71567704570583
2018-04-01,66.15818412232343
2018-04-08,27.890590645838195
2018-04-15,31.682924922720545
2018-04-22,23.150172799735262
2018-04-29,28.838674215058784
2018-05-13,36.37142633804407
2018-05-20,43.008011322588175
2018-05-27,37.81950990726465
2018-06-10,34.97525919960289
2018-06-17,38.267593476485246
2018-06-24,18.909754953632326
2018-07-22,22.202089230514673
2018-07-29,17.96167138441174
2018-08-05,30.23484135349996
2018-08-12,14.669337107529392
2018-08-19,15.11742067674998
2018-08-26,15.11742067674998
2018-09-09,65.21010055310285
2018-09-16,20.8059220920735
2018-09-30,17.01358781519115
2018-10-07,25.994423507397023
2018-10-14,78.43135409141166
2018-10-21,19.857838522852916
2018-10-28,25.994423507397023
2018-11-04,22.702089230514673
2018-11-11,20.8059220920735
2018-11-18,42.05992775336759
2018-12-09,34.0271756303823
2018-12-16,32.13100849194113
2018-12-23,24.59825636895585
2018-12-30,24.09825636895585
2019-01-06,76.0871033837499
2019-01-13,74.19093624530872
2019-01-20,26.94250707661761
2019-01-27,39.21567704570583
2019-02-03,16.065504245970565
