,MVT_GT_Milwaukee WI
2017-01-01,40.0
2017-01-08,40.0
2017-01-15,22.0
2017-01-29,62.0
2017-02-05,40.0
2017-04-09,61.0
2017-05-14,36.0
2017-05-28,30.0
2017-06-04,90.0
2017-06-11,53.0
2017-07-23,29.0
2017-08-06,40.0
2017-08-13,47.0
2017-09-03,39.0
2017-09-24,100.0
2017-10-08,32.0
2017-10-22,35.0
2017-10-29,23.0
2017-11-12,69.0
2017-12-24,29.0
2017-12-31,29.0
2018-01-07,18.019090112175697
2018-01-14,24.841912785082528
2018-01-21,33.11411336453418
2018-02-11,26.79129069162734
2018-03-04,23.867223831810122
2018-03-18,23.867223831810122
2018-04-01,75.4751162617924
2018-04-08,19.968468018720504
2018-04-29,56.00664824307189
2018-06-10,19.968468018720504
2018-06-17,25.816601738354933
2018-06-24,43.33569185053063
2018-08-19,41.38631394398582
2018-09-02,44.31038080380303
2018-09-23,37.0128691776238
2018-10-14,22.892534878537717
2018-10-21,33.11411336453418
2018-10-28,26.79129069162734
2018-11-04,43.83569185053063
2018-11-18,19.968468018720504
2018-12-16,21.917845925265315
2018-12-23,35.06349127107899
2019-02-03,27.265979644899744
2019-02-17,22.892534878537717
2019-03-10,35.06349127107899
2019-03-17,29.715357551444555
2019-03-31,40.91162499071341
2019-04-14,29.215357551444555
2019-05-05,25.816601738354933
2019-05-12,19.968468018720504
2019-05-19,19.968468018720504
2019-07-07,18.019090112175697
2019-08-25,45.28506975707543
2019-09-22,47.734447663620244
2019-10-13,61.854781962706326
2019-11-17,17.04440115890329
2019-12-01,85.22200579451645
2019-12-15,29.215357551444555
2019-12-29,21.917845925265315
2020-01-05,28.74066859817215
2020-01-12,30.19004650471696
2020-02-02,18.019090112175697
2020-02-23,38.9622470841686
2020-03-08,20.94315697199291
2020-03-29,32.13942441126177
2020-04-12,18.9937790654481
2020-04-26,18.9937790654481
2020-05-03,36.03818022435139
2020-05-17,15.59502325235848
2020-05-31,16.069712205630886
2020-06-28,20.94315697199291
2020-07-12,32.13942441126177
2020-08-16,36.03818022435139
2020-09-20,26.29129069162734
2020-09-27,33.11411336453418
2020-10-04,94.96889532724049
2020-10-11,23.867223831810122
2020-10-18,21.917845925265315
2020-11-01,17.04440115890329
2020-11-15,45.78506975707543
2020-12-20,19.968468018720504
2020-12-27,31.164735457989366
2021-01-24,55.03195928979949
2021-01-31,17.04440115890329
2021-02-07,22.892534878537717
2021-02-14,21.917845925265315
2021-02-21,43.33569185053063
2021-03-14,21.417845925265315
2021-03-21,30.19004650471696
2021-04-18,17.04440115890329
2021-05-09,39.93693603744101
2021-05-23,18.019090112175697
2021-06-06,34.08880231780658
2021-06-13,32.13942441126177
2021-07-11,42.361002897258224
2021-07-18,33.11411336453418
2021-07-25,30.19004650471696
2021-08-01,86.69669474778885
2021-08-08,27.765979644899744
2021-09-12,58.93071510288911
2021-10-03,35.06349127107899
2021-10-10,24.841912785082528
2021-10-24,20.94315697199291
2021-10-31,19.968468018720504
2021-11-07,39.93693603744101
2021-12-05,30.69004650471696
2021-12-12,31.164735457989366
2021-12-19,47.234447663620244
2022-01-02,29.430715102889106
2022-01-09,92.08965693484656
2022-01-16,34.17760463561316
2022-01-23,67.4058313646815
2022-02-13,20.88631394398582
2022-03-06,69.30458717777113
2022-03-27,59.81080811232302
2022-04-03,45.570139514150874
2022-04-10,17.08880231780658
2022-05-22,27.531959289799488
2022-05-29,27.531959289799488
2022-06-05,25.633203476709866
2022-06-26,68.35520927122631
2022-07-24,19.936936037441008
2022-08-07,27.531959289799488
2022-08-21,65.50707555159188
2022-08-28,24.68382557016506
2022-09-18,17.08880231780658
2022-09-25,18.987558130896197
2022-10-09,27.531959289799488
2022-10-16,66.45645345813669
2022-10-30,45.570139514150874
2022-11-20,37.02573835524759
2022-12-04,54.114540673054165
2022-12-11,18.987558130896197
2022-12-25,30.380093009433917
