,MVT_GT_Nashville TN
2017-01-01,23.0
2017-01-15,24.0
2017-02-05,35.0
2017-02-12,54.0
2017-02-19,20.0
2017-04-23,35.0
2017-05-07,31.0
2017-05-21,31.0
2017-05-28,44.0
2017-06-11,42.0
2017-06-18,63.0
2017-06-25,32.0
2017-07-09,45.0
2017-07-16,47.0
2017-07-23,73.0
2017-08-06,92.0
2017-08-13,21.0
2017-09-10,25.0
2017-09-17,76.0
2017-10-01,21.0
2017-10-15,38.0
2017-10-22,31.0
2017-11-05,56.0
2017-11-12,41.0
2017-12-03,20.0
2017-12-17,24.0
2017-12-24,74.0
2018-01-07,18.0
2018-01-21,47.0
2018-02-11,19.0
2018-02-25,30.0
2018-03-04,40.0
2018-03-11,46.0
2018-04-15,24.0
2018-04-22,25.0
2018-04-29,20.0
2018-05-27,49.0
2018-06-10,38.0
2018-06-17,39.0
2018-07-01,23.0
2018-07-08,25.0
2018-08-26,23.0
2018-09-16,31.0
2018-09-30,26.0
2018-10-07,19.0
2018-10-14,50.0
2018-11-04,53.0
2018-11-18,33.0
2018-11-25,41.0
2018-12-09,33.0
2018-12-16,41.0
2019-01-06,23.0
2019-01-13,46.0
2019-01-27,17.0
2019-02-03,35.0
2019-02-10,25.0
2019-02-24,62.0
2019-03-03,21.0
2019-03-17,19.0
2019-03-24,22.0
2019-04-07,25.0
2019-04-14,45.0
2019-04-21,33.0
2019-04-28,19.0
2019-05-12,97.0
2019-06-16,36.0
2019-07-07,19.0
2019-07-21,50.0
2019-08-04,44.0
2019-09-01,55.0
2019-09-15,23.0
2019-10-13,41.0
2019-10-20,23.0
2019-10-27,19.0
2019-11-03,43.0
2019-12-15,44.0
2019-12-29,24.0
2020-01-26,40.0
2020-03-08,27.0
2020-03-15,23.0
2020-04-12,24.0
2020-05-10,33.0
2020-05-24,21.0
2020-05-31,17.0
2020-07-19,16.0
2020-08-09,55.0
2020-08-16,15.0
2020-08-30,33.0
2020-09-13,17.0
2020-10-11,45.0
2020-10-18,27.0
2020-11-15,29.0
2020-11-22,20.0
2020-11-29,100.0
2020-12-27,75.0
2021-01-17,39.0
2021-02-28,47.0
2021-03-14,21.0
2021-03-28,35.0
2021-04-11,17.0
2021-04-18,52.0
2021-05-09,20.0
2021-06-06,19.0
2021-07-25,29.0
2021-08-01,40.0
2021-08-29,31.0
2021-09-05,74.0
2021-09-12,53.0
2021-09-26,27.0
2021-10-03,17.0
2021-10-10,31.0
2021-10-17,23.0
2021-11-07,21.0
2021-11-14,20.0
2021-12-05,29.0
2022-01-02,31.0
2022-02-06,36.0
2022-02-13,32.0
2022-02-20,19.0
2022-02-27,36.0
2022-03-13,35.0
2022-04-17,27.0
2022-04-24,28.0
2022-05-01,24.0
2022-05-08,23.0
2022-05-15,23.0
2022-06-12,36.0
2022-06-26,28.0
2022-07-17,45.0
2022-07-24,19.0
2022-08-14,27.0
2022-09-11,49.0
2022-09-25,33.0
2022-10-16,72.0
2022-10-23,15.0
2022-11-06,17.0
2022-11-13,15.0
2022-11-20,35.0
2022-11-27,51.0
2022-12-11,25.0
2022-12-25,26.0
