,MVT_GT_El Paso TX
2017-01-22,73.0
2017-02-19,53.0
2017-02-26,28.0
2017-06-25,34.0
2017-07-16,28.0
2017-07-30,65.0
2017-08-06,43.0
2017-09-10,38.0
2017-10-29,100.0
2017-11-05,46.0
2017-11-12,54.0
2017-11-26,27.0
2017-12-31,28.0
2018-02-04,28.127133430059427
2018-02-18,33.062846090414496
2018-03-25,34.049988622485515
2018-04-08,33.062846090414496
2018-04-29,32.575703558343484
2018-05-20,97.71425320710148
2018-07-01,36.024273686627545
2018-07-15,24.67856330177537
2018-07-29,70.07426230911307
2018-11-04,22.70427823763334
2018-11-11,64.15140711668697
2019-02-10,25.66570583384638
2019-02-17,24.17856330177537
2019-02-24,30.101418494201454
2019-03-10,22.20427823763334
2019-03-17,44.90855647526668
2019-03-24,35.03713115455653
2019-03-31,33.062846090414496
2019-04-21,45.39569900733769
2019-05-26,32.075703558343484
2019-06-30,27.63999089798841
2019-07-07,55.26712432804784
2019-07-21,22.20427823763334
2019-08-11,28.127133430059427
2019-08-18,31.088561026272473
2019-09-01,46.3828415394087
2019-09-08,24.67856330177537
2019-09-29,48.35712660355074
2019-11-17,75.00997496946813
2019-12-29,33.062846090414496
2020-01-26,28.127133430059427
2020-02-09,17.768565577278267
2020-03-01,47.36998407147972
2020-03-08,25.16570583384638
2020-03-22,37.01141621869856
2020-04-12,20.22999317349131
2020-04-26,30.101418494201454
2020-05-17,26.652848365917396
2020-05-24,32.075703558343484
2020-05-31,18.75570810934928
2020-06-07,15.294280513136236
2020-06-21,19.242850641420294
2020-07-05,19.742850641420294
2020-07-12,21.717135705562324
2020-08-02,31.088561026272473
2020-08-16,58.228551924260884
2020-09-13,24.67856330177537
2020-10-11,38.98570128284059
2020-11-08,32.075703558343484
2020-12-06,22.70427823763334
2021-04-04,19.242850641420294
2021-05-30,37.998558750769575
2021-06-27,26.152848365917396
2021-07-25,24.17856330177537
2021-08-08,30.601418494201454
2021-08-15,18.75570810934928
2021-09-05,31.088561026272473
2021-10-31,45.89569900733769
2021-11-28,39.9728438149116
2021-12-05,26.152848365917396
2021-12-19,22.20427823763334
2022-01-30,33.125692180829
2022-02-06,32.15140711668697
2022-03-20,17.53713115455653
2022-04-03,22.40855647526668
2022-04-17,32.15140711668697
2022-05-01,22.40855647526668
2022-05-08,75.9942350030783
2022-06-12,17.53713115455653
2022-07-03,32.15140711668697
2022-07-17,28.254266860118854
2022-07-24,29.228551924260884
2022-07-31,23.382841539408705
2022-08-14,36.04854737325509
2022-08-21,19.485701282840587
2022-08-28,26.305696731834793
2022-10-02,61.37995904094785
2022-11-06,20.459986346982618
2022-11-20,28.254266860118854
2022-11-27,28.254266860118854
2022-12-11,17.53713115455653
