,MVT_GT_Fresno-Visalia CA
2017-01-01,47.0
2017-01-22,52.0
2017-02-12,91.0
2017-02-19,32.0
2017-02-26,28.0
2017-03-05,37.0
2017-03-12,53.0
2017-03-19,58.0
2017-03-26,82.0
2017-06-18,54.0
2017-07-02,64.0
2017-07-09,83.0
2017-07-16,36.0
2017-07-30,49.0
2017-08-20,26.0
2017-09-24,36.0
2017-10-08,26.0
2017-10-15,35.0
2017-10-29,46.0
2017-11-26,47.0
2017-12-17,30.0
2018-01-07,38.086912732426
2018-01-21,43.914603507600226
2018-02-04,24.017685794490447
2018-02-25,69.13921199588422
2018-05-13,93.65689779037467
2018-06-03,100.19151125934245
2018-06-10,46.328448895187336
2018-06-24,33.96614465104534
2018-07-01,26.931531182077556
2018-07-08,42.70768081380667
2018-07-15,69.13921199588422
2018-08-12,28.138453875871114
2018-08-26,26.931531182077556
2018-09-02,32.75922195725178
2018-09-16,26.931531182077556
2018-09-23,46.828448895187336
2018-10-07,69.63921199588422
2018-10-14,43.914603507600226
2018-10-21,83.20843893381979
2018-11-11,33.96614465104534
2018-11-25,29.84537656966467
2019-02-03,43.414603507600226
2019-02-17,39.29383542621956
2019-03-24,25.724608488284
2019-04-07,39.29383542621956
2019-05-12,45.12152620139378
2019-06-09,45.12152620139378
2019-07-21,86.6222843214069
2019-08-04,73.75998007726488
2019-09-01,29.34537656966467
2019-09-08,36.87999003863244
2019-10-27,31.052299263458224
2019-11-10,34.46614465104534
2019-11-17,59.19075313932934
2019-12-15,80.29459354623268
2019-12-29,39.29383542621956
2020-01-19,36.87999003863244
2020-02-09,55.06998505794867
2020-03-01,36.37999003863244
2020-04-12,28.138453875871114
2020-04-19,21.603840406903334
2020-05-24,19.89691771310978
2020-06-21,21.103840406903334
2020-06-28,26.431531182077556
2020-08-09,39.29383542621956
2020-08-16,32.75922195725178
2020-08-30,36.37999003863244
2020-09-13,41.00075812001312
2020-09-20,45.12152620139378
2020-10-11,24.017685794490447
2020-11-01,50.949216976568
2020-11-22,24.017685794490447
2020-12-06,35.17306734483889
2020-12-13,57.98383044553579
2021-01-03,25.724608488284
2021-01-31,50.949216976568
2021-02-14,24.017685794490447
2021-02-28,39.79383542621956
2021-03-14,21.103840406903334
2021-03-21,22.81076310069689
2021-05-30,28.638453875871114
2021-07-11,56.77690775174223
2021-07-25,45.62152620139378
2021-08-15,36.87999003863244
2021-09-05,45.12152620139378
2021-09-19,42.70768081380667
2021-10-03,36.87999003863244
2021-10-24,87.32920701520045
2021-11-07,83.20843893381979
2021-11-28,46.328448895187336
2021-12-12,39.29383542621956
2021-12-26,25.224608488284
2022-01-02,62.209197053832895
2022-01-09,53.72612472831023
2022-01-23,35.34613468967778
2022-02-13,41.00151624002623
2022-03-20,55.13997011589734
2022-04-03,18.379990038632446
2022-04-17,24.035371588980894
2022-04-24,39.58767085243912
2022-05-01,28.276907751742225
2022-05-15,45.24305240278756
2022-06-26,25.449216976568003
2022-07-10,21.207680813806668
2022-07-17,141.38453875871113
2022-08-07,32.51844391450356
2022-09-18,22.62152620139378
2022-10-09,28.276907751742225
2022-11-06,33.93228930209067
2022-11-20,21.207680813806668
2022-12-04,25.449216976568003
2022-12-18,90.48610480557512
2022-12-25,36.75998007726489
