,MVT_GT_Nashville TN
2017-01-15,21.0
2017-03-05,26.0
2017-04-02,25.0
2017-04-23,23.0
2017-05-07,31.0
2017-05-14,38.0
2017-05-28,21.0
2017-06-11,23.0
2017-07-02,49.0
2017-07-16,37.0
2017-07-23,49.0
2017-08-13,60.0
2017-08-20,22.0
2017-09-03,82.0
2017-09-24,21.0
2017-10-01,28.0
2017-11-12,30.0
2017-12-03,23.0
2017-12-10,30.0
2017-12-17,38.0
2017-12-24,75.0
2018-01-07,15.815669794532642
2018-02-04,48.48909868953561
2018-02-18,27.047160977189915
2018-02-25,17.85775910047033
2018-03-04,23.984027018283385
2018-03-18,15.315669794532642
2018-04-08,41.84178611875372
2018-05-13,26.02611632422107
2018-05-20,34.69447354797181
2018-05-27,37.257607506878344
2018-06-10,25.005071671252228
2018-07-22,23.984027018283385
2018-08-05,100.02028668500891
2018-08-26,18.878803753439172
2018-09-16,29.089250283127598
2018-10-07,27.047160977189915
2018-10-14,30.610294936096444
2018-10-28,16.336714447501485
2018-11-04,28.068205630158758
2018-11-18,31.131339589065284
2018-12-09,45.42596473062908
2018-12-23,16.836714447501485
2019-01-06,26.52611632422107
2019-01-20,37.757607506878344
2019-02-03,20.92089305937686
2019-02-10,31.631339589065284
2019-02-24,15.815669794532642
2019-03-24,83.68357223750743
2019-03-31,27.047160977189915
2019-04-07,28.068205630158758
2019-05-12,16.836714447501485
2019-06-23,17.35775910047033
2019-06-30,18.878803753439172
2019-07-21,38.778652159847184
2019-09-08,19.39984840640801
2019-09-22,27.047160977189915
2019-09-29,16.836714447501485
2019-10-13,36.736562853909504
2019-11-17,20.92089305937686
2019-12-08,15.315669794532642
2019-12-15,17.85775910047033
2019-12-22,22.96298236531454
2020-01-12,21.9419377123457
2020-02-02,15.815669794532642
2020-02-16,13.273580488594957
2020-03-01,26.02611632422107
2020-03-15,23.984027018283385
2020-03-22,46.94700938359793
2020-03-29,34.19447354797181
2020-04-12,16.836714447501485
2020-04-19,14.794625141563799
2020-05-03,20.92089305937686
2020-05-10,12.752535835626114
2020-05-17,25.005071671252228
2020-05-24,29.089250283127598
2020-06-07,12.752535835626114
2020-06-14,17.85775910047033
2020-07-12,15.815669794532642
2020-08-02,42.36283077172256
2020-08-09,14.794625141563799
2020-08-16,14.294625141563799
2020-09-13,29.089250283127598
2020-10-11,27.047160977189915
2020-10-18,16.336714447501485
2020-11-08,36.236562853909504
2020-11-22,20.92089305937686
2020-11-29,17.35775910047033
2020-12-13,14.794625141563799
2020-12-27,38.278652159847184
2021-01-17,86.74670619641395
2021-01-24,16.836714447501485
2021-01-31,48.98909868953561
2021-02-07,17.85775910047033
2021-02-14,19.89984840640801
2021-02-21,30.110294936096444
2021-03-21,76.03625966672553
2021-03-28,33.17342889500297
2021-04-04,51.0311879954733
2021-04-18,31.131339589065284
2021-05-09,22.96298236531454
2021-06-27,41.34178611875372
2021-07-11,17.35775910047033
2021-08-01,23.984027018283385
2021-08-08,15.315669794532642
2021-08-22,19.89984840640801
2021-08-29,29.089250283127598
2021-09-19,17.35775910047033
2021-09-26,36.736562853909504
2021-10-17,34.19447354797181
2021-10-24,20.92089305937686
2021-10-31,22.96298236531454
2021-12-05,40.82074146578487
2022-01-23,38.55730431969437
2022-02-06,36.473125707819
2022-02-13,28.136411260317512
2022-02-20,33.34685779000594
2022-03-13,20.841786118753713
2022-04-03,13.547160977189915
2022-04-17,13.547160977189915
2022-05-01,16.67342889500297
2022-05-08,27.09432195437983
2022-05-15,47.93610807313354
2022-05-29,27.09432195437983
2022-06-05,34.38894709594363
2022-06-19,17.715518200940657
2022-06-26,22.925964730629083
2022-07-10,22.925964730629083
2022-07-17,30.220589872192885
2022-07-31,55.23073321469734
2022-08-07,44.80984015532049
2022-08-14,15.631339589065284
2022-08-21,20.841786118753713
2022-08-28,104.20893059376857
2022-09-04,13.547160977189915
2022-09-11,56.272822520635025
2022-09-18,18.757607506878344
2022-10-09,25.010143342504456
2022-10-16,16.67342889500297
2022-10-23,22.925964730629083
2022-10-30,20.841786118753713
2022-11-06,16.67342889500297
2022-11-20,23.96805403656677
2022-11-27,55.23073321469734
2022-12-04,15.631339589065284
2022-12-11,35.431036401881315
2022-12-25,72.946251415638
