,MVT_GT_Minneapolis-St. Paul MN
2017-01-01,29.0
2017-02-05,27.0
2017-02-26,31.0
2017-03-19,58.0
2017-04-02,16.0
2017-04-09,38.0
2017-04-30,34.0
2017-05-07,37.0
2017-05-14,17.0
2017-05-21,23.0
2017-06-18,50.0
2017-07-02,26.0
2017-07-09,36.0
2017-07-23,14.0
2017-07-30,16.0
2017-08-20,14.0
2017-08-27,27.0
2017-10-08,20.0
2017-10-22,34.0
2017-11-12,22.0
2017-11-19,13.0
2017-12-10,18.0
2017-12-24,17.0
2017-12-31,47.0
2018-01-21,38.08683340691765
2018-02-11,29.67066675076303
2018-02-18,31.691625086724375
2018-02-25,30.00300006307227
2018-03-11,47.0
2018-03-25,24.544916734994963
2018-04-01,46.607791742878995
2018-04-08,14.0
2018-05-06,40.40120844633782
2018-05-13,19.835333375381516
2018-05-27,33.85929177441513
2018-06-03,24.482041727110925
2018-06-24,23.0
2018-07-08,26.0
2018-07-22,26.0
2018-08-12,44.06887513402857
2018-08-19,32.17066675076303
2018-09-23,45.56887513402857
2018-09-30,32.31737510249244
2018-10-07,23.919166719226894
2018-10-21,34.06587507095631
2018-10-28,23.0
2018-11-11,37.94012505518824
2018-11-18,28.17066675076303
2018-12-02,16.0
2018-12-23,23.58683340691765
2019-02-03,20.0
2019-03-03,21.461083391149582
2019-04-07,20.565875070956306
2019-04-28,28.691625086724375
2019-05-05,34.83833343845379
2019-05-26,14.0
2019-06-02,25.0
2019-06-09,24.065875070956306
2019-06-16,36.047916798067234
2019-07-14,22.94012505518824
2019-08-18,30.44312511826051
2019-08-25,15.0
2019-09-08,26.2964167665311
2019-09-29,18.35629171134286
2019-10-06,23.419166719226894
2019-10-13,44.0
2019-10-27,26.0
2019-11-10,21.81437503942017
2019-11-17,48.46408345422185
2019-12-01,41.25750015768068
2019-12-15,16.919166719226894
2019-12-29,29.044916734994963
2020-01-12,17.0
2020-01-19,28.81437503942017
2020-01-26,41.0
2020-03-01,19.0
2020-03-08,27.565875070956306
2020-03-22,15.793416703458824
