,MVT_GT_Portland OR
2017-01-08,21.0
2017-01-15,17.0
2017-02-12,29.0
2017-02-26,29.0
2017-03-05,32.0
2017-03-12,39.0
2017-03-19,16.0
2017-03-26,20.0
2017-04-02,22.0
2017-04-09,48.0
2017-04-23,34.0
2017-05-07,34.0
2017-05-14,32.0
2017-05-21,46.0
2017-06-04,43.0
2017-06-11,37.0
2017-06-25,52.0
2017-07-16,19.0
2017-07-23,53.0
2017-07-30,56.0
2017-08-13,100.0
2017-08-20,31.0
2017-08-27,36.0
2017-09-10,31.0
2017-09-17,19.0
2017-09-24,17.0
2017-10-01,15.0
2017-10-15,22.0
2017-10-22,18.0
2017-10-29,26.0
2017-11-05,22.0
2017-11-12,26.0
2017-12-03,27.0
2017-12-17,23.0
2017-12-31,39.0
2018-02-04,42.25098020924568
2018-02-11,63.533712568558116
2018-02-25,16.226185887449944
2018-03-04,39.87994922800402
2018-03-11,19.0972168686916
2018-03-18,31.766856284279058
2018-04-01,31.766856284279058
2018-04-29,20.782732359312426
2018-05-06,15.540670396829114
2018-05-13,21.968247849933256
2018-05-20,32.45237177489989
2018-05-27,28.395825303037398
2018-06-03,17.91170137807077
2018-06-17,47.993042171729
2018-06-24,30.081340793658228
2018-07-08,15.040670396829114
2018-07-15,56.60613511545397
2018-07-22,67.09025904042059
2018-07-29,94.80056885283716
2018-08-05,61.848197077937286
2018-08-12,32.95237177489989
2018-08-26,39.37994922800402
2018-09-02,28.895825303037398
2018-09-30,27.21030981241657
2018-10-07,39.87994922800402
2018-10-14,17.91170137807077
2018-10-21,56.60613511545397
2018-11-04,38.1944337373832
2018-11-11,23.153763340554086
2018-11-18,30.081340793658228
2018-11-25,61.848197077937286
2018-12-02,20.782732359312426
2018-12-09,21.968247849933256
2018-12-30,26.024794321795742
2019-01-13,24.339278831174912
2019-01-20,39.87994922800402
2019-02-10,32.45237177489989
2019-02-17,31.266856284279058
2019-02-24,16.226185887449944
2019-03-03,47.993042171729
2019-03-10,34.13788726552072
2019-03-17,37.00891824676237
2019-03-24,20.782732359312426
2019-04-07,34.13788726552072
2019-05-05,45.62201119048734
2019-05-12,42.75098020924568
2019-05-19,19.0972168686916
2019-06-02,32.95237177489989
2019-06-09,21.968247849933256
2019-06-16,50.864073152970654
2019-06-23,41.06546471862485
2019-06-30,31.266856284279058
2019-07-07,35.82340275614154
2019-07-21,16.726185887449944
2019-08-04,58.977166096695626
2019-08-11,35.82340275614154
2019-08-18,26.024794321795742
2019-08-25,43.93649569986651
2019-09-08,17.91170137807077
2019-09-22,26.024794321795742
2019-10-13,26.524794321795742
2019-10-20,15.040670396829114
2019-10-27,38.6944337373832
2019-11-03,54.92061962483314
2019-11-10,47.993042171729
2019-11-24,27.21030981241657
2019-12-01,19.0972168686916
2019-12-08,27.21030981241657
2019-12-22,33.45237177489989
2019-12-29,61.848197077937286
2020-01-12,46.30752668110817
2020-02-02,47.993042171729
2020-02-09,28.895825303037398
2020-02-16,74.01783649352474
2020-02-23,49.178557662349824
2020-03-15,23.653763340554086
2020-04-12,52.049588643591484
