,MVT_GT_Chicago IL
2017-01-01,27.0
2017-01-08,35.0
2017-01-15,70.0
2017-01-22,62.0
2017-01-29,52.0
2017-02-05,49.0
2017-02-12,32.0
2017-02-19,63.0
2017-02-26,19.0
2017-03-05,43.0
2017-03-12,32.0
2017-03-19,12.0
2017-03-26,18.0
2017-04-16,55.0
2017-04-23,64.0
2017-04-30,48.0
2017-05-07,33.0
2017-05-14,81.0
2017-05-21,62.0
2017-05-28,30.0
2017-06-04,41.0
2017-06-11,23.0
2017-06-18,18.0
2017-06-25,37.0
2017-07-02,98.0
2017-07-09,49.0
2017-07-16,59.0
2017-07-23,14.0
2017-07-30,41.0
2017-08-06,42.0
2017-08-13,38.0
2017-08-27,23.0
2017-09-10,26.0
2017-10-01,13.0
2017-10-08,13.0
2017-10-15,15.0
2017-10-22,38.0
2017-10-29,54.0
2017-11-05,43.0
2017-11-12,80.0
2017-11-19,22.0
2017-11-26,22.0
2017-12-03,18.0
2017-12-10,38.0
2017-12-17,74.0
2017-12-24,21.0
2017-12-31,55.0
2018-01-07,26.321031037258724
2018-01-14,35.027672417445686
2018-01-21,30.424351727352207
2018-02-04,23.418817243863067
2018-02-11,46.63652759102831
2018-02-18,37.929886210841346
2018-02-25,25.619924140560897
2018-03-04,30.424351727352207
2018-03-11,18.614389657071758
2018-03-18,96.8763758721501
2018-03-25,33.82656552074786
2018-04-01,49.038741384423965
2018-04-08,61.34870345470441
2018-04-15,89.87084138866096
2018-04-29,36.228779314143516
2018-05-06,29.22324483065438
2018-05-13,64.25091724810007
2018-05-20,19.815496553769584
2018-05-27,35.527672417445686
2018-06-03,65.45202414479789
2018-06-10,58.44648966130876
2018-06-17,35.027672417445686
2018-06-24,57.24538276461093
2018-07-01,21.016603450467414
2018-07-22,26.321031037258724
2018-07-29,46.63652759102831
2018-08-05,50.239848281121795
2018-08-12,40.332100004237
2018-08-19,64.25091724810007
2018-08-26,57.24538276461093
2018-09-02,35.527672417445686
2018-09-09,40.832100004237
2018-09-23,47.337634487726135
2018-09-30,30.924351727352207
2018-10-07,19.815496553769584
2018-10-21,42.03320690093483
2018-10-28,51.44095517781962
2018-11-04,28.02213793395655
2018-11-11,32.62545862405003
2018-11-25,26.821031037258724
2018-12-02,43.73431379763265
2018-12-09,56.0442758679131
2018-12-16,88.16973449196314
2018-12-23,18.114389657071758
2018-12-30,51.94095517781962
2019-01-06,50.739848281121795
2019-01-13,51.94095517781962
2019-01-20,29.22324483065438
2019-01-27,51.94095517781962
2019-02-03,43.23431379763265
2019-02-10,50.739848281121795
2019-02-24,18.114389657071758
2019-03-03,22.71771034716524
2019-03-24,19.815496553769584
2019-03-31,12.809962070280449
2019-04-07,16.41328276037393
2019-04-14,39.63099310753917
2019-04-21,67.65313104149573
2019-04-28,53.14206207451745
2019-05-05,25.119924140560897
2019-05-12,46.63652759102831
2019-05-19,58.44648966130876
2019-05-26,39.13099310753917
2019-06-02,44.93542069433048
2019-06-16,23.418817243863067
2019-06-23,39.13099310753917
2019-06-30,43.23431379763265
2019-07-14,42.03320690093483
2019-07-21,35.027672417445686
2019-07-28,37.929886210841346
2019-08-04,51.94095517781962
2019-08-11,22.71771034716524
2019-08-18,82.86530690517182
2019-08-25,37.929886210841346
2019-09-01,50.239848281121795
2019-09-08,19.815496553769584
2019-09-15,12.309962070280449
2019-09-22,37.929886210841346
2019-09-29,39.63099310753917
2019-10-06,68.85423793819355
2019-10-13,50.739848281121795
2019-10-20,43.73431379763265
2019-11-03,53.14206207451745
2019-11-10,16.91328276037393
2019-11-17,42.53320690093483
2019-11-24,29.72324483065438
2019-12-01,79.96309311177617
2019-12-08,40.332100004237
2019-12-15,77.06087931838051
2019-12-22,33.32656552074786
2019-12-29,47.337634487726135
2020-01-05,99.77858966554575
2020-01-12,47.837634487726135
2020-01-19,40.832100004237
2020-01-26,44.93542069433048
2020-02-02,49.538741384423965
2020-02-09,37.929886210841346
2020-02-16,22.21771034716524
2020-03-01,33.82656552074786
2020-03-22,22.71771034716524
2020-04-05,40.832100004237
2020-04-12,21.016603450467414
2020-04-19,11.10885517358262
2020-04-26,25.119924140560897
2020-05-03,14.011068966978275
2020-05-10,30.424351727352207
2020-05-17,42.03320690093483
2020-05-24,46.63652759102831
2020-05-31,47.837634487726135
2020-06-07,23.918817243863067
2020-06-14,32.12545862405003
2020-06-21,29.72324483065438
2020-06-28,15.212175863676103
2020-07-05,22.21771034716524
2020-07-12,82.86530690517182
2020-07-19,67.15313104149573
2020-07-26,44.93542069433048
2020-08-02,42.03320690093483
2020-08-09,33.32656552074786
2020-08-16,29.72324483065438
2020-08-23,49.538741384423965
2020-09-06,30.924351727352207
2020-09-13,40.832100004237
2020-09-20,70.05534483489137
2020-09-27,37.929886210841346
2020-10-04,14.011068966978275
2020-10-11,60.14759655800658
2020-10-25,56.5442758679131
2020-11-01,44.93542069433048
2020-11-15,74.15866552498485
2020-11-22,56.0442758679131
2020-11-29,27.52213793395655
2020-12-06,57.74538276461093
2020-12-13,16.91328276037393
2020-12-20,82.86530690517182
2020-12-27,39.63099310753917
2021-01-03,67.65313104149573
2021-01-10,36.228779314143516
2021-01-17,63.04981035140224
2021-01-24,53.14206207451745
2021-01-31,81.164200008474
2021-02-21,28.02213793395655
2021-02-28,35.527672417445686
2021-03-14,39.63099310753917
2021-03-28,74.65866552498485
2021-04-04,37.429886210841346
2021-04-11,51.94095517781962
2021-04-18,58.94648966130876
2021-04-25,68.85423793819355
