,MVT_GT_Boston MA-Manchester NH
2017-01-22,31.0
2017-02-05,25.0
2017-02-12,29.0
2017-02-19,17.0
2017-02-26,15.0
2017-03-05,43.0
2017-03-19,18.0
2017-03-26,44.0
2017-04-09,26.0
2017-04-16,71.0
2017-04-23,12.0
2017-04-30,24.0
2017-05-21,100.0
2017-05-28,27.0
2017-06-18,17.0
2017-06-25,36.0
2017-07-02,44.0
2017-07-09,25.0
2017-07-23,24.0
2017-07-30,37.0
2017-08-13,25.0
2017-08-20,14.0
2017-08-27,24.0
2017-09-03,20.0
2017-09-10,31.0
2017-09-17,15.0
2017-09-24,41.0
2017-10-29,17.0
2017-11-05,24.0
2017-11-12,24.0
2017-11-19,23.0
2017-12-10,14.0
2017-12-17,28.0
2018-02-11,15.086957371822631
2018-02-25,14.081160213701121
2018-03-11,13.075363055579613
2018-04-01,18.104348846187158
2018-04-08,12.569565897458105
2018-04-22,20.615943162430174
2018-05-06,54.313046538561466
2018-05-13,40.73188632486035
2018-05-27,22.12753747867319
2018-06-17,31.179711901766773
2018-06-24,40.23188632486035
2018-07-01,15.586957371822631
2018-07-08,25.14492895303772
2018-07-22,15.086957371822631
2018-07-29,27.156523269280733
2018-08-05,42.24348064110337
2018-08-12,23.1333346367947
2018-08-26,35.702900534252805
2018-09-02,20.115943162430174
2018-09-16,35.702900534252805
2018-09-23,13.575363055579613
2018-10-07,19.110146004308668
2018-10-28,23.6333346367947
2018-11-04,39.726089166738845
2018-11-11,26.650726111159226
2018-11-18,45.26087211546789
2018-11-25,27.156523269280733
2018-12-02,47.27246643171091
2018-12-23,43.24927779922487
2018-12-30,31.179711901766773
2019-01-27,17.098551688065648
2019-02-03,65.87681527789806
2019-02-10,21.121740320551684
2019-02-17,19.110146004308668
2019-03-03,32.185509059888275
2019-03-10,16.592754529944138
2019-03-24,19.110146004308668
2019-04-07,24.13913179491621
2019-05-05,29.668117585523753
2019-05-26,13.575363055579613
2019-06-09,18.104348846187158
2019-06-16,29.168117585523753
2019-07-21,18.104348846187158
2019-07-28,26.150726111159226
2019-08-25,20.115943162430174
2019-09-08,18.104348846187158
2019-09-29,20.115943162430174
2019-10-06,17.098551688065648
2019-10-13,27.156523269280733
2019-10-20,14.081160213701121
2019-10-27,24.13913179491621
2019-11-03,28.162320427402243
2019-11-24,20.115943162430174
2019-12-08,23.1333346367947
