,MVT_GT_Memphis TN
2017-01-01,54.0
2017-01-29,49.0
2017-02-05,70.0
2017-02-19,34.0
2017-03-19,25.0
2017-04-16,25.0
2017-05-28,47.0
2017-06-11,26.0
2017-07-09,27.0
2017-07-16,27.0
2017-08-06,52.0
2017-09-17,33.0
2017-10-08,33.0
2017-10-15,43.0
2017-10-22,39.0
2017-12-31,100.0
2018-01-07,32.939394949051916
2018-01-21,30.943067982442706
2018-01-28,49.90817416523017
2018-02-04,58.8916455149716
2018-04-01,22.45776011600588
2018-04-15,52.902664615143976
2018-04-22,62.88429944819001
2018-06-03,56.8953185483624
2018-07-01,28.9467410158335
2018-08-05,51.90450113183938
2018-08-19,35.93388539896573
2018-08-26,35.43388539896573
2018-09-02,62.88429944819001
2018-09-30,38.92837584887953
2018-12-02,73.86409776454065
2018-12-09,41.922866298793345
2018-12-23,41.922866298793345
2019-01-06,45.41552023201176
2019-01-13,60.3879724815808
2019-01-27,60.8879724815808
2019-02-17,35.93388539896573
2019-03-03,29.944904499138104
2019-03-17,39.926539332184134
2019-03-31,51.90450113183938
2019-04-07,34.93572191566112
2019-05-12,99.31634833046034
2019-06-09,62.88429944819001
2019-06-23,24.954087082615086
2019-07-21,41.922866298793345
2019-08-25,30.943067982442706
2019-09-08,23.95592359931048
2019-09-22,35.93388539896573
2019-10-27,38.92837584887953
2019-11-10,27.448577532528894
2019-11-24,38.92837584887953
2019-12-08,36.93204888227032
2019-12-29,89.8347134974143
2020-01-05,20.961433149396672
2020-03-08,30.943067982442706
2020-04-05,25.95225056591969
2020-05-03,32.939394949051916
2020-07-05,50.90633764853477
2020-07-12,22.95776011600588
2020-07-26,25.95225056591969
2020-08-23,68.87328034801763
2020-08-30,53.900828098448585
2020-09-13,22.95776011600588
2020-09-20,44.41735674870715
2020-10-25,25.45225056591969
2020-11-08,42.921029782097946
2020-11-15,20.961433149396672
2020-11-22,36.93204888227032
2021-01-03,39.926539332184134
2021-01-24,29.944904499138104
2021-01-31,43.919193265402555
2021-02-14,66.87695338140843
2021-02-21,66.37695338140843
2021-03-21,37.93021236557493
2021-05-02,81.84940563097749
2021-06-06,40.92470281548874
2021-06-27,43.419193265402555
2021-07-04,25.95225056591969
2021-07-18,24.954087082615086
2021-07-25,31.941231465747308
2021-10-10,26.950414049224293
2021-10-24,29.944904499138104
2021-11-21,39.926539332184134
2021-12-12,38.92837584887953
2021-12-26,55.89715506505779
2022-01-09,36.86409776454065
2022-02-13,23.911847198620965
2022-02-27,42.84205956419589
2022-03-20,29.889808998276205
2022-04-24,17.933885398965725
2022-05-08,16.937558432356518
2022-05-15,34.87144383132224
2022-06-05,25.90450113183938
2022-06-12,85.68411912839179
2022-06-19,45.831040464023516
2022-06-26,22.915520232011758
2022-07-10,85.68411912839179
2022-07-17,31.88246293149462
2022-07-31,31.88246293149462
2022-08-14,40.84940563097748
2022-08-21,52.80532923028796
2022-09-18,40.84940563097748
2022-10-16,22.915520232011758
2022-10-23,45.831040464023516
2022-11-27,20.922866298793345
2022-12-11,38.856751697759066
2022-12-18,22.915520232011758
