,MVT_GT_Kansas City MO
2017-01-01,23.0
2017-01-15,16.0
2017-01-22,46.0
2017-02-26,33.0
2017-04-02,20.0
2017-04-16,41.0
2017-05-07,13.0
2017-06-04,19.0
2017-07-09,100.0
2017-07-23,20.0
2017-07-30,68.0
2017-08-13,15.0
2017-09-03,22.0
2017-11-26,26.0
2017-12-03,38.0
2017-12-17,63.0
2018-01-28,18.09832613938411
2018-02-04,37.04658789951377
2018-02-11,27.997424829821707
2018-02-18,17.248390518638566
2018-05-13,34.14684541653159
2018-05-20,13.998712414910853
2018-05-27,20.998068622366283
2018-06-03,18.09832613938411
2018-06-10,19.798197380875195
2018-06-24,38.74645914100485
2018-07-01,23.04787548460291
2018-07-29,25.94761796758508
2018-08-19,17.248390518638566
2018-09-02,23.897811105348453
2018-09-16,20.998068622366283
2018-09-23,27.997424829821707
2018-09-30,22.197939863857364
2018-10-21,20.14813300162074
2018-12-02,16.898454897893025
2018-12-30,17.748390518638566
2019-02-17,16.048519277147484
2019-02-24,31.74710293354942
2019-03-17,27.147489209076163
2019-04-21,17.748390518638566
2019-05-05,16.898454897893025
2019-05-12,37.04658789951377
2019-05-26,27.147489209076163
2019-07-07,27.997424829821707
2019-07-14,55.994849659643414
2019-07-21,65.04401272933546
2019-07-28,30.89716731280388
2019-08-11,24.747746726093993
2019-08-18,14.348648035656396
2019-09-01,23.04787548460291
2019-09-15,52.245171555915704
2019-09-22,36.69665227876822
2019-10-13,25.097682346839537
2019-10-20,17.748390518638566
2019-10-27,15.19858365640194
2019-11-03,37.89652352025931
2019-11-17,20.14813300162074
2019-11-24,27.997424829821707
2019-12-01,23.897811105348453
2019-12-15,14.348648035656396
2020-01-05,12.798841173419769
2020-01-12,16.898454897893025
2020-01-19,25.94761796758508
2020-01-26,60.94439900486221
2020-02-02,15.69858365640194
2020-03-01,12.298841173419769
2020-03-08,11.948905552674226
2020-03-15,32.94697417504051
2020-03-29,35.84671665802267
2020-04-12,24.247746726093993
2020-04-26,13.998712414910853
2020-05-03,20.998068622366283
2020-05-10,15.69858365640194
2020-05-24,13.998712414910853
2020-06-07,13.648776794165311
2020-06-14,16.048519277147484
2020-06-21,30.89716731280388
2020-07-26,15.19858365640194
2020-08-09,13.148776794165311
2020-08-16,17.748390518638566
2020-08-30,20.14813300162074
2020-09-06,12.298841173419769
2020-09-27,40.79626600324148
2020-10-04,18.09832613938411
2020-10-11,27.997424829821707
2020-10-25,18.948261760129654
2020-11-01,13.998712414910853
2020-11-22,13.998712414910853
2020-12-27,27.147489209076163
2021-01-24,15.19858365640194
2021-02-14,18.948261760129654
2021-03-14,20.998068622366283
2021-03-21,19.298197380875195
2021-03-28,13.998712414910853
2021-04-25,14.848648035656396
2021-05-09,19.798197380875195
2021-05-16,29.697296071312792
2021-06-13,24.747746726093993
2021-07-04,21.848004243111824
2021-07-18,15.19858365640194
2021-08-01,16.048519277147484
2021-08-22,18.948261760129654
2021-08-29,61.29433462560776
2021-09-12,24.247746726093993
2021-09-19,24.747746726093993
2021-09-26,28.84736045056725
2021-10-03,47.795622210696905
2021-10-31,25.097682346839537
2021-11-21,62.6442702463533
2021-11-28,27.997424829821707
2022-01-02,19.59639476175039
2022-01-09,18.19665227876822
2022-01-16,16.097038554294965
2022-01-23,31.49420586709884
2022-01-30,38.4929182820097
2022-02-13,25.89523593517016
2022-03-06,11.89781110534845
2022-04-10,30.794334625607757
2022-04-17,24.495493452187986
2022-04-24,51.09060062884923
2022-05-08,16.79690979578605
2022-05-15,30.794334625607757
2022-05-22,23.7956222106969
2022-06-05,19.59639476175039
2022-06-12,32.89394835008101
2022-06-19,31.49420586709884
2022-06-26,11.89781110534845
2022-07-03,20.296266003241477
2022-07-17,14.697296071312794
2022-07-31,11.197939863857366
2022-08-14,22.395879727714732
2022-08-28,21.696008486223647
2022-09-11,24.495493452187986
2022-10-02,12.597682346839537
2022-10-16,21.696008486223647
2022-11-13,11.197939863857366
2022-11-20,69.98712414910854
2022-12-04,58.789184285251174
2022-12-25,32.89394835008101
