,MVT_GT_San Diego CA
2018-08-26,28.851744259643592
2018-10-07,24.730066508265935
2018-10-21,56.32959593549463
2018-12-30,21.98228134068083
2019-01-13,37.0950997623989
2019-03-24,37.0950997623989
2019-04-07,37.0950997623989
2019-04-21,90.67691053030843
2019-05-05,21.98228134068083
2019-05-19,20.608388756888278
2019-06-16,56.32959593549463
2019-06-30,41.216777513776556
2019-08-25,31.599529427228696
2019-09-08,23.356173924473385
2019-12-08,43.96456268136166
2020-01-19,26.10395909205849
2020-03-01,27.47785167585104
2020-03-08,23.356173924473385
2020-05-03,19.234496173095728
2020-06-07,27.47785167585104
2020-08-23,20.608388756888278
2020-09-06,35.72120717860635
2020-11-15,45.33845526515422
2020-12-13,21.98228134068083
2021-01-24,61.82516627066484
2021-02-07,20.608388756888278
2021-02-28,28.851744259643592
2021-05-02,65.9468440220425
2021-05-09,16.486711005510625
2021-06-06,24.730066508265935
2021-08-08,56.32959593549463
2021-08-15,30.225636843436142
2021-08-29,48.08624043273932
2021-09-12,26.10395909205849
2021-11-07,65.9468440220425
2021-11-14,45.33845526515422
2022-01-02,50.83402560032442
2022-01-09,57.703488519287184
2022-01-16,130.51979546029244
2022-01-23,42.59067009756911
2022-01-30,30.225636843436142
2022-02-06,24.730066508265935
2022-03-13,35.72120717860635
2022-04-03,54.95570335170208
2022-04-10,23.356173924473385
2022-04-24,35.72120717860635
2022-05-08,61.82516627066484
2022-05-22,16.486711005510625
2022-05-29,19.234496173095728
2022-06-05,38.468992346191456
2022-06-12,74.1901995247978
2022-06-19,21.98228134068083
2022-06-26,23.356173924473385
2022-07-03,35.72120717860635
2022-07-10,63.19905885445739
2022-07-17,17.860603589303174
2022-07-24,39.84288492998401
2022-07-31,26.10395909205849
2022-08-21,38.468992346191456
2022-09-11,49.46013301653187
2022-09-18,35.72120717860635
2022-09-25,56.32959593549463
2022-10-02,27.47785167585104
2022-10-09,42.59067009756911
2022-10-16,34.3473145948138
2022-10-30,24.730066508265935
2022-11-06,27.47785167585104
2022-11-20,30.225636843436142
2022-11-27,38.468992346191456
2022-12-11,48.08624043273932
2022-12-25,46.71234784894677
