,MVT_GT_Albuquerque-Santa Fe NM
2017-01-01,14.0
2017-02-12,100.0
2017-03-26,23.0
2017-04-23,26.0
2017-06-25,23.0
2017-07-02,37.0
2017-07-16,20.0
2017-08-06,29.0
2017-08-27,34.0
2017-09-03,16.0
2017-09-24,29.0
2017-10-01,23.0
2017-10-29,22.0
2017-11-19,46.0
2017-12-31,14.0
2018-01-14,13.988302497408302
2018-01-28,13.988302497408302
2018-02-11,22.064812287563146
2018-04-01,11.823585414506919
2018-05-06,22.064812287563146
2018-05-13,32.80603916061938
2018-06-03,20.982453746112455
2018-06-10,16.65301958030969
2018-07-22,25.81188791191522
2018-08-05,11.823585414506919
2018-08-26,16.944198851035033
2018-09-02,23.147170829013838
2018-09-30,22.855991558288494
2018-10-21,16.944198851035033
2018-10-28,15.861840309584341
2018-11-18,39.80019040932352
2018-12-30,13.197123226682956
2019-01-06,58.1179270725346
2019-02-03,19.90009520466176
2019-02-10,29.0589635362673
2019-02-24,22.355991558288494
2019-03-24,11.823585414506919
2019-04-28,33.097218431344714
2019-05-05,23.938350099739182
2019-05-19,25.81188791191522
2019-06-23,13.197123226682956
2019-07-07,16.944198851035033
2019-07-21,18.026557392485724
2019-08-11,26.894246453365913
2019-08-18,23.147170829013838
2019-08-25,32.80603916061938
2019-09-01,14.27948176813365
2019-09-08,32.014859889894026
2019-09-22,15.361840309584341
2019-09-29,16.15301958030969
2019-10-20,13.988302497408302
2019-11-24,19.108915933936416
2019-12-01,15.861840309584341
2019-12-08,29.850142806992643
2019-12-22,15.070661038858994
2020-01-05,25.020708641189877
2020-01-19,9.658868331605536
2020-01-26,46.003162387302325
2020-02-23,9.95004760233088
2020-04-12,14.27948176813365
2020-06-14,16.944198851035033
2020-06-21,18.026557392485724
2020-07-19,32.014859889894026
2020-08-02,14.27948176813365
2020-08-09,19.90009520466176
2020-08-23,9.95004760233088
2020-10-18,15.861840309584341
2020-10-25,12.90594395595761
2020-11-15,13.197123226682956
2020-11-29,11.032406143781573
2021-03-07,19.108915933936416
2021-03-21,22.855991558288494
2021-04-04,18.026557392485724
2021-05-02,10.241226873056227
2021-05-16,25.81188791191522
2021-06-13,12.90594395595761
2021-08-01,18.026557392485724
2021-08-15,34.97075624352075
2021-08-29,11.032406143781573
2021-09-19,20.191274475387107
2021-09-26,14.27948176813365
2021-10-03,22.064812287563146
2021-10-17,46.794341658027676
2021-12-12,18.817736663211072
2022-01-23,15.72368061916868
2022-01-30,11.064812287563146
2022-02-06,16.888397702070066
2022-02-13,16.888397702070066
2022-04-03,7.5706610388589946
2022-04-17,12.811887911915221
2022-04-24,16.888397702070066
2022-05-15,20.964907492224906
2022-06-05,11.647170829013838
2022-06-19,12.811887911915221
2022-07-17,9.900095204661762
2022-07-31,39.60038081864705
2022-08-07,12.811887911915221
2022-08-14,18.05311478497145
2022-08-21,9.900095204661762
2022-10-30,19.800190409323523
2022-11-06,8.735378121760379
2022-11-13,11.064812287563146
2022-11-27,19.21783186787283
2022-12-04,8.735378121760379
