,MVT_GT_Houston TX
2017-01-08,54.0
2017-01-22,65.0
2017-01-29,66.0
2017-02-19,15.0
2017-02-26,85.0
2017-03-05,22.0
2017-03-12,26.0
2017-03-19,32.0
2017-03-26,52.0
2017-04-09,72.0
2017-04-23,34.0
2017-04-30,24.0
2017-05-07,65.0
2017-05-14,57.0
2017-05-21,45.0
2017-05-28,71.0
2017-06-04,47.0
2017-06-11,67.0
2017-06-18,31.0
2017-07-02,56.0
2017-07-09,20.0
2017-07-23,28.0
2017-07-30,23.0
2017-08-06,31.0
2017-08-13,74.0
2017-08-20,41.0
2017-09-03,29.0
2017-09-17,61.0
2017-09-24,44.0
2017-10-01,35.0
2017-10-08,31.0
2017-10-15,18.0
2017-10-29,16.0
2017-11-12,67.0
2017-11-26,18.0
2017-12-10,58.0
2017-12-17,56.0
2017-12-24,30.0
2017-12-31,40.0
2018-01-07,31.293308566877105
2018-01-14,25.236539166836373
2018-01-21,34.32169326689747
2018-01-28,24.72707760016292
2018-02-04,67.62446340044804
2018-02-11,25.236539166836373
2018-02-25,18.17030820012219
2018-03-04,26.24600073350983
2018-03-11,25.236539166836373
2018-03-18,58.03930930038693
2018-04-01,48.95415520032584
2018-04-08,62.07715556708075
2018-04-15,41.887924233611656
2018-04-22,42.39738580028511
2018-04-29,74.19069436716222
2018-05-06,33.81223170022402
2018-05-13,69.14338653379494
2018-06-10,86.80423316724367
2018-06-17,72.1717712338153
2018-07-01,18.67030820012219
2018-07-08,43.406847366958566
2018-07-15,42.39738580028511
2018-07-22,28.26492386685674
2018-07-29,31.293308566877105
2018-08-05,67.12446340044804
2018-08-12,16.65138506677528
2018-08-19,21.198692900142554
2018-09-02,83.77584846722331
2018-09-09,60.05823243373385
2018-09-16,29.274385433530195
2018-09-23,23.717616033489463
2018-09-30,42.39738580028511
2018-10-07,59.04877086706039
2018-10-14,99.92723353399859
2018-10-21,38.85953953359129
2018-10-28,52.99200146701966
2018-11-04,20.1892313334691
2018-11-11,93.37046413395785
2018-11-18,35.33115483357092
2018-11-25,60.05823243373385
2018-12-02,62.07715556708075
2018-12-09,29.774385433530195
2018-12-30,29.774385433530195
2019-01-06,22.708154466816012
2019-01-13,45.925770500305475
2019-01-27,66.11500183377458
2019-02-03,47.944693633652385
2019-02-17,17.660846633448735
2019-02-24,61.0676940004073
2019-03-10,27.755462300183282
2019-03-17,40.8784626669382
2019-03-24,27.755462300183282
2019-04-07,30.78384700020365
2019-04-14,26.74600073350983
2019-04-21,25.236539166836373
2019-04-28,58.03930930038693
2019-05-12,45.425770500305475
2019-05-19,35.33115483357092
2019-05-26,37.85007796691784
2019-06-02,33.81223170022402
2019-06-09,40.8784626669382
2019-06-30,46.93523206697893
2019-07-07,49.963616766999294
2019-07-14,21.698692900142554
2019-07-21,59.04877086706039
2019-07-28,73.18123280048876
2019-08-04,30.78384700020365
2019-08-11,16.15138506677528
2019-08-18,20.6892313334691
2019-08-25,37.85007796691784
2019-09-01,28.26492386685674
2019-09-08,19.679769766795644
2019-09-15,23.217616033489463
2019-09-22,16.65138506677528
2019-09-29,58.03930930038693
2019-10-06,29.774385433530195
2019-10-20,24.72707760016292
2019-11-03,33.81223170022402
2019-11-10,61.0676940004073
2019-11-17,27.755462300183282
2019-11-24,56.02038616704002
2019-12-01,25.736539166836373
2019-12-08,63.08661713375421
2019-12-22,44.916308933632024
2019-12-29,31.793308566877105
2020-01-12,44.916308933632024
2020-01-19,31.793308566877105
2020-01-26,47.944693633652385
2020-02-02,17.160846633448735
2020-02-09,38.35953953359129
2020-02-16,90.8420794339375
2020-02-23,23.717616033489463
2020-03-01,20.6892313334691
2020-03-08,40.8784626669382
2020-03-15,48.95415520032584
2020-03-22,26.74600073350983
2020-03-29,49.963616766999294
2020-04-05,40.3784626669382
2020-04-26,39.86900110026474
2020-05-03,29.274385433530195
2020-05-10,65.10554026710112
2020-05-17,37.35007796691784
2020-06-07,16.15138506677528
2020-06-14,45.925770500305475
2020-06-21,47.444693633652385
2020-06-28,42.89738580028511
2020-07-05,31.793308566877105
2020-07-12,17.660846633448735
2020-07-19,38.85953953359129
2020-07-26,30.28384700020365
2020-08-02,20.1892313334691
2020-08-09,46.93523206697893
2020-08-16,37.85007796691784
2020-08-23,31.293308566877105
2020-08-30,36.84061640024438
2020-09-06,49.963616766999294
2020-09-13,36.84061640024438
2020-09-27,24.22707760016292
2020-10-04,13.123000366754916
2020-10-18,43.906847366958566
2020-10-25,44.916308933632024
2020-11-01,45.925770500305475
2020-11-08,54.00146303369311
2020-11-15,40.3784626669382
2020-11-22,51.982539900346204
2020-11-29,60.05823243373385
2020-12-06,43.906847366958566
2020-12-20,24.72707760016292
2021-01-03,31.293308566877105
2021-01-10,51.982539900346204
2021-01-17,33.31223170022402
2021-01-24,37.85007796691784
2021-02-14,48.45415520032584
2021-02-21,37.85007796691784
2021-02-28,44.416308933632024
2021-03-14,16.65138506677528
2021-03-21,33.31223170022402
2021-03-28,38.85953953359129
2021-04-18,42.89738580028511
2021-04-25,43.406847366958566
2021-05-02,23.217616033489463
2021-05-09,42.89738580028511
2021-05-16,35.83115483357092
2021-05-23,47.444693633652385
2021-06-20,33.81223170022402
2021-06-27,32.30277013355056
2021-07-04,42.89738580028511
2021-07-18,24.22707760016292
2021-07-25,28.76492386685674
2021-08-01,48.95415520032584
2021-08-08,28.76492386685674
2021-08-15,16.15138506677528
2021-08-22,75.20015593383567
2021-08-29,73.68123280048876
2021-09-05,20.1892313334691
2021-09-12,19.179769766795644
2021-09-19,47.944693633652385
2021-09-26,15.141923500101825
2021-10-03,37.35007796691784
2021-10-10,34.32169326689747
2021-10-17,43.906847366958566
2021-10-24,25.736539166836373
2021-10-31,38.85953953359129
2021-11-07,27.255462300183282
2021-11-14,29.274385433530195
2021-11-21,26.74600073350983
2021-11-28,42.89738580028511
2021-12-19,16.15138506677528
2021-12-26,57.02984773371348
2022-01-02,42.79477160057022
2022-01-09,30.5676940004073
2022-01-16,50.9461566673455
2022-01-23,62.15431113416151
2022-01-30,23.43523206697893
2022-02-06,28.52984773371348
2022-02-13,36.68123280048876
2022-02-27,48.90831040065168
2022-03-06,27.510924600366568
2022-03-13,44.83261786726404
2022-03-20,48.90831040065168
2022-03-27,29.54877086706039
2022-04-03,54.00292606738623
2022-04-10,72.34354246763061
2022-04-17,54.00292606738623
2022-04-24,54.00292606738623
2022-05-01,14.26492386685674
2022-05-08,37.70015593383567
2022-05-15,61.1353880008146
2022-05-22,25.47307833367275
2022-05-29,47.88938726730477
2022-06-05,28.52984773371348
2022-06-12,62.15431113416151
2022-06-26,29.54877086706039
2022-07-03,75.40031186767133
2022-07-10,29.54877086706039
2022-07-17,42.79477160057022
2022-07-24,19.35953953359129
2022-07-31,38.71907906718258
2022-08-07,56.040772334080046
2022-08-14,71.3246193342837
2022-08-21,59.09754173412078
2022-08-28,47.88938726730477
2022-09-04,61.1353880008146
2022-09-11,27.510924600366568
2022-09-18,51.96507980069241
2022-09-25,43.81369473391713
2022-10-02,44.83261786726404
2022-10-09,69.28677306758988
2022-10-16,75.40031186767133
2022-10-23,44.83261786726404
2022-10-30,64.19215740085532
2022-11-06,52.98400293403932
2022-11-13,41.77584846722331
2022-11-20,36.68123280048876
2022-11-27,27.510924600366568
2022-12-04,51.96507980069241
2022-12-11,21.39738580028511
2022-12-18,101.892313334691
2022-12-25,50.9461566673455
