,MVT_GT_Chicago IL
2017-01-01,20.0
2017-01-08,30.0
2017-01-15,45.0
2017-01-22,33.0
2017-01-29,34.0
2017-02-05,16.0
2017-02-12,33.0
2017-02-19,23.0
2017-02-26,22.0
2017-03-05,51.0
2017-03-12,35.0
2017-03-19,25.0
2017-03-26,20.0
2017-04-02,15.0
2017-04-09,19.0
2017-04-16,15.0
2017-04-23,28.0
2017-04-30,27.0
2017-05-14,46.0
2017-05-21,34.0
2017-05-28,18.0
2017-06-11,27.0
2017-06-18,17.0
2017-06-25,23.0
2017-07-02,100.0
2017-07-09,33.0
2017-07-16,32.0
2017-07-23,12.0
2017-07-30,30.0
2017-08-06,59.0
2017-08-13,31.0
2017-08-20,21.0
2017-08-27,26.0
2017-09-03,21.0
2017-09-10,48.0
2017-09-17,19.0
2017-09-24,15.0
2017-10-01,9.0
2017-10-08,16.0
2017-10-22,20.0
2017-10-29,32.0
2017-11-05,41.0
2017-11-12,51.0
2017-11-26,67.0
2017-12-03,26.0
2017-12-17,47.0
2017-12-24,24.0
2017-12-31,14.0
2018-01-14,73.29374802574091
2018-01-28,13.643315615758777
2018-02-04,30.330728344058713
2018-02-11,21.2315098408411
2018-02-18,40.94097112541162
2018-02-25,32.852776900329296
2018-03-04,32.852776900329296
2018-03-18,24.76458267524697
2018-03-25,21.7315098408411
2018-04-01,38.91892256914104
2018-04-08,21.2315098408411
2018-04-15,43.97404395981749
2018-04-22,10.110242781352905
2018-04-29,56.10633529744098
2018-05-06,26.786631231517553
2018-05-20,45.99609251608807
2018-05-27,32.352776900329296
2018-06-03,17.68741272829994
2018-06-10,33.363801178464584
2018-06-17,24.76458267524697
2018-06-24,19.70946128457052
2018-07-01,10.110242781352905
2018-07-08,13.143315615758777
2018-07-15,51.051213906764524
2018-07-22,15.665364172029356
2018-08-05,38.41892256914104
2018-08-12,25.275606953382262
2018-08-19,26.286631231517553
2018-08-26,28.808679787788133
2018-09-02,31.341752622194008
2018-09-09,37.90789829100575
2018-09-16,34.37482545659988
2018-09-23,34.87482545659988
2018-09-30,25.775606953382262
