,MVT_GT_Boston MA-Manchester NH
2017-01-08,30.0
2017-01-22,44.0
2017-02-12,18.0
2017-02-19,13.0
2017-02-26,17.0
2017-03-05,26.0
2017-03-12,13.0
2017-03-26,13.0
2017-04-02,23.0
2017-04-09,23.0
2017-04-16,22.0
2017-04-23,62.0
2017-04-30,23.0
2017-05-07,43.0
2017-05-14,69.0
2017-05-21,25.0
2017-05-28,31.0
2017-06-04,20.0
2017-06-11,18.0
2017-06-18,17.0
2017-06-25,28.0
2017-07-02,23.0
2017-07-09,36.0
2017-07-16,22.0
2017-07-23,19.0
2017-08-06,52.0
2017-08-13,20.0
2017-08-20,37.0
2017-08-27,66.0
2017-09-03,16.0
2017-09-24,57.0
2017-10-15,23.0
2017-10-22,14.0
2017-11-05,45.0
2017-11-12,27.0
2017-11-19,20.0
2017-11-26,24.0
2018-01-28,18.64518961468959
2018-02-11,48.0
2018-02-25,28.912944768211396
2018-03-11,44.25486892233556
2018-03-18,20.035510307043616
2018-04-29,13.0
2018-05-06,52.92268261288252
2018-05-13,23.0
2018-07-01,100.0
2018-07-08,22.52262407585737
2018-07-15,20.0
2018-07-22,22.0
2018-07-29,28.0
2018-08-19,23.0
2018-08-26,29.119417152317094
2018-09-16,22.912944768211396
2018-10-07,86.0
2018-10-14,14.0
2018-11-18,28.58390684527348
2018-11-25,47.0
2018-12-09,22.912944768211396
2018-12-16,23.0
2018-12-23,34.0
2018-12-30,29.729096459963067
2019-01-06,20.0
2019-01-13,33.0
2019-01-27,25.0
2019-02-03,18.0
2019-02-17,26.02262407585737
2019-02-24,42.0
2019-03-17,45.0
2019-03-24,31.974227537627506
2019-04-07,38.43556884406877
2019-04-21,17.0
2019-04-28,33.0
2019-05-19,25.364548229981533
2019-05-26,28.948455075255012
2019-06-02,49.0936446899446
2019-06-16,36.277492998192926
2019-06-30,37.0
2019-07-28,75.90979638169627
2019-09-08,20.0
2019-09-22,20.58390684527348
2019-09-29,24.31615169175167
2019-10-13,15.645189614689588
2019-10-20,17.0
2019-10-27,40.57102061408723
2019-11-10,29.448455075255012
2019-11-24,35.522624075857365
2019-12-08,21.0
2019-12-15,22.75486892233556
2019-12-22,39.400058537025146
2019-12-29,19.0
2020-01-05,20.912944768211396
2020-01-12,22.52262407585737
2020-01-19,18.25486892233556
2020-01-26,32.69358615291945
2020-02-09,35.29037922937918
2020-02-16,16.64518961468959
