,MVT_GT_Milwaukee WI
2017-01-01,43.0
2017-01-08,30.0
2017-01-15,37.0
2017-02-05,54.0
2017-02-19,22.0
2017-03-12,81.0
2017-04-16,29.0
2017-04-30,37.0
2017-05-14,62.0
2017-06-04,72.0
2017-06-11,88.0
2017-06-18,56.0
2017-07-30,42.0
2017-09-03,29.0
2017-09-17,34.0
2017-09-24,38.0
2017-10-15,28.0
2017-10-22,39.0
2017-10-29,39.0
2017-11-12,76.0
2017-12-03,25.0
2017-12-10,32.0
2017-12-31,35.0
2018-01-07,29.120969718516964
2018-01-14,66.4193593566102
2018-02-04,25.032259758728827
2018-03-04,25.032259758728827
2018-03-18,30.143147208463997
2018-03-25,28.098792228569927
2018-04-08,38.820567128040274
2018-05-06,54.65322947724579
2018-05-27,44.95363206772248
2018-06-10,28.098792228569927
2018-07-08,43.93145457777544
2018-07-15,26.05443724867586
2018-07-29,48.02016453756358
2018-08-26,27.076614738622894
2018-10-21,100.12903903491531
2018-11-04,65.89718186666317
2018-11-25,26.05443724867586
2018-12-02,19.921372308993654
2018-12-09,32.18750218835807
2018-12-16,51.08669700740468
2018-12-30,33.2096796783051
2019-01-13,60.786294416927994
2019-02-03,46.99798704761655
2019-02-17,49.042342027510614
2019-03-17,31.165324698411034
2019-04-21,76.11895676613351
2019-05-12,31.165324698411034
2019-05-19,30.643147208463997
2019-06-02,32.68750218835807
2019-07-14,36.7762121481462
2019-08-04,19.921372308993654
2019-08-25,21.96572728888772
2019-09-01,29.120969718516964
2019-09-08,41.887099597881374
2019-09-29,31.665324698411034
2019-10-20,36.7762121481462
2019-11-10,20.943549798940687
2020-01-05,20.943549798940687
2020-01-12,31.165324698411034
2020-01-26,42.909277087828414
2020-02-02,24.01008226878179
2020-02-16,24.01008226878179
2020-04-12,24.01008226878179
2020-04-26,14.810484859258482
2020-05-03,26.05443724867586
2020-05-17,27.076614738622894
2020-06-07,20.943549798940687
2020-08-02,15.832662349205517
2020-08-09,58.74193943703393
2020-08-16,36.2762121481462
2020-08-23,28.098792228569927
2020-08-30,19.921372308993654
2020-09-13,26.05443724867586
2020-10-04,64.87500437671613
2020-11-22,21.96572728888772
2020-11-29,30.143147208463997
2020-12-06,51.08669700740468
2020-12-20,43.43145457777544
2021-01-03,25.032259758728827
2021-01-10,28.098792228569927
2021-01-17,53.631051987298754
2021-01-24,59.26411692698096
2021-01-31,40.86492210793434
2021-02-14,27.076614738622894
2021-03-21,46.99798704761655
2021-03-28,33.2096796783051
2021-05-02,20.443549798940687
2021-05-23,18.89919481904662
2021-05-30,42.909277087828414
2021-06-06,25.032259758728827
2021-06-13,28.098792228569927
2021-06-20,37.79838963809324
2021-06-27,80.70766672592165
2021-07-04,40.36492210793434
2021-07-11,18.89919481904662
2021-07-18,40.86492210793434
2021-08-01,22.987904778834757
2021-08-08,27.076614738622894
2021-08-22,42.909277087828414
2021-08-29,39.84274461798731
2021-09-05,24.01008226878179
2021-09-19,27.076614738622894
2021-10-03,29.120969718516964
2021-10-10,27.576614738622894
2021-10-17,32.68750218835807
2021-10-24,32.18750218835807
2021-10-31,29.120969718516964
2021-11-07,78.66331174602757
2021-11-14,28.098792228569927
2021-11-21,31.165324698411034
2021-12-05,22.987904778834757
2021-12-19,42.909277087828414
2021-12-26,37.29838963809324
2022-01-02,28.197584457139858
2022-01-09,62.66129879364413
2022-01-16,64.75000875343227
2022-01-23,72.06049361269075
2022-02-06,71.01613863279668
2022-02-13,22.975809557669514
2022-02-20,26.10887449735172
2022-02-27,31.330649396822064
2022-03-06,21.931454577775444
2022-03-20,19.842744617987307
2022-04-10,30.286294416927994
2022-04-17,31.330649396822064
2022-04-24,66.8387187132204
2022-05-01,43.86290915555089
2022-05-15,41.77419919576275
2022-06-05,20.887099597881374
2022-06-26,79.37097847194923
2022-07-03,18.798389638093237
2022-07-10,65.79436373332634
2022-07-17,20.887099597881374
2022-07-24,32.375004376716134
2022-07-31,29.241939437033928
2022-08-21,32.375004376716134
2022-09-04,16.7096796783051
2022-09-11,28.197584457139858
2022-09-18,36.55242429629241
2022-10-16,83.5483983915255
2022-10-23,22.975809557669514
2022-10-30,80.4153334518433
2022-12-18,104.43549798940688
2022-12-25,62.66129879364413
