,MVT_GT_Norfolk-Portsmouth-Newport News VA
2017-01-22,61.0
2017-03-19,44.0
2017-03-26,38.0
2017-04-09,42.0
2017-05-21,24.0
2017-06-18,32.0
2017-07-16,40.0
2017-08-13,83.0
2017-08-20,35.0
2017-09-10,26.0
2017-09-24,95.0
2017-10-08,31.0
2017-10-15,26.0
2017-10-22,100.0
2017-12-24,34.0
2017-12-31,34.0
2018-01-07,73.2303764896619
2018-02-04,27.333518418184354
2018-02-11,23.42544691222789
2018-03-04,33.19562567711905
2018-03-18,36.1266793065864
2018-04-01,45.89685807147755
2018-04-29,62.00616197179251
2018-06-03,34.17264355360816
2018-06-10,34.17264355360816
2018-06-24,24.902464788717005
2018-07-29,24.902464788717005
2018-08-05,35.149661430097275
2018-08-12,21.97141115924966
2018-08-19,30.764572047651697
2018-09-30,28.81053629467347
2018-10-21,40.53475081254285
2018-11-04,47.35089382445578
2018-11-11,51.75896533041224
2018-12-16,58.09809046583605
2019-01-06,21.97141115924966
2019-01-20,27.833518418184354
2019-03-03,40.03475081254285
2019-03-17,61.029144095303394
2019-04-14,95.70178764891156
2019-05-26,46.87387594796667
2019-08-18,35.149661430097275
2019-09-22,39.05773293605374
2019-12-01,95.20178764891156
2019-12-15,20.017375406271427
2020-01-05,19.040357529782312
2020-01-19,56.14405471285782
2020-01-26,17.08632177680408
2020-02-09,20.99439328276054
2020-02-16,21.97141115924966
2020-03-01,21.97141115924966
2020-03-29,33.19562567711905
2020-05-03,41.98878656552108
2020-06-07,44.91984019498843
2020-06-21,19.040357529782312
2020-07-12,21.97141115924966
2020-08-09,20.017375406271427
2020-08-30,20.017375406271427
2020-09-06,61.029144095303394
2020-10-18,21.97141115924966
2020-12-13,31.241589924140815
2021-01-31,73.7303764896619
2021-03-28,29.787554171162583
2021-04-18,30.764572047651697
2021-05-09,27.833518418184354
2021-05-16,44.91984019498843
2021-06-27,43.94282231849932
2021-07-04,52.73598320690135
2021-07-11,47.85089382445578
2021-07-25,20.017375406271427
2021-09-12,20.99439328276054
2021-09-19,65.91423347774898
2021-10-24,50.281947453923124
2021-11-21,40.03475081254285
2021-11-28,22.948429035738776
2021-12-05,23.92544691222789
2021-12-12,42.9658044420102
2021-12-26,76.66143011912925
2022-02-20,42.931608884020406
2022-03-27,15.264572047651699
2022-05-08,39.11546587210748
2022-05-15,18.126679306586393
2022-05-22,19.080715059564625
2022-05-29,37.207394366151014
2022-06-19,49.60985915486802
2022-06-26,43.885644636998634
2022-07-03,20.988786565521085
2022-07-10,59.15021668465033
2022-07-24,20.034750812542853
2022-07-31,35.29932286019455
2022-08-07,51.51793066082448
2022-08-14,49.60985915486802
2022-08-21,58.1961809316721
2022-09-25,84.90918201506257
2022-10-09,69.64460996741087
2022-10-16,31.48317984828163
2022-10-30,46.74775189593333
2022-11-06,24.80492957743401
2022-11-13,58.1961809316721
2022-11-27,27.667036836368705
2022-12-11,29.575108342325166
2022-12-18,24.80492957743401
2022-12-25,30.529144095303398
