,MVT_GT_Charlotte NC
2017-01-01,21.0
2017-01-15,47.0
2017-02-05,23.0
2017-02-12,30.0
2017-02-19,19.0
2017-03-12,30.0
2017-03-19,57.0
2017-03-26,23.0
2017-04-02,24.0
2017-04-16,17.0
2017-05-07,24.0
2017-06-04,23.0
2017-06-11,30.0
2017-06-25,23.0
2017-07-02,42.0
2017-07-16,33.0
2017-07-23,23.0
2017-07-30,34.0
2017-08-06,61.0
2017-08-13,28.0
2017-08-20,38.0
2017-09-03,47.0
2017-10-01,17.0
2017-10-08,18.0
2017-10-15,71.0
2017-10-22,26.0
2017-11-12,21.0
2017-11-19,19.0
2017-11-26,30.0
2017-12-24,26.0
2017-12-31,100.0
2018-02-04,15.066810742579516
2018-02-18,46.99693862169429
2018-02-25,36.81964706098199
2018-03-04,43.005672636804945
2018-03-11,16.863317136535258
2018-04-08,27.938861894225425
2018-04-15,25.744102303291818
2018-05-06,15.066810742579516
2018-05-13,32.82838107609264
2018-07-01,36.81964706098199
2018-07-08,22.15108951538034
2018-07-22,26.142355500269687
2018-08-19,24.84584910631395
2018-08-26,42.10741943982707
2018-09-02,28.837115091203295
2018-09-09,20.854583121424604
2018-09-16,32.32838107609264
2018-09-23,33.726634273070516
2018-10-07,24.84584910631395
2018-10-21,19.058076727468865
2018-10-28,35.023140667026254
2018-11-04,24.84584910631395
2018-12-02,43.005672636804945
2018-12-16,29.735368288181164
2018-12-23,17.761570333513127
2019-01-06,52.784711000539374
2019-01-20,14.168557545601647
2019-02-03,45.20043222773855
2019-03-17,46.09868542471642
2019-04-07,18.159823530490996
2019-04-21,20.854583121424604
2019-05-05,21.252836318402473
2019-05-12,27.040608697247556
2019-05-19,23.94759590933608
2019-06-16,31.031874682136902
2019-06-30,19.058076727468865
2019-07-07,13.270304348623778
2019-07-14,30.633621485159033
2019-07-21,22.15108951538034
2019-09-01,15.066810742579516
2019-09-29,49.6916982126279
2019-10-20,34.12488747004838
2019-10-27,35.921393864004116
2019-11-10,40.31091304587133
2019-11-17,13.270304348623778
2019-12-08,27.938861894225425
2019-12-22,19.058076727468865
2019-12-29,34.12488747004838
2020-01-05,20.354583121424604
2020-01-19,16.863317136535258
2020-01-26,31.031874682136902
2020-02-02,13.770304348623778
2020-02-16,22.65108951538034
2020-03-08,29.235368288181164
2020-03-15,18.159823530490996
2020-04-05,16.863317136535258
2020-04-19,23.94759590933608
2020-05-24,19.956329924446734
2020-05-31,13.770304348623778
2020-06-14,36.81964706098199
2020-06-28,50.08995140960577
2020-07-12,26.142355500269687
2020-08-09,15.965063939557385
2020-08-16,29.235368288181164
2020-08-23,48.79344501565003
2020-09-06,52.284711000539374
2020-09-13,32.82838107609264
2020-09-20,21.252836318402473
2020-09-27,16.363317136535258
2020-10-04,79.82531969778694
2020-10-11,27.938861894225425
2020-10-18,18.159823530490996
2020-10-25,23.04934271235821
2020-11-08,23.04934271235821
2020-11-15,70.04628133405251
2020-11-22,17.761570333513127
2020-11-29,17.761570333513127
2020-12-06,26.642355500269687
2021-01-03,64.25850895520742
2021-02-14,30.133621485159033
2021-02-21,19.058076727468865
2021-03-07,13.770304348623778
2021-03-21,38.61615345493773
2021-04-04,36.31964706098199
2021-05-09,32.82838107609264
2021-05-23,43.005672636804945
2021-06-06,71.84278772800823
2021-06-27,42.10741943982707
2021-07-04,15.965063939557385
2021-07-11,35.023140667026254
2021-07-25,19.956329924446734
2021-08-08,40.81091304587133
2021-08-22,15.965063939557385
2021-09-05,15.965063939557385
2021-09-12,35.921393864004116
2021-09-26,19.058076727468865
2021-10-03,59.8689897733402
2021-10-10,51.886457803561505
2021-10-17,15.066810742579516
2021-10-31,14.168557545601647
2021-11-07,37.717900257959855
2021-11-14,28.337115091203295
2021-11-28,18.159823530490996
2021-12-05,27.040608697247556
2021-12-26,25.244102303291818
2022-01-09,27.081217394495113
2022-01-30,23.89519181867216
2022-02-13,17.52314066702625
2022-02-27,11.94759590933608
2022-03-13,19.912659848893465
2022-03-27,15.133621485159034
2022-04-17,11.151089515380342
2022-04-24,11.151089515380342
2022-05-01,19.912659848893465
2022-05-22,58.14496675876892
2022-06-26,72.48208184997222
2022-07-03,38.232306909875454
2022-08-07,16.726634273070513
2022-08-14,13.540608697247556
2022-08-28,27.081217394495113
2022-09-04,15.133621485159034
2022-09-11,11.94759590933608
2022-09-25,23.89519181867216
2022-10-02,27.081217394495113
2022-10-16,17.52314066702625
2022-10-23,39.02881330383119
2022-11-06,40.62182609174267
2022-11-20,39.02881330383119
2022-11-27,21.505672636804942
2022-12-04,50.97640921316727
2022-12-18,23.89519181867216
2022-12-25,25.488204606583636
