,MVT_GT_San Francisco-Oakland-San Jose CA
2017-01-01,39.0
2017-01-08,54.0
2017-01-15,47.0
2017-01-29,64.0
2017-02-05,29.0
2017-02-12,53.0
2017-02-19,44.0
2017-02-26,72.0
2017-03-05,33.0
2017-03-12,35.0
2017-03-19,43.0
2017-03-26,35.0
2017-04-02,11.0
2017-04-09,41.0
2017-04-16,42.0
2017-04-23,37.0
2017-04-30,53.0
2017-05-07,30.0
2017-05-14,29.0
2017-05-21,51.0
2017-05-28,62.0
2017-06-04,56.0
2017-06-11,27.0
2017-06-18,47.0
2017-06-25,61.0
2017-07-09,53.0
2017-07-16,56.0
2017-07-23,13.0
2017-08-06,36.0
2017-08-13,30.0
2017-08-27,37.0
2017-09-03,34.0
2017-09-10,43.0
2017-09-17,46.0
2017-09-24,33.0
2017-10-01,38.0
2017-10-08,35.0
2017-10-15,33.0
2017-10-22,34.0
2017-10-29,28.0
2017-11-05,22.0
2017-11-12,33.0
2017-11-19,36.0
2017-12-03,56.0
2017-12-10,43.0
2017-12-17,36.0
2017-12-24,42.0
2017-12-31,55.0
2018-01-14,59.09355775258359
2018-01-21,51.01168771774448
2018-01-28,41.91958392855047
2018-02-04,30.30701263064669
2018-02-11,20.20467508709779
2018-02-18,20.20467508709779
2018-02-25,44.950285191615144
2018-03-04,28.78654512193691
2018-03-11,24.24561010451735
2018-03-18,18.684207578388012
2018-03-25,66.16519403306782
2018-04-15,33.83771389371135
2018-04-22,32.32748013935647
2018-05-06,25.75584385887224
2018-05-13,33.33771389371135
2018-05-20,40.90935017419558
2018-05-27,47.98098645467981
2018-06-03,33.33771389371135
2018-06-10,34.347947648066246
2018-06-17,43.94005143726025
2018-06-24,25.25584385887224
2018-07-01,43.94005143726025
2018-07-08,56.06285648951893
2018-07-15,20.70467508709779
2018-07-22,22.225142595807572
2018-07-29,29.296778876291796
2018-08-05,44.950285191615144
2018-08-12,26.76607761322713
2018-08-19,27.276311367582018
2018-08-26,56.06285648951893
2018-09-02,26.76607761322713
2018-09-09,18.684207578388012
2018-09-16,48.4912202090347
2018-09-23,19.694441332742905
2018-09-30,31.817246385001578
2018-10-07,44.950285191615144
2018-10-21,31.317246385001578
2018-10-28,38.88888266548581
2018-11-04,12.122805052258675
2018-11-11,22.225142595807572
2018-11-18,18.684207578388012
2018-11-25,46.47075270032492
2018-12-02,63.134492770003156
2018-12-09,12.122805052258675
2018-12-16,75.75729782226183
2018-12-23,52.021921472099365
2019-01-06,27.276311367582018
2019-01-13,31.317246385001578
2019-01-20,42.929817682905366
2019-01-27,35.35818140242114
2019-02-03,67.1754277874227
2019-02-10,18.184207578388012
2019-02-17,25.75584385887224
2019-02-24,68.1856615417776
2019-03-03,31.817246385001578
2019-03-10,24.74561010451735
2019-03-17,58.08332399822871
2019-03-24,38.88888266548581
2019-03-31,52.021921472099365
2019-04-07,59.59355775258359
2019-04-14,39.899116419840695
2019-04-21,42.929817682905366
2019-04-28,34.847947648066246
2019-05-05,63.134492770003156
2019-05-12,35.85818140242114
2019-05-19,16.163740069678234
2019-05-26,40.90935017419558
2019-06-02,18.184207578388012
2019-06-09,51.01168771774448
2019-06-16,31.817246385001578
2019-06-23,18.184207578388012
2019-06-30,44.450285191615144
2019-07-07,43.94005143726025
2019-07-14,37.87864891113092
2019-07-21,25.25584385887224
2019-08-04,52.021921472099365
2019-08-11,63.134492770003156
2019-08-18,14.643272560968455
2019-08-25,35.35818140242114
2019-09-01,100.00290792677919
2019-09-08,10.602337543548895
2019-09-15,41.91958392855047
2019-09-22,24.24561010451735
2019-10-13,18.184207578388012
2019-10-20,28.28654512193691
2019-10-27,43.44005143726025
2019-11-03,46.97075270032492
2019-11-10,40.90935017419558
2019-11-17,52.021921472099365
2019-11-24,42.929817682905366
2019-12-01,28.28654512193691
2019-12-08,37.87864891113092
