,MVT_GT_Dallas-Ft. Worth TX
2017-01-01,29.0
2017-01-08,44.0
2017-01-22,65.0
2017-01-29,46.0
2017-02-05,19.0
2017-02-12,22.0
2017-02-19,30.0
2017-02-26,14.0
2017-03-05,38.0
2017-03-12,15.0
2017-03-19,29.0
2017-03-26,42.0
2017-04-02,23.0
2017-04-09,41.0
2017-04-16,14.0
2017-04-23,37.0
2017-04-30,13.0
2017-05-07,26.0
2017-05-14,45.0
2017-05-21,61.0
2017-05-28,87.0
2017-06-04,54.0
2017-06-11,32.0
2017-06-18,43.0
2017-06-25,42.0
2017-07-02,44.0
2017-07-09,39.0
2017-07-16,56.0
2017-07-23,90.0
2017-07-30,52.0
2017-08-06,38.0
2017-08-13,13.0
2017-08-20,13.0
2017-08-27,43.0
2017-09-10,25.0
2017-09-17,29.0
2017-09-24,54.0
2017-10-01,50.0
2017-10-15,75.0
2017-10-22,34.0
2017-11-05,16.0
2017-11-12,46.0
2017-11-19,31.0
2017-12-03,30.0
2017-12-10,51.0
2017-12-24,43.0
2018-01-07,34.33324791276465
2018-01-14,44.12894959299805
2018-01-21,50.214915988330084
2018-01-28,100.0
2018-02-04,49.946142872064456
2018-02-11,39.516054633698246
2018-02-18,29.494563034865237
2018-02-25,38.0
2018-03-04,57.0
2018-03-11,22.698861354631838
2018-03-18,39.537546232531255
2018-03-25,43.92465127323145
2018-04-01,27.064474796499024
2018-04-08,32.79026471509863
2018-04-22,24.064474796499024
2018-04-29,27.107457994165042
2018-05-06,23.290264715098633
2018-05-13,41.62894959299805
2018-05-20,49.123512627863285
2018-05-27,31.924651273231447
2018-06-03,39.15587815696582
2018-07-01,16.45157983719922
2018-07-08,36.537546232531255
2018-07-22,62.967634470897465
2018-08-05,36.0
2018-08-19,66.55360086622949
2018-08-26,37.83324791276465
2018-09-02,77.51061766856347
2018-09-09,41.85473951159766
2018-09-23,28.311756313931642
2018-09-30,42.74184455229785
2018-10-07,36.88166807556543
2018-10-28,27.107457994165042
2018-11-04,57.58052943019727
2018-11-11,76.4621975057627
2018-11-25,19.973071436032228
2018-12-02,27.198861354631838
2018-12-09,48.123512627863285
2018-12-16,100.42983197666017
2018-12-23,33.607457994165046
2018-12-30,68.9621975057627
2019-01-06,59.83324791276465
2019-01-13,40.102021029030276
2019-01-20,44.58052943019727
2019-01-27,33.67736975579883
2019-02-03,50.989126069730474
2019-02-10,43.559037831364265
2019-02-17,51.0
2019-02-24,76.47825213946095
2019-03-03,35.90315967439844
2019-03-10,34.38166807556543
2019-03-17,32.0
2019-03-24,47.42465127323145
2019-03-31,46.467634470897465
2019-04-07,29.085966395332033
2019-04-21,61.145004226696294
2019-04-28,24.67736975579883
2019-05-12,44.946142872064456
2019-05-19,64.9836891045957
2019-05-26,20.860176476732423
2019-06-02,20.585966395332033
2019-06-09,38.38166807556543
2019-06-16,39.49456303486524
2019-06-23,38.0
2019-06-30,33.516054633698246
2019-07-07,50.085966395332036
2019-07-14,89.80088238366211
2019-07-28,60.28482774996387
2019-08-11,75.57509246506251
2019-08-18,30.360176476732423
2019-08-25,48.12894959299805
2019-09-01,26.607457994165042
2019-09-08,32.0
2019-09-15,31.74728151743262
2019-09-22,53.145004226696294
2019-10-06,25.360176476732423
2019-10-13,37.24184455229785
2019-10-20,34.90315967439844
2019-10-27,62.489126069730474
2019-11-03,27.0
2019-11-17,20.45157983719922
2019-11-24,31.085966395332033
2019-12-01,74.1450042266963
2019-12-15,19.542983197666018
2019-12-22,34.72035295346485
2019-12-29,36.42465127323145
2020-01-05,23.67736975579883
2020-01-12,36.0
2020-01-19,32.81175631393164
2020-01-26,78.58052943019726
2020-02-02,52.602021029030276
2020-02-09,43.016054633698246
2020-02-16,34.40315967439844
2020-02-23,41.037546232531255
2020-03-01,30.67736975579883
2020-03-22,20.860176476732423
2020-03-29,34.107457994165046
2020-04-05,18.473071436032228
2020-04-12,37.72035295346485
2020-04-19,51.806319348796876
2020-04-26,31.198861354631838
2020-05-03,34.17736975579883
2020-05-10,22.860176476732423
2020-05-17,51.306319348796876
2020-05-24,58.602021029030276
2020-05-31,21.88166807556543
2020-06-14,63.78482774996387
2020-06-21,16.45157983719922
2020-07-05,40.107457994165046
2020-07-19,30.38166807556543
2020-07-26,21.790264715098633
2020-08-02,22.67736975579883
2020-08-09,17.0
2020-08-16,26.88166807556543
2020-08-23,35.97307143603223
2020-08-30,52.585966395332036
2020-09-06,51.607457994165046
2020-09-13,43.037546232531255
2020-09-20,27.473071436032228
2020-10-04,50.946142872064456
2020-10-11,23.0
2020-10-18,27.860176476732423
2020-10-25,48.946142872064456
2020-11-01,33.99456303486524
2020-11-08,39.946142872064456
2020-11-15,98.79544541852735
2020-11-22,43.107457994165046
2020-12-06,18.0
2020-12-13,24.0
2020-12-20,30.516054633698243
2020-12-27,43.585966395332036
2021-01-03,34.81175631393164
2021-01-10,72.91921430809668
2021-01-17,58.42465127323145
2021-01-24,44.559037831364265
2021-01-31,27.0
2021-02-07,15.0
2021-02-14,39.31175631393164
2021-02-21,43.419214308096684
2021-02-28,42.28482774996387
2021-03-07,36.467634470897465
2021-03-14,28.720352953464847
2021-03-21,27.67736975579883
2021-03-28,49.306319348796876
2021-04-04,22.0
2021-04-18,54.967634470897465
2021-05-02,67.68798742436232
2021-05-09,31.064474796499024
2021-05-16,23.994563034865237
2021-05-23,64.01061766856347
2021-05-30,49.92465127323145
2021-06-06,57.102021029030276
2021-06-13,77.32237398249512
2021-06-20,23.585966395332033
2021-06-27,43.559037831364265
2021-07-04,61.376231110430666
2021-07-11,24.24728151743262
2021-07-18,59.8707941452959
2021-07-25,41.40315967439844
2021-08-01,34.19886135463184
2021-08-08,78.62351262786328
2021-08-15,39.72035295346485
2021-08-22,67.80631934879688
2021-08-29,65.08052943019726
2021-09-05,59.257899185996095
2021-09-12,17.564474796499024
2021-09-19,63.236407587163086
2021-10-03,13.0
2021-10-17,54.28482774996387
2021-10-31,47.65044119183106
2021-11-07,38.88166807556543
2021-11-14,26.0
2021-11-28,34.22035295346485
2021-12-05,43.037546232531255
2021-12-12,43.467634470897465
2021-12-19,57.78482774996387
2021-12-26,61.214915988330084
2018-04-15,29.580529430197267
2018-06-10,46.483689104595705
2018-06-17,18.311756313931642
2018-06-24,26.76333615113086
2018-07-15,53.52667230226172
2018-09-16,46.483689104595705
2018-10-14,15.494563034865235
2018-10-21,42.257899185996095
2018-11-18,15.494563034865235
2019-04-14,26.76333615113086
2019-05-05,60.56965549992774
2019-07-21,38.032109267396486
2019-08-04,61.97825213946094
2019-09-29,21.128949592998048
2019-11-10,53.52667230226172
2019-12-08,14.085966395332033
2020-03-08,32.397722709263675
2020-06-07,25.354739511597657
2020-06-28,28.171932790664066
2020-07-12,16.903159674398438
2020-11-29,22.537546232531252
2021-04-25,14.085966395332033
2021-09-26,40.849302546462894
2021-10-10,47.89228574412891
2021-10-24,26.76333615113086
2022-01-02,45.075092465062504
2022-01-09,46.483689104595705
2022-01-16,39.44070590692969
2022-01-23,33.806319348796876
2022-01-30,54.935268941794924
2022-02-06,66.20404205806055
2022-02-13,60.56965549992774
2022-02-20,56.34386558132813
2022-02-27,109.87053788358985
2022-03-06,54.935268941794924
2022-03-13,52.11807566272852
2022-03-20,59.16105886039453
2022-03-27,33.806319348796876
2022-04-03,43.6664958255293
2022-04-10,54.935268941794924
2022-04-17,77.47281517432617
2022-04-24,53.52667230226172
2022-05-01,23.946142872064456
2022-05-08,69.02123533712695
2022-05-15,64.79544541852735
2022-05-22,59.16105886039453
2022-05-29,49.30088238366211
2022-06-05,71.83842861619337
2022-06-12,39.44070590692969
2022-06-19,74.65562189525977
2022-06-26,53.52667230226172
2022-07-03,36.623512627863285
2022-07-10,76.06421853479297
2022-07-24,29.580529430197267
2022-08-07,38.032109267396486
2022-08-14,70.42983197666017
2022-08-21,49.30088238366211
2022-08-28,57.75246222086133
2022-09-11,94.37597484872462
2022-09-18,43.6664958255293
2022-09-25,16.903159674398438
2022-10-02,52.11807566272852
2022-10-09,52.11807566272852
2022-10-23,73.24702525572657
2022-10-30,81.69860509292579
2022-11-06,73.24702525572657
2022-11-13,92.96737820919141
2022-11-20,35.214915988330084
2022-11-27,49.30088238366211
2022-12-04,53.52667230226172
2022-12-11,60.56965549992774
2022-12-18,21.128949592998048
2022-12-25,80.29000845339259
