,MVT_GT_Charlotte NC
2017-01-01,37.0
2017-01-15,59.0
2017-02-19,18.0
2017-02-26,40.0
2017-03-12,22.0
2017-03-26,40.0
2017-04-02,29.0
2017-04-09,48.0
2017-04-23,30.0
2017-04-30,17.0
2017-05-07,22.0
2017-05-14,45.0
2017-05-21,38.0
2017-06-04,42.0
2017-06-11,27.0
2017-07-02,20.0
2017-07-09,18.0
2017-07-16,33.0
2017-07-23,38.0
2017-07-30,34.0
2017-08-13,21.0
2017-09-03,50.0
2017-09-10,20.0
2017-09-17,16.0
2017-09-24,18.0
2017-10-08,17.0
2017-10-22,26.0
2017-11-12,41.0
2017-12-03,53.0
2018-01-14,18.0
2018-01-28,31.0
2018-02-25,33.0
2018-03-04,100.0
2018-03-11,49.509417451467456
2018-03-18,21.50511818014536
2018-04-01,21.0
2018-04-08,21.0
2018-05-20,25.0
2018-06-10,58.007779633820945
2018-07-01,53.51248835955467
2018-07-22,42.00839381543839
2018-08-26,73.51883490293491
2018-09-02,25.50511818014536
2018-09-09,36.0
2018-09-23,49.5071654522035
2018-09-30,66.0
2018-10-07,59.50675599779187
2018-10-28,99.0
2018-11-11,25.005732361762803
2018-11-25,31.0
2018-12-09,34.0
2019-01-06,54.51514981323026
2019-01-13,57.509212724261644
2019-01-27,23.505937088968615
2019-02-03,56.51003163308491
2019-03-03,47.01166945073142
2019-05-05,34.006141816174434
2019-06-16,31.0
2019-06-30,23.0
2019-07-07,31.504503998527916
2019-07-14,65.02047272058144
2019-07-21,40.50839381543839
2019-08-25,46.0
2019-09-15,36.0
2019-09-22,27.0
2019-09-29,26.0
2019-10-06,35.0
2019-10-27,21.0
2019-11-10,46.51412617720119
2019-11-24,37.0
2019-12-01,20.0
2019-12-22,69.01125999631978
2019-12-29,54.01187417793723
2020-01-05,17.003889816910473
2020-01-19,51.01003163308491
2020-02-02,39.010850541908155
2020-02-09,53.51371672278956
2020-02-16,43.00655127058606
2020-02-23,26.0
2020-03-08,28.0
2020-03-15,54.5157639948477
2020-03-22,21.0
2020-04-19,26.504913452939544
2020-05-24,38.01003163308491
2020-05-31,31.508189088232573
2020-06-28,31.0
2020-07-12,38.011464723525606
2020-07-19,33.50757490661513
2020-07-26,36.00655127058606
2020-08-02,46.51207890514304
2020-08-09,40.0
2020-08-16,28.50532290735117
2020-09-13,31.00511818014536
2020-09-27,54.0
2020-10-04,30.0
2020-10-18,53.014535631612816
2020-11-01,35.01023636029072
2020-11-08,17.0
2020-11-15,49.009417451467456
2020-12-06,33.0
2021-01-03,56.51351199558375
2021-01-17,28.0
2021-02-14,55.51494508602445
2021-02-21,42.50655127058606
2021-03-21,64.01044108749653
2021-04-11,17.0
2021-04-25,24.0
2021-05-09,22.00532290735117
2021-05-16,64.0
2021-05-30,55.51392144999537
2021-06-06,37.00880326985002
2021-06-20,30.0
2021-07-04,43.01269308676049
2021-07-11,34.507779633820945
2021-07-18,36.0
2021-08-15,45.510850541908155
2021-09-12,78.0114647235256
2021-10-10,27.006755997791874
2021-10-17,25.504503998527916
2021-10-31,36.5085985426442
2021-11-07,68.0128978139663
2021-11-14,41.0042992713221
2021-11-28,39.50798436102676
2021-12-05,24.0
2021-12-12,53.01269308676049
2021-12-26,19.0
2018-05-27,60.02456726469772
2018-06-17,38.01555926764189
2018-08-05,53.02170108381632
2018-09-16,24.009826905879088
2018-10-14,30.01228363234886
2018-11-04,84.0343941705768
2018-12-16,39.015968722053515
2018-12-30,63.0257956279326
2019-01-20,32.01310254117212
2019-02-24,31.01269308676049
2019-03-10,40.016378176465146
2019-03-17,25.010236360290715
2019-03-31,26.010645814702343
2019-04-07,31.01269308676049
2019-04-28,31.01269308676049
2019-10-13,28.011464723525602
2019-12-15,24.009826905879088
2020-01-26,44.018015994111664
2020-04-05,42.0171970852884
2020-05-03,19.007779633820945
2020-05-17,36.01474035881863
2020-06-07,67.02743344557912
2020-06-14,22.009007997055832
2020-09-06,37.01514981323026
2020-09-20,50.02047272058143
2020-10-11,24.009826905879088
2020-11-29,51.02088217499306
2020-12-20,30.01228363234886
2021-01-10,27.011055269113974
2021-04-04,26.010645814702343
2021-07-25,71.02907126322563
2021-08-08,22.009007997055832
2021-09-05,27.011055269113974
2021-10-24,35.014330904407004
2021-11-21,61.02497671910935
2022-01-09,56.022929447051204
2022-01-30,47.019244357346544
2022-02-20,20.008189088232573
2022-03-13,27.011055269113974
2022-03-27,34.01392144999537
2022-04-03,24.009826905879088
2022-04-17,30.01228363234886
2022-04-24,26.010645814702343
2022-05-01,78.03193744410703
2022-05-08,58.02374835587446
2022-05-22,53.02170108381632
2022-05-29,16.00655127058606
2022-07-03,38.01555926764189
2022-07-17,23.00941745146746
2022-07-24,53.02170108381632
2022-08-07,26.010645814702343
2022-08-14,27.011055269113974
2022-08-21,25.010236360290715
2022-08-28,22.009007997055832
2022-09-04,34.01392144999537
2022-09-11,18.007370179409314
2022-09-18,37.01514981323026
2022-09-25,27.011055269113974
2022-10-02,51.02088217499306
2022-10-16,72.02948071763726
2022-10-23,62.02538617352098
2022-10-30,22.009007997055832
2022-11-06,22.009007997055832
2022-11-20,51.02088217499306
2022-11-27,97.03971707792797
2022-12-04,26.010645814702343
2022-12-11,28.011464723525602
2022-12-18,54.02211053822795
2022-12-25,28.011464723525602
