,MVT_GT_San Antonio TX
2017-01-01,28.0
2017-01-22,47.0
2017-02-05,22.0
2017-02-12,46.0
2017-02-19,28.0
2017-03-05,53.0
2017-03-19,37.0
2017-04-09,63.0
2017-04-16,25.0
2017-04-23,28.0
2017-04-30,36.0
2017-05-14,24.0
2017-05-21,53.0
2017-05-28,44.0
2017-06-04,41.0
2017-06-11,30.0
2017-06-18,23.0
2017-07-16,58.0
2017-07-30,26.0
2017-08-06,64.0
2017-08-20,24.0
2017-09-03,35.0
2017-09-17,37.0
2017-10-08,70.0
2017-11-05,24.0
2017-11-12,28.0
2017-11-19,55.0
2017-11-26,38.0
2017-12-03,22.0
2017-12-17,100.0
2018-01-21,65.6748345977285
2018-02-04,54.14524720426677
2018-02-11,45.12103933688897
2018-03-18,32.08607241734327
2018-05-06,24.06455431300745
2018-06-10,68.18290388685443
2018-06-17,50.134488152098854
2018-07-08,59.15869601947665
2018-07-15,35.5941417064692
2018-07-29,21.05648502388152
2018-08-12,37.59952123255315
2018-08-19,35.0941417064692
2018-09-09,46.62372909993095
2018-09-23,32.08607241734327
2018-10-14,43.61565981080501
2018-12-16,30.08069289125931
2018-12-23,32.58607241734327
2019-01-13,21.05648502388152
2019-01-20,24.06455431300745
2019-02-17,34.09145194342722
2019-02-24,79.21249128031619
2019-03-03,32.08607241734327
2019-03-10,37.09952123255315
2019-03-31,47.126418862972926
2019-05-12,56.650626730350716
2019-05-26,21.05648502388152
2019-06-02,44.61834957384699
2019-06-30,46.12372909993095
2019-08-04,23.561864549965474
2019-08-25,49.63179838905688
2019-09-01,22.059174786923496
2019-09-08,50.134488152098854
2019-09-22,28.075313365175358
2019-10-13,26.569933839091405
2019-11-17,52.63986767818281
2019-11-24,88.23669914769398
2019-12-01,19.051105497797565
2019-12-08,39.10490075863711
2019-12-29,30.08069289125931
2020-02-02,43.11565981080501
2020-02-16,19.051105497797565
2020-03-15,38.10221099559513
2020-03-22,19.051105497797565
2020-04-05,53.14255744122478
2020-04-19,38.10221099559513
2020-04-26,20.053795260839543
2020-05-03,20.553795260839543
2020-05-10,18.048415734755586
2020-05-24,30.08069289125931
2020-06-07,35.0941417064692
2020-07-12,31.58338265430129
2020-07-19,31.08338265430129
2020-09-13,15.040346445629655
2020-10-04,31.08338265430129
2020-10-11,36.09683146951117
2020-11-01,21.05648502388152
2020-11-22,25.067244076049427
2020-11-29,51.13717791514083
2020-12-06,44.11834957384699
2021-01-03,62.16676530860258
2021-01-31,40.107590521679086
2021-02-07,22.059174786923496
2021-02-21,58.15600625643467
2021-03-07,81.21787080640014
2021-03-21,38.10221099559513
2021-04-04,56.150626730350716
2021-04-18,25.067244076049427
2021-04-25,30.58069289125931
2021-05-02,37.09952123255315
2021-05-30,27.072623602133383
2021-06-13,69.18559364989642
2021-07-18,31.08338265430129
2021-08-01,38.10221099559513
2021-08-29,27.072623602133383
2021-09-12,26.069933839091405
2021-10-10,22.059174786923496
2021-10-24,25.067244076049427
2021-12-19,55.14793696730874
2021-12-26,31.08338265430129
2022-01-30,35.1882834129384
2022-02-20,19.10221099559513
2022-02-27,22.11834957384699
2022-03-06,20.107590521679086
2022-03-20,29.156006256434672
2022-03-27,38.20442199119026
2022-04-10,17.09145194342722
2022-04-17,25.134488152098854
2022-05-01,49.26359677811376
2022-05-08,32.172144834686534
2022-05-15,39.209801517274215
2022-05-29,20.107590521679086
2022-06-05,17.09145194342722
2022-06-12,35.1882834129384
2022-06-26,18.096831469511176
2022-07-10,27.145247204266763
2022-07-24,64.34428966937307
2022-07-31,100.53795260839541
2022-08-07,23.123729099930948
2022-08-14,45.24207867377794
2022-09-04,24.1291086260149
2022-09-11,17.09145194342722
2022-10-02,30.161385782518625
2022-10-09,28.150626730350716
2022-10-16,27.145247204266763
2022-11-06,27.145247204266763
2022-11-20,38.20442199119026
2022-12-04,35.1882834129384
2022-12-18,19.10221099559513
