,MVT_GT_Charlotte NC
2017-01-15,47.0
2017-01-29,22.0
2017-02-05,17.0
2017-02-12,30.0
2017-02-19,19.0
2017-03-12,18.0
2017-03-19,56.0
2017-03-26,32.0
2017-04-02,17.0
2017-05-07,14.0
2017-06-04,23.0
2017-06-11,30.0
2017-07-02,42.0
2017-07-09,16.0
2017-07-23,23.0
2017-08-06,61.0
2017-08-13,28.0
2017-08-20,29.0
2017-09-10,25.0
2017-10-01,17.0
2017-10-08,23.0
2017-10-15,71.0
2017-11-12,31.0
2017-11-26,18.0
2017-12-03,29.0
2017-12-24,26.0
2017-12-31,100.0
2018-01-07,17.201204683949456
2018-02-04,15.066264942564745
2018-02-18,47.33373456907894
2018-02-25,37.037349109283625
2018-03-04,43.063855086309516
2018-03-11,16.82289143682122
2018-03-18,17.701204683949456
2018-04-08,27.11927689661654
2018-04-15,25.862650402360067
2018-05-06,15.066264942564745
2018-05-13,32.7674696265142
2018-07-01,37.037349109283625
2018-07-08,21.97108416671888
2018-07-22,25.862650402360067
2018-08-19,22.349397413847115
2018-08-26,42.18554183918128
2018-09-09,20.714457672462405
2018-09-16,35.780722615027145
2018-09-23,33.64578287364244
2018-10-07,24.984337155231827
2018-10-21,18.95783117820593
2018-10-28,35.280722615027145
2018-11-04,24.10602390810359
2018-11-18,21.97108416671888
2018-12-02,43.063855086309516
2019-01-06,52.9819272989766
2019-01-20,21.09277091959064
2019-02-03,74.95301146569548
2019-02-10,15.066264942564745
2019-03-17,46.07710807482247
2019-03-24,33.14578287364244
2019-04-07,18.079517931077692
2019-04-21,20.714457672462405
2019-05-12,27.11927689661654
2019-06-09,15.944578189692981
2019-06-16,31.010843132257726
2019-06-30,18.95783117820593
2019-07-07,13.30963844830827
2019-07-21,21.97108416671888
2019-07-28,65.0349392530284
2019-08-25,55.99518028748955
2019-09-01,15.066264942564745
2019-09-29,49.968674310463655
2019-10-20,15.066264942564745
2019-11-10,66.29156574728488
2019-12-01,31.010843132257726
2019-12-08,27.997590143744777
2019-12-22,18.95783117820593
2019-12-29,37.91566235641186
2020-01-05,18.079517931077692
2020-01-19,16.82289143682122
2020-01-26,31.010843132257726
2020-02-09,27.11927689661654
2020-02-16,22.849397413847115
2020-02-23,21.97108416671888
2020-03-08,29.254216638001253
2020-04-05,16.82289143682122
2020-04-12,27.997590143744777
2020-04-19,20.714457672462405
2020-05-03,17.201204683949456
2020-05-31,13.80963844830827
2020-06-28,75.83132471282372
2020-07-26,14.187951695436507
2020-08-09,15.944578189692981
2020-08-16,29.254216638001253
2020-08-23,49.09036106333542
2020-09-06,52.10361405184837
2020-09-13,33.14578287364244
2020-09-27,18.95783117820593
2020-10-11,16.82289143682122
2020-10-18,18.079517931077692
2020-10-25,23.227710660975355
2020-11-08,22.849397413847115
2020-11-15,71.06144523005429
2020-11-22,18.079517931077692
2020-11-29,17.201204683949456
2020-12-06,26.7409636494883
2020-12-20,15.066264942564745
2021-01-03,31.889156379385962
2021-01-10,14.187951695436507
2021-02-14,35.780722615027145
2021-02-21,18.95783117820593
2021-03-07,13.80963844830827
2021-03-21,31.010843132257726
2021-04-04,36.659035862155385
2021-05-09,33.14578287364244
2021-05-23,34.02409612077068
2021-06-06,71.93975847718254
2021-06-27,28.375903390873013
2021-07-04,35.780722615027145
2021-07-11,24.10602390810359
2021-07-25,19.83614442533417
2021-08-08,40.92891534492481
2021-08-15,50.346987557591895
2021-09-05,15.944578189692981
2021-09-12,25.862650402360067
2021-09-26,18.95783117820593
2021-10-03,59.88674652313074
2021-10-10,52.10361405184837
2021-10-17,17.201204683949456
2021-11-07,37.91566235641186
2021-11-14,27.997590143744777
2021-11-28,19.83614442533417
2021-12-05,27.11927689661654
2021-12-19,21.09277091959064
2021-12-26,23.727710660975355
2022-01-09,26.481927298976604
2022-01-30,24.212047816207182
2022-02-13,17.402409367898912
2022-02-27,13.61927689661654
2022-03-13,23.45542132195071
2022-03-27,15.13252988512949
2022-04-10,26.481927298976604
2022-04-24,11.349397413847116
2022-05-08,37.07469821856725
2022-05-22,18.91566235641186
2022-06-26,72.63614344862154
2022-07-03,21.94216833343776
2022-07-17,25.72530080472013
2022-08-14,36.31807172431077
2022-08-21,16.64578287364244
2022-08-28,18.159035862155385
2022-09-04,15.13252988512949
2022-09-11,12.106023908103591
2022-09-25,24.212047816207182
2022-10-16,18.159035862155385
2022-10-23,46.91084264390142
2022-10-30,13.61927689661654
2022-11-06,22.698794827694233
2022-11-20,39.34457770133667
2022-11-27,21.185541839181283
2022-12-25,25.72530080472013
