,MVT_GT_Kansas City MO
2017-01-01,24.0
2017-01-15,17.0
2017-01-22,50.0
2017-02-26,35.0
2017-04-02,21.0
2017-04-16,44.0
2017-05-07,15.0
2017-06-04,20.0
2017-07-09,100.0
2017-07-23,22.0
2017-07-30,74.0
2017-08-13,16.0
2017-09-03,33.0
2017-09-24,22.0
2017-11-26,28.0
2017-12-03,41.0
2017-12-17,68.0
2018-01-28,19.29127550127763
2018-02-04,39.95913852183517
2018-02-11,30.063500771196352
2018-05-06,41.21231356039499
2018-05-13,36.95278844471554
2018-05-20,15.031750385598176
2018-05-27,22.797625578397266
2018-06-03,19.29127550127763
2018-06-10,21.04445053983745
2018-06-24,41.71231356039499
2018-07-01,24.927388136236992
2018-07-29,27.933738213356627
2018-08-19,18.914687981997723
2018-09-02,25.8039756555169
2018-09-16,22.297625578397266
2018-09-23,30.563500771196352
2018-09-30,67.8928767351918
2018-10-21,21.921038059117357
2018-12-02,18.038100462717814
2018-12-09,14.155162866318268
2018-12-30,18.914687981997723
2019-02-17,17.161512943437906
2019-02-24,33.9464383675959
2019-03-17,29.186913251916444
2019-04-21,18.914687981997723
2019-05-05,18.038100462717814
2019-05-12,39.95913852183517
2019-05-26,29.186913251916444
2019-06-30,61.88017658095252
2019-07-07,30.063500771196352
2019-07-14,60.627001542392705
2019-07-21,70.02263929303152
2019-07-28,33.069850848315994
2019-08-11,26.68056317479681
2019-08-18,15.908337904878085
2019-09-01,24.927388136236992
2019-09-15,56.74406394599316
2019-09-22,39.08255100255526
2019-10-13,27.057150694076718
2019-10-20,18.914687981997723
2019-10-27,16.284925424157997
2019-11-03,15.908337904878085
2019-11-17,41.21231356039499
2019-11-24,30.063500771196352
2019-12-01,25.8039756555169
2019-12-15,15.408337904878085
2019-12-22,27.933738213356627
2020-01-05,13.778575347038359
2020-01-12,18.038100462717814
2020-01-19,27.933738213356627
2020-01-26,65.76311417735207
2020-02-02,16.784925424157997
2020-03-01,13.278575347038359
2020-03-08,12.90198782775845
2020-03-15,35.69961340615572
2020-03-29,38.205963483275355
2020-04-12,26.18056317479681
2020-04-26,15.031750385598176
2020-05-03,22.797625578397266
2020-05-10,16.784925424157997
2020-05-24,15.031750385598176
2020-06-07,14.655162866318268
2020-06-14,17.661512943437906
2020-06-21,33.069850848315994
2020-07-26,16.784925424157997
2020-08-09,14.155162866318268
2020-08-16,18.914687981997723
2020-08-30,21.921038059117357
2020-09-06,13.278575347038359
2020-09-27,43.842076118234715
2020-10-04,19.29127550127763
2020-10-11,30.063500771196352
2020-10-25,20.66786302055754
2020-11-01,15.031750385598176
2020-11-22,15.031750385598176
2020-12-27,29.686913251916444
2021-01-24,16.284925424157997
2021-02-14,20.16786302055754
2021-03-14,22.297625578397266
2021-03-21,21.04445053983745
2021-03-28,15.031750385598176
2021-04-25,15.908337904878085
2021-05-09,21.04445053983745
2021-05-16,31.81667580975617
2021-06-13,26.68056317479681
2021-07-04,23.674213097677175
2021-07-18,16.284925424157997
2021-08-01,17.161512943437906
2021-08-22,20.16786302055754
2021-08-29,66.13970169663199
2021-09-12,26.18056317479681
2021-09-19,26.68056317479681
2021-09-26,30.94008829047626
2021-10-03,51.1079513110338
2021-10-31,27.057150694076718
2021-11-21,18.038100462717814
2021-11-28,30.063500771196352
2022-01-02,21.088901079674898
2022-01-09,19.58255100255526
2022-01-16,17.323025886875808
2022-01-23,19.58255100255526
2022-01-30,41.42462712078997
2022-02-13,27.867476426713257
2022-03-06,12.8039756555169
2022-04-10,32.386526658072164
2022-04-17,26.36112634959362
2022-04-24,54.981777814866696
2022-05-01,10.544450539837449
2022-05-08,18.076200925435625
2022-05-15,33.13970169663198
2022-05-22,31.633351619512343
2022-06-05,21.088901079674898
2022-06-12,35.39922681231143
2022-06-19,33.8928767351918
2022-06-26,27.114301388153436
2022-07-03,21.842076118234715
2022-07-17,15.816675809756171
2022-07-31,12.050800616957083
2022-08-14,24.101601233914167
2022-08-21,25.6079513110338
2022-08-28,23.34842619535435
2022-09-11,26.36112634959362
2022-10-02,13.557150694076718
2022-10-16,23.34842619535435
2022-10-23,12.050800616957083
2022-11-13,22.595251156794532
2022-11-20,75.31750385598177
2022-12-04,63.266703239024686
2022-12-25,35.39922681231143
