,MVT_GT_Raleigh-Durham (Fayetteville) NC
2017-01-15,27.0
2017-01-22,35.0
2017-02-19,100.0
2017-03-05,18.0
2017-03-12,18.0
2017-03-26,19.0
2017-04-02,39.0
2017-04-16,28.0
2017-04-23,24.0
2017-04-30,45.0
2017-05-21,47.0
2017-06-04,23.0
2017-06-11,31.0
2017-06-18,30.0
2017-07-09,49.0
2017-07-16,26.0
2017-07-30,22.0
2017-08-20,39.0
2017-08-27,66.0
2017-09-17,35.0
2017-10-08,19.0
2017-11-12,26.0
2017-11-19,52.0
2017-12-10,49.0
2018-02-04,20.66797194608897
2018-02-25,39.89385815539147
2018-03-04,28.146743577167264
2018-03-11,26.26257210359431
2018-04-01,24.878400630021357
2018-04-08,21.11005768287545
2018-06-10,17.34171473572954
2018-06-17,88.7085736786477
2018-06-24,17.84171473572954
2018-07-15,61.94600157505339
2018-07-29,60.06183010148044
2018-08-12,30.03091505074022
2018-08-19,23.93631489323488
2018-09-16,16.899628998943065
2018-09-23,83.99814499471532
2018-10-14,20.16797194608897
2018-10-21,24.878400630021357
2018-10-28,16.899628998943065
2018-11-04,24.878400630021357
2018-11-11,33.79925799788613
2018-12-09,63.33017304862634
2018-12-16,17.34171473572954
2018-12-30,29.08882931395374
2019-01-20,29.08882931395374
2019-03-03,30.03091505074022
2019-03-10,37.067600945032034
2019-03-17,16.899628998943065
2019-06-09,16.399628998943065
2019-06-16,20.16797194608897
2019-06-23,33.79925799788613
2019-07-07,26.76257210359431
2019-07-14,24.878400630021357
2019-08-11,31.91508652431317
2019-08-18,38.00968668181851
2019-08-25,18.783800472516017
2019-09-22,29.08882931395374
2019-10-20,31.91508652431317
2019-10-27,50.19888699682919
2019-11-10,26.76257210359431
2019-12-08,43.162201102537374
2019-12-22,22.052143419661924
2019-12-29,37.067600945032034
2020-01-05,39.89385815539147
2020-01-12,22.052143419661924
2020-01-19,29.08882931395374
2020-02-02,23.93631489323488
2020-02-16,37.067600945032034
2020-03-22,21.11005768287545
2020-05-03,35.18342947145908
2020-05-31,45.04637257611033
2020-06-28,24.878400630021357
2020-07-12,18.283800472516017
2020-07-19,36.12551520824556
2020-07-26,33.79925799788613
2020-08-09,15.01545752537011
2020-08-23,18.783800472516017
2020-08-30,12.189200315010678
2020-09-06,15.957543262156586
2020-09-13,28.146743577167264
2020-09-27,15.957543262156586
2020-10-04,27.704657840380786
2020-10-11,33.29925799788613
2020-11-15,28.146743577167264
2020-11-22,30.973000787526694
2020-12-06,65.7143445221993
2021-01-10,30.03091505074022
2021-01-17,41.77802962896442
2021-01-24,29.08882931395374
2021-02-14,60.06183010148044
2021-03-14,29.08882931395374
2021-03-28,19.725886209302494
2021-05-02,22.052143419661924
2021-05-16,16.899628998943065
2021-05-23,15.957543262156586
2021-05-30,28.646743577167264
2021-06-06,30.03091505074022
2021-06-27,37.067600945032034
2021-07-11,22.052143419661924
2021-07-18,16.899628998943065
2021-07-25,68.04060173255873
2021-08-22,19.225886209302494
2021-08-29,31.91508652431317
2021-10-03,29.08882931395374
2021-10-24,22.9942291564484
2021-11-07,63.83017304862634
2021-11-14,25.820486366807835
2021-11-28,52.58305847040214
2021-12-12,30.03091505074022
2022-01-30,26.52514420718862
2022-02-06,30.061830101480435
2022-02-20,34.48268746934521
2022-03-06,39.78771631078293
2022-03-20,28.293487154334528
2022-04-03,35.36685894291816
2022-04-10,28.293487154334528
2022-04-24,23.87262978646976
2022-05-15,35.36685894291816
2022-05-29,16.799257997886127
2022-06-19,28.293487154334528
2022-08-07,26.52514420718862
2022-08-21,68.08120346511745
2022-08-28,30.94600157505339
2022-10-09,20.33594389217794
2022-10-30,14.146743577167264
2022-11-13,15.030915050740218
2022-11-20,24.756801260042714
2022-11-27,37.13520189006407
2022-12-18,19.45177241860499
2022-12-25,20.33594389217794
