,MVT_GT_Seattle-Tacoma WA
2021-07-04,34.0
2021-07-18,31.0
2021-07-25,26.0
2021-08-01,23.0
2021-08-08,48.0
2021-08-15,63.0
2021-08-22,26.0
2021-08-29,60.0
2021-09-05,51.0
2021-09-19,35.0
2021-10-03,53.0
2021-10-10,56.0
2021-10-17,46.0
2021-10-31,57.0
2021-11-07,64.0
2021-11-14,56.0
2021-11-21,54.0
2021-12-05,19.0
2021-12-12,38.0
2021-12-19,57.0
2021-12-26,26.0
2022-01-02,26.0
2022-01-09,29.0
2022-01-16,45.0
2022-01-23,45.0
2022-01-30,55.0
2022-02-06,32.0
2022-02-13,50.0
2022-02-20,43.0
2022-02-27,44.0
2022-03-06,24.0
2022-03-13,45.0
2022-03-20,52.0
2022-03-27,58.0
2022-04-03,29.0
2022-04-10,49.0
2022-04-17,77.0
2022-04-24,21.0
2022-05-01,37.0
2022-05-08,23.0
2022-05-15,19.0
2022-05-22,47.0
2022-06-05,84.0
2022-06-12,16.0
2022-06-19,20.0
2022-06-26,19.0
2022-07-03,36.0
2022-07-10,41.0
2022-07-17,13.0
2022-07-24,63.0
2022-07-31,42.0
2022-08-07,35.0
2022-08-14,85.0
2022-08-21,39.0
2022-08-28,74.0
2022-09-04,60.0
2022-09-11,52.0
2022-09-18,57.0
2022-09-25,48.0
2022-10-02,59.0
2022-10-09,59.0
2022-10-16,81.0
2022-10-23,44.0
2022-11-06,29.0
2022-11-13,42.0
2022-11-20,94.0
2022-11-27,29.0
2022-12-04,100.0
2022-12-11,36.0
2022-12-18,21.0
2022-12-25,42.0
