,MVT_GT_Miami-Ft. Lauderdale FL
2017-01-01,25.0
2017-01-08,35.0
2017-01-15,27.0
2017-01-22,32.0
2017-01-29,71.0
2017-02-05,22.0
2017-02-12,41.0
2017-02-26,45.0
2017-03-05,30.0
2017-03-12,38.0
2017-03-19,38.0
2017-03-26,27.0
2017-04-09,39.0
2017-04-16,16.0
2017-04-23,50.0
2017-04-30,37.0
2017-05-07,32.0
2017-05-14,28.0
2017-05-21,38.0
2017-05-28,25.0
2017-06-04,18.0
2017-06-11,20.0
2017-06-18,31.0
2017-06-25,39.0
2017-07-02,34.0
2017-07-09,19.0
2017-07-23,25.0
2017-08-13,59.0
2017-08-20,35.0
2017-09-10,100.0
2017-09-24,44.0
2017-10-08,42.0
2017-10-15,83.0
2017-10-22,22.0
2017-11-05,61.0
2017-11-12,47.0
2017-11-26,18.0
2017-12-03,17.0
2017-12-17,20.0
2017-12-24,16.0
2018-01-07,24.810275542952787
2018-01-14,20.072043626052285
2018-01-28,20.072043626052285
2018-02-04,14.960773056335023
2018-02-25,35.032816682387306
2018-03-04,36.77889398802081
2018-03-18,32.913700723937055
2018-03-25,48.74751243308883
2018-04-01,55.104860308439584
2018-04-15,54.23182165562284
2018-04-22,44.00928051618832
2018-05-27,16.206850361968527
2018-06-03,30.7945847654868
2018-06-10,24.810275542952787
2018-07-01,20.072043626052285
2018-07-08,17.079889014785277
2018-07-15,40.14408725210457
2018-07-22,24.310275542952787
2018-08-26,16.206850361968527
2018-09-02,55.977898961256344
2018-09-09,17.079889014785277
2018-09-23,52.98574434998933
2018-10-07,53.858783002806085
2018-10-28,53.358783002806085
2018-12-02,22.691159584502536
2018-12-09,23.937236890136038
2018-12-30,23.06419823731929
2019-01-06,35.032816682387306
2019-02-10,52.112705697172586
2019-02-17,32.913700723937055
2019-02-24,44.88231916900507
2019-03-03,20.945082278869034
2019-04-07,17.95292766760203
2019-04-14,28.175468807036545
2019-04-21,35.032816682387306
2019-04-28,38.89800994647106
2019-05-05,29.921546112670047
2019-05-12,57.22397626688984
2019-05-19,50.86662839153908
2019-05-26,22.191159584502536
2019-06-09,18.82596632041878
2019-06-23,47.374473780272076
2019-07-14,17.079889014785277
2019-07-21,54.73182165562284
2019-07-28,25.18331419576954
2019-08-11,66.20044010069086
2019-08-25,43.136241863371566
2019-09-01,20.072043626052285
2019-09-08,25.68331419576954
2019-09-29,73.93082662885837
2019-10-06,52.98574434998933
2019-10-13,17.079889014785277
2019-10-20,14.960773056335023
2019-10-27,41.89016455773807
2019-11-03,23.937236890136038
2019-11-10,16.206850361968527
2019-11-17,42.26320321055482
2019-11-24,74.80386528167512
2019-12-01,23.06419823731929
2019-12-15,59.843092225340094
2019-12-22,72.18474932322486
2019-12-29,35.032816682387306
2020-01-05,15.833811709151774
2020-01-12,13.214695750701521
2020-01-19,29.921546112670047
2020-01-26,35.90585533520406
2020-02-02,32.0406620711203
2020-02-09,44.88231916900507
2020-02-23,46.62839647463858
2020-03-01,12.84165709788477
2020-04-05,32.0406620711203
2020-04-12,23.937236890136038
2020-05-10,33.7867393767538
2020-05-17,67.0734787535076
2020-06-14,34.15977802957055
