,MVT_GT_Nashville TN
2017-01-01,37.0
2017-02-12,24.0
2017-02-19,33.0
2017-03-12,22.0
2017-03-19,40.0
2017-04-16,30.0
2017-04-23,33.0
2017-05-07,66.0
2017-05-28,29.0
2017-06-18,49.0
2017-07-23,27.0
2017-07-30,100.0
2017-08-13,61.0
2017-08-27,33.0
2017-09-03,24.0
2017-09-17,66.0
2017-09-24,34.0
2017-10-08,64.0
2017-11-05,30.0
2017-12-10,59.0
2018-01-07,33.995435444859886
2018-02-11,60.316182144885204
2018-03-11,39.75145200348582
2018-04-08,22.02406623450371
2018-04-15,45.966804655216066
2018-04-29,78.0435679138673
2018-05-13,28.23941888623396
2018-05-27,52.18215730694631
2018-06-03,45.00746856211174
2018-06-10,32.07676325865124
2018-06-24,35.91410763106853
2018-07-08,56.0195016793636
2018-07-22,24.902074513816675
2018-08-12,38.7921159103815
2018-08-19,22.02406623450371
2018-08-26,28.23941888623396
2018-09-02,20.105394048295068
2018-09-09,43.0887963759031
2018-09-16,46.426140748320385
2018-10-14,33.03609935175557
2018-11-04,27.780082793129637
2018-11-11,23.942738420712352
2018-11-18,24.902074513816675
2018-11-25,17.727385768982103
2019-01-20,41.17012418969446
2019-02-03,55.060165586259274
2019-02-17,23.942738420712352
2019-02-24,25.861410606920998
2019-03-24,26.820746700025317
2019-03-31,44.04813246900742
2019-04-07,37.33277981727717
2019-04-21,53.641493400050635
2019-04-28,21.064730141399387
2019-05-12,56.0195016793636
2019-06-02,37.83277981727717
2019-06-16,21.064730141399387
2019-06-23,22.983402327608033
2019-06-30,53.141493400050635
2019-07-07,20.105394048295068
2019-07-21,70.86887916903274
2019-08-04,34.954771537964206
2019-08-25,22.983402327608033
2019-09-15,45.00746856211174
2019-10-27,20.105394048295068
2019-11-03,28.23941888623396
2019-11-10,29.198754979338283
2019-12-15,27.780082793129637
2019-12-22,48.84481293452903
2019-12-29,49.80414902763335
2020-01-05,17.727385768982103
2020-02-02,48.84481293452903
2020-02-16,34.954771537964206
2020-02-23,46.926140748320385
2020-03-08,43.0887963759031
2020-03-15,59.856846051780884
2020-03-29,15.80871358277346
2020-04-12,28.73941888623396
2020-05-17,16.768049675877783
2020-05-24,19.14605795519075
2020-07-05,21.064730141399387
2020-08-09,25.861410606920998
2020-08-30,24.402074513816675
2020-09-13,18.686721862086426
2020-09-20,22.02406623450371
2020-09-27,23.942738420712352
2020-10-25,19.64605795519075
2020-11-01,20.605394048295068
2020-11-08,91.93360931043213
2020-11-22,26.320746700025317
2020-11-29,21.064730141399387
2020-12-13,28.73941888623396
2021-01-03,26.320746700025317
2021-01-24,17.227385768982103
2021-02-07,81.3809122862846
2021-02-14,18.686721862086426
2021-03-14,57.93817386557224
2021-03-21,18.186721862086426
2021-04-11,28.23941888623396
2021-04-18,38.2921159103815
2021-05-09,38.2921159103815
2021-05-23,31.11742716554692
2021-05-30,21.064730141399387
2021-06-27,42.129460282798775
2021-07-04,21.064730141399387
2021-07-11,44.04813246900742
2021-08-01,32.07676325865124
2021-08-08,39.25145200348582
2021-10-03,19.14605795519075
2021-10-24,48.34481293452903
2021-12-05,75.16555963455434
2021-12-26,47.885476841424705
2022-01-23,29.39750995867656
2022-01-30,66.14439740702227
2022-02-06,89.11120206223833
2022-02-13,24.80414902763335
2022-02-20,17.45477153796421
2022-03-06,27.560165586259277
2022-04-17,21.129460282798778
2022-04-24,27.560165586259277
2022-05-01,16.536099351755567
2022-05-15,19.292115910381494
2022-06-05,26.641493400050635
2022-06-19,45.014937124223486
2022-06-26,33.99087088971977
2022-07-03,34.90954307592842
2022-07-17,20.210788096590136
2022-08-21,70.73775833806548
2022-08-28,33.99087088971977
2022-09-11,52.364314613892624
2022-10-16,24.80414902763335
2022-10-23,34.90954307592842
2022-10-30,22.04813246900742
2022-11-20,48.689625869058055
2022-11-27,22.04813246900742
2022-12-04,20.210788096590136
2022-12-11,61.55103647597905
