,MVT_GT_Miami-Ft. Lauderdale FL
2017-01-08,38.0
2017-01-15,48.0
2017-01-22,28.0
2017-01-29,100.0
2017-02-05,79.0
2017-02-12,26.0
2017-02-19,35.0
2017-02-26,54.0
2017-03-12,51.0
2017-03-19,38.0
2017-03-26,61.0
2017-04-09,69.0
2017-04-16,42.0
2017-04-23,24.0
2017-04-30,52.0
2017-05-07,34.0
2017-05-21,93.0
2017-06-18,32.0
2017-07-02,41.0
2017-08-06,42.0
2017-08-13,58.0
2017-08-20,28.0
2017-09-03,21.0
2017-09-10,58.0
2017-09-24,33.0
2017-10-15,88.0
2017-10-22,75.0
2017-10-29,43.0
2017-11-05,45.0
2017-11-12,56.0
2017-11-19,34.0
2017-12-17,51.0
2017-12-24,57.0
2018-01-07,27.707591580153583
2018-02-04,19.291136842966846
2018-02-18,36.11360315948866
2018-02-25,68.76897895038397
2018-03-11,47.98828526526877
2018-03-18,84.10188842475743
2018-04-01,46.00917158097209
2018-04-15,71.23764947682898
2018-04-22,32.65537579089529
2018-04-29,34.634489475191984
2018-05-06,26.218034738005244
2018-05-27,56.89429684460385
2018-06-10,19.791136842966846
2018-06-24,32.15537579089529
2018-07-01,31.665818948746953
2018-07-15,61.84208105534556
2018-07-22,52.93606947601049
2018-07-29,25.728477895856898
2018-08-19,20.78069368511519
2018-08-26,21.270250527263528
2018-09-09,71.23764947682898
2018-10-07,97.95568421483424
2018-10-21,52.93606947601049
2018-10-28,29.186705264450268
2018-11-18,23.249364211560213
2018-11-25,44.0300578966754
2018-12-09,43.040501054527056
2018-12-23,23.249364211560213
2019-01-06,52.93606947601049
2019-01-13,21.270250527263528
2019-01-20,29.686705264450268
2019-02-03,31.665818948746953
2019-02-10,93.00790000409252
2019-02-17,36.11360315948866
2019-02-24,20.28069368511519
2019-03-03,27.207591580153583
2019-03-17,35.12404631734032
2019-03-24,31.165818948746953
2019-03-31,22.759807369411874
2019-04-14,38.092716843785354
2019-04-21,34.134489475191984
2019-04-28,44.0300578966754
2019-05-05,46.998728423120426
2019-05-12,66.78986526608728
2019-05-19,68.26897895038397
2019-05-26,25.728477895856898
2019-06-02,43.040501054527056
2019-06-09,26.218034738005244
2019-06-16,77.17499052971904
2019-06-23,44.0300578966754
2019-06-30,31.165818948746953
2019-07-14,42.05094421237872
2019-07-21,42.05094421237872
2019-07-28,67.27942210823562
2019-08-04,56.89429684460385
2019-08-25,49.96739894956546
2019-09-01,45.01961473882375
2019-09-15,44.0300578966754
2019-09-22,35.12404631734032
2019-10-13,43.040501054527056
2019-10-20,52.93606947601049
2019-11-17,46.998728423120426
2019-11-24,82.12277474046076
2019-12-15,39.08227368593369
2019-12-22,31.665818948746953
2019-12-29,39.08227368593369
2020-01-05,32.15537579089529
2020-01-12,34.134489475191984
2020-01-19,33.14493263304364
2020-01-26,45.01961473882375
2020-02-02,68.26897895038397
2020-02-23,40.07183052808203
2020-03-01,35.12404631734032
2020-03-08,28.697148422301925
2020-03-15,43.040501054527056
2020-03-22,23.249364211560213
2020-03-29,30.67626210659861
2020-04-05,31.665818948746953
2020-04-19,36.11360315948866
2020-05-17,35.12404631734032
2020-05-24,29.186705264450268
2020-06-07,37.10316000163701
2020-06-14,60.85252421319722
2020-06-21,59.36296737104888
2020-06-28,46.00917158097209
2020-07-05,28.697148422301925
2020-07-19,37.10316000163701
2020-08-09,42.05094421237872
2020-08-23,33.64493263304364
2020-08-30,52.93606947601049
2020-09-13,22.259807369411874
2020-09-20,19.791136842966846
2020-10-11,30.67626210659861
2020-10-18,30.67626210659861
2020-11-01,33.14493263304364
2020-11-15,30.17626210659861
2020-11-22,20.78069368511519
2020-12-13,22.259807369411874
2021-01-10,32.15537579089529
2021-01-24,37.10316000163701
2021-02-07,52.93606947601049
2021-02-21,51.94651263386214
2021-03-07,18.801580000818504
2021-03-21,22.759807369411874
2021-03-28,35.12404631734032
2021-04-25,26.718034738005244
2021-05-02,56.89429684460385
2021-05-09,64.31075158179058
2021-05-16,43.040501054527056
2021-05-23,58.373410528900536
2021-06-13,61.84208105534556
2021-06-20,79.15410421401572
2021-06-27,30.67626210659861
2021-07-11,35.12404631734032
2021-07-25,63.82119473964225
2021-08-01,66.28986526608728
2021-09-05,41.06138737023038
2021-09-12,35.12404631734032
2021-09-19,55.90474000245551
2021-09-26,31.165818948746953
2021-10-24,50.956955791713796
2021-10-31,34.134489475191984
2021-11-21,25.228477895856898
2021-12-19,29.686705264450268
2021-12-26,18.801580000818504
2022-01-02,44.0601157933508
2022-01-09,32.31075158179059
2022-01-23,41.12277474046075
2022-02-06,54.83036632061433
2022-02-13,64.62150316358118
2022-02-27,29.373410528900536
2022-03-13,38.1854336875707
2022-03-20,51.89302526772428
2022-03-27,72.45441263795466
2022-04-03,39.164547371867386
2022-04-10,16.644932633043638
2022-04-17,54.83036632061433
2022-04-24,42.10188842475743
2022-05-01,65.60061684787786
2022-05-15,25.4569557917138
2022-05-22,36.22720631897733
2022-05-29,44.0601157933508
2022-06-05,27.415183160307166
2022-06-12,77.34998105943808
2022-06-19,39.164547371867386
2022-06-26,35.248092634680646
2022-07-03,87.14111790240493
2022-07-17,70.49618526936129
2022-07-24,45.03922947764749
2022-07-31,20.561387370230374
2022-08-07,40.14366105616406
2022-08-21,35.248092634680646
2022-09-04,27.415183160307166
2022-09-11,56.7885936892077
2022-09-18,46.99745684624086
2022-09-25,26.436069476010484
2022-10-02,46.99745684624086
2022-10-09,55.809480004911016
2022-10-16,31.331637897493906
2022-10-23,50.9139115834276
2022-10-30,89.0993452709983
2022-11-06,32.31075158179059
2022-11-13,25.4569557917138
2022-11-20,42.10188842475743
2022-11-27,40.14366105616406
2022-12-04,41.12277474046075
2022-12-18,21.54050105452706
2022-12-25,37.206320003274016
