,MVT_GT_Miami-Ft. Lauderdale FL
2017-01-08,20.0
2017-01-15,18.0
2017-01-22,62.0
2017-01-29,68.0
2017-02-05,16.0
2017-02-19,18.0
2017-02-26,31.0
2017-03-05,41.0
2017-03-12,35.0
2017-03-19,17.0
2017-03-26,30.0
2017-04-02,21.0
2017-04-16,38.0
2017-04-23,25.0
2017-04-30,40.0
2017-05-07,36.0
2017-05-14,20.0
2017-05-28,31.0
2017-06-11,23.0
2017-06-18,38.0
2017-07-02,44.0
2017-08-13,39.0
2017-08-27,16.0
2017-09-10,79.0
2017-09-17,20.0
2017-09-24,40.0
2017-10-01,39.0
2017-10-08,15.0
2017-10-15,97.0
2017-10-22,28.0
2017-10-29,16.0
2017-11-05,31.0
2017-11-12,32.0
2017-11-19,31.0
2017-11-26,44.0
2017-12-10,50.0
2017-12-31,17.0
2018-01-07,36.309942549916926
2018-02-04,20.96282431423824
2018-02-11,22.616750833878132
2018-02-25,24.924603873157913
2018-03-11,18.154971274958463
2018-03-18,22.116750833878132
2018-04-01,36.809942549916926
2018-04-15,73.11988509983385
2018-04-22,60.08061990343495
2018-04-29,40.7717221088366
2018-05-06,19.80889779459835
2018-05-13,23.770677353518025
2018-05-27,40.7717221088366
2018-06-03,35.15601603027703
2018-06-10,27.23245691243769
2018-06-17,65.1963259819945
2018-06-24,19.30889779459835
2018-07-01,64.04239946235461
2018-07-15,34.00208951063715
2018-07-22,27.73245691243769
2018-07-29,19.30889779459835
2018-08-12,26.578530392797802
2018-08-26,18.154971274958463
2018-09-02,39.1177955891967
2018-09-09,22.116750833878132
2018-09-23,18.654971274958463
2018-10-07,61.73454642307483
2018-10-14,37.963869069556814
2018-10-21,14.693191716038791
2018-11-04,22.116750833878132
2018-11-11,19.80889779459835
2018-11-18,34.00208951063715
2018-12-02,17.001044755318574
2018-12-30,36.809942549916926
2019-01-06,22.116750833878132
2019-01-13,18.654971274958463
2019-01-20,20.96282431423824
2019-01-27,24.924603873157913
2019-02-03,43.079575148116376
2019-02-10,57.272766864155166
2019-02-17,28.886383432077583
2019-02-24,44.233501667756265
2019-03-03,27.23245691243769
2019-03-10,22.116750833878132
2019-03-17,15.347118235678682
2019-03-24,15.847118235678682
2019-04-07,28.386383432077583
2019-04-21,57.272766864155166
2019-05-12,14.693191716038791
2019-05-19,23.770677353518025
2019-06-02,20.46282431423824
2019-06-09,15.847118235678682
2019-07-21,17.001044755318574
2019-07-28,15.847118235678682
2019-08-11,100.35234201227155
2019-08-18,82.19737073731308
2019-08-25,14.193191716038791
2019-09-01,41.42564862847648
2019-09-08,61.23454642307483
2019-09-15,39.6177955891967
2019-10-06,74.27381161947375
2019-10-20,24.924603873157913
2019-11-03,14.193191716038791
2019-11-10,37.463869069556814
2019-11-24,50.503134265955715
2019-12-01,36.309942549916926
2019-12-08,20.96282431423824
2019-12-15,50.503134265955715
2019-12-29,34.00208951063715
2020-01-05,34.00208951063715
2020-01-12,31.694236471357364
2020-01-19,16.501044755318574
2020-01-26,31.194236471357364
2020-02-23,47.04135470703605
2020-03-08,17.001044755318574
2020-03-15,26.078530392797802
2020-03-29,15.847118235678682
2020-04-05,19.80889779459835
2020-05-03,20.96282431423824
2020-05-17,35.15601603027703
2020-05-24,13.039265196398901
2020-05-31,15.847118235678682
2020-06-07,17.501044755318574
2020-06-14,34.00208951063715
2020-06-21,35.15601603027703
2020-06-28,36.309942549916926
2020-07-12,23.770677353518025
2020-07-26,40.7717221088366
2020-08-09,27.23245691243769
2020-08-23,14.693191716038791
2020-08-30,25.578530392797802
2020-09-20,27.73245691243769
2020-10-18,19.30889779459835
2020-11-01,37.963869069556814
2020-11-15,45.387428187396154
2020-11-22,22.116750833878132
2020-12-06,24.924603873157913
2020-12-13,75.42773813911363
2020-12-27,28.886383432077583
2021-01-03,22.616750833878132
2021-01-24,87.31307681587265
2021-01-31,13.039265196398901
2021-02-07,54.46491382487538
2021-02-14,19.30889779459835
2021-02-21,45.887428187396154
2021-02-28,22.616750833878132
2021-03-07,32.84816299099725
2021-03-21,23.270677353518025
2021-03-28,20.96282431423824
2021-04-11,14.193191716038791
2021-04-25,18.154971274958463
2021-05-09,33.50208951063715
2021-05-16,35.65601603027703
2021-05-23,49.84920774631583
2021-05-30,19.80889779459835
2021-06-06,26.078530392797802
2021-07-11,61.23454642307483
2021-07-18,20.96282431423824
2021-07-25,34.00208951063715
2021-08-01,31.694236471357364
2021-08-29,27.23245691243769
2021-09-05,60.08061990343495
2021-09-12,20.96282431423824
2021-09-19,48.19528122667593
2021-10-10,17.501044755318574
2021-10-17,20.96282431423824
2021-10-24,22.616750833878132
2021-10-31,52.157060785595604
2021-11-07,45.887428187396154
2021-11-21,27.73245691243769
2021-11-28,19.30889779459835
2021-12-19,24.924603873157913
2021-12-26,19.80889779459835
2022-01-02,18.309942549916922
2022-01-09,54.92982764975077
2022-01-23,77.16332931750703
2022-02-13,24.849207746315823
2022-02-20,41.85129725695297
2022-02-27,22.233501667756265
2022-03-13,18.309942549916922
2022-03-27,18.309942549916922
2022-04-03,26.157060785595604
2022-04-17,23.541354707036046
2022-04-24,47.08270941407209
2022-05-15,54.92982764975077
2022-05-22,47.08270941407209
2022-05-29,40.54344421767319
2022-06-12,53.62197461047099
2022-06-26,32.696325981994505
2022-07-03,44.46700333551253
2022-07-17,24.849207746315823
2022-08-07,27.464913824875385
2022-08-14,23.541354707036046
2022-08-21,49.698415492631646
2022-08-28,48.39056245335187
2022-09-04,35.31203206055407
2022-09-11,14.386383432077583
2022-09-18,23.541354707036046
2022-09-25,11.770677353518023
2022-10-02,31.388472942714728
2022-10-09,65.39265196398901
2022-10-16,130.78530392797802
2022-10-23,22.233501667756265
2022-10-30,17.002089510637145
2022-11-06,20.925648628476484
2022-11-13,37.92773813911363
2022-11-20,70.62406412110813
2022-12-04,44.46700333551253
2022-12-18,15.694236471357364
2022-12-25,34.00417902127429
