,MVT_GT_Las Vegas NV
2017-01-08,42.0
2017-01-15,39.0
2017-01-22,47.0
2017-01-29,85.0
2017-02-05,80.0
2017-02-19,43.0
2017-02-26,20.0
2017-03-12,37.0
2017-03-19,39.0
2017-03-26,100.0
2017-04-02,37.0
2017-04-09,72.0
2017-04-16,20.0
2017-05-07,18.0
2017-05-14,33.0
2017-06-04,49.0
2017-06-11,21.0
2017-06-25,50.0
2017-07-09,17.0
2017-07-16,17.0
2017-07-23,38.0
2017-08-06,23.0
2017-08-13,18.0
2017-08-20,28.0
2017-08-27,30.0
2017-09-10,30.0
2017-09-17,20.0
2017-10-01,19.0
2017-10-08,43.0
2017-10-22,18.0
2017-10-29,21.0
2017-11-26,39.0
2017-12-10,50.0
2018-01-14,44.86042689119192
2018-01-21,35.888341512953545
2018-02-25,38.879036639033004
2018-03-04,28.910052885434794
2018-04-08,21.93176425791605
2018-04-29,17.944170756476773
2018-05-13,20.93486588255623
2018-06-17,24.422459383995516
2018-07-08,33.8945447622339
2018-07-22,32.39764638687408
2018-07-29,29.906951260794617
2018-08-05,31.90074801151426
2018-08-26,21.43176425791605
2018-09-02,85.23326028094456
2018-09-09,58.817004146229415
2018-09-23,24.922459383995516
2018-10-14,47.851122017271386
2018-11-04,20.93486588255623
2018-12-09,28.410052885434794
2018-12-30,37.882138263673184
2019-01-13,39.37593501439282
2019-01-27,45.85732526655175
2019-02-24,25.919357759355336
2019-03-03,33.3945447622339
2019-03-17,18.941069131836592
2019-04-07,17.944170756476773
2019-04-21,31.90074801151426
2019-04-28,29.906951260794617
2019-05-12,32.89764638687408
2019-05-19,52.83561389407049
2019-06-02,36.885239888313365
2019-06-23,34.89144313759372
2019-06-30,61.307699272308874
2019-07-21,89.72085378238384
2019-07-28,20.93486588255623
2019-08-04,26.916256134715155
2019-08-18,17.944170756476773
2019-09-15,20.93486588255623
2019-10-20,24.922459383995516
2019-10-27,79.25187002878565
2019-11-03,31.90074801151426
2019-11-10,65.29529277374816
2019-11-17,17.944170756476773
2019-11-24,19.93796750719641
2019-12-01,55.32630902014995
2020-01-05,15.45037400575713
2020-01-12,27.913154510074975
2020-01-19,22.428662633275874
2020-01-26,14.953475630397309
2020-02-16,52.83561389407049
2020-04-12,81.24566677950529
2020-04-26,13.956577255037487
2020-05-03,21.93176425791605
2020-05-10,35.888341512953545
2020-05-31,65.29529277374816
2020-06-14,55.82630902014995
2020-06-21,43.8635285158321
2020-06-28,47.851122017271386
2020-07-05,99.18983753598206
2020-07-26,19.93796750719641
2020-08-09,29.906951260794617
2020-08-16,28.910052885434794
2020-08-23,26.416256134715155
2020-08-30,26.916256134715155
2020-09-06,50.34181714335085
2020-09-13,38.379036639033004
2020-10-04,19.93796750719641
2020-10-25,37.882138263673184
2020-11-01,16.94727238111695
2020-11-22,29.906951260794617
2020-12-20,41.86973176511246
2020-12-27,31.90074801151426
2021-01-03,51.83871551871067
2021-01-17,47.351122017271386
2021-01-24,39.87593501439282
2021-02-07,18.941069131836592
2021-02-14,37.882138263673184
2021-03-07,22.928662633275874
2021-03-21,20.93486588255623
2021-03-28,17.944170756476773
2021-05-30,51.83871551871067
2021-06-06,32.89764638687408
2021-06-13,19.93796750719641
2021-06-27,53.33251226943031
2021-07-11,37.382138263673184
2021-07-18,17.944170756476773
2021-08-15,15.95037400575713
2021-08-22,26.916256134715155
2021-08-29,53.83251226943031
2021-09-19,79.75187002878565
2021-09-26,24.922459383995516
2021-10-03,61.807699272308874
2021-10-10,36.885239888313365
2021-10-31,23.925561008635693
2021-11-07,37.382138263673184
2021-12-19,39.87593501439282
2022-01-02,40.745666779505285
2022-01-16,28.820105770869592
2022-01-30,29.813902521589235
2022-02-13,35.77668302590708
2022-02-20,40.745666779505285
2022-02-27,38.75807327806601
2022-03-06,33.7890895244678
2022-03-20,17.88834151295354
2022-03-27,29.813902521589235
2022-04-10,48.69604078526242
2022-04-17,37.76427652734636
2022-05-01,77.51614655613201
2022-05-08,14.906951260794617
2022-05-15,24.84491876799103
2022-05-29,26.83251226943031
2022-06-05,22.857325266551747
2022-06-19,24.84491876799103
2022-07-17,19.875935014392823
2022-07-31,23.851122017271386
2022-08-07,25.838715518710668
2022-08-14,19.875935014392823
2022-08-21,18.88213826367318
2022-08-28,12.919357759355334
2022-09-11,42.73326028094457
2022-09-18,15.900748011514258
2022-10-09,20.869731765112462
2022-10-16,16.8945447622339
2022-10-23,48.69604078526242
2022-10-30,51.677431037421336
2022-11-13,31.801496023028516
2022-11-20,37.76427652734636
2022-11-27,45.714650533103494
2022-12-11,24.84491876799103
2022-12-18,21.863528515832105
