,MVT_GT_Bakersfield CA
2017-02-12,44.0
2017-03-05,46.0
2017-03-19,31.0
2017-04-02,65.0
2017-06-04,51.0
2017-07-02,42.0
2017-08-13,99.0
2017-08-20,59.0
2017-10-01,65.0
2017-11-19,34.0
2017-12-24,87.0
2018-05-27,67.01588904104975
2018-07-01,34.85644253911505
2018-07-29,87.69035535708272
2018-08-26,49.03841876219714
2018-09-23,71.90988111541046
2018-09-30,71.90988111541046
2018-10-28,100.27383356157463
2018-11-04,75.20537517118098
2018-11-11,67.01588904104975
2018-11-25,65.91739102245958
2019-01-20,45.24292470642662
2019-03-03,45.24292470642662
2019-03-17,53.932410836557835
2019-03-31,49.03841876219714
2019-04-14,50.63691678078732
2019-05-05,35.95494055770523
2019-06-30,45.74292470642662
2019-07-21,76.80387318977114
2019-07-28,62.12189696668906
2019-08-04,67.01588904104975
2019-10-06,56.12940687373818
2019-10-27,28.86395244616418
2019-11-10,39.25043461347575
2019-12-22,57.22790489232836
2019-12-29,50.13691678078732
2020-01-19,29.962450464754355
2020-02-16,26.66695640898383
2020-03-29,62.12189696668906
2020-04-05,38.15193659488557
2020-04-12,57.72790489232836
2020-06-07,26.16695640898383
2020-07-12,67.01588904104975
2020-08-09,41.947430650656095
2020-11-01,50.13691678078732
2020-11-08,41.947430650656095
2020-11-15,29.962450464754355
2020-12-20,52.83391281796766
2020-12-27,38.65193659488557
2021-01-17,27.265454427574007
2021-02-07,39.25043461347575
2021-04-11,34.85644253911505
2021-04-18,35.45494055770523
2021-06-06,49.03841876219714
2021-06-13,35.95494055770523
2021-06-20,32.1594465019347
2021-07-04,41.947430650656095
2021-08-01,77.40237120836133
2021-08-22,59.92490092950871
2021-09-19,43.545928669246265
2021-10-17,50.63691678078732
2021-12-05,57.22790489232836
2022-01-09,31.121896966689057
2022-01-16,119.69960371803484
2022-02-20,77.80474241672265
2022-03-06,65.83478204491915
2022-03-13,26.33391281796766
2022-04-03,35.90988111541045
2022-04-17,40.69786526413184
2022-05-08,39.500869226951494
2022-05-29,44.288853375672886
2022-06-19,44.288853375672886
2022-06-26,58.65280582183707
2022-07-31,26.33391281796766
2022-09-04,45.485849412853234
2022-10-09,27.53090885514801
2022-10-23,38.303873189771146
2022-11-06,25.136916780787313
2022-11-27,23.939920743606965
2022-12-11,79.00173845390299
