,MVT_GT_Jacksonville FL
2017-01-29,41.0
2017-02-12,100.0
2017-02-19,31.0
2017-03-12,23.0
2017-04-30,39.0
2017-05-14,31.0
2017-05-21,42.0
2017-06-04,44.0
2017-06-18,43.0
2017-07-23,51.0
2017-09-10,31.0
2017-10-22,29.0
2017-11-26,59.0
2017-12-03,27.0
2018-01-07,60.76008573827548
2018-02-11,30.13004286913774
2018-03-04,30.99906830497037
2018-03-18,24.17783938247672
2018-04-22,28.022966561639855
2018-05-13,68.81936553243439
2018-06-03,36.08224635579876
2018-07-22,35.71322091996613
2018-08-05,27.15394112580723
2018-08-12,53.93885681578183
2018-08-19,24.17783938247672
2018-09-16,36.95127179163139
2018-10-21,27.15394112580723
2018-11-04,23.80881394664409
2018-12-02,27.15394112580723
2018-12-16,42.034449842459786
2018-12-30,23.30881394664409
2019-01-06,36.08224635579876
2019-01-27,25.915890254141974
2019-02-10,48.85567876495344
2019-02-24,50.962755072451316
2019-04-21,43.772500714125044
2019-06-16,23.30881394664409
2019-07-07,22.93978851081146
2019-08-04,73.90254358326278
2019-08-18,34.84419548413351
2019-09-22,35.21322091996613
2019-10-20,40.79639897079453
2019-12-08,52.200805944116574
2019-12-22,51.83178050828395
2019-12-29,30.99906830497037
2020-01-05,20.832712203313577
2020-01-26,27.15394112580723
2020-02-02,47.98665332912081
2020-02-09,26.784915689974603
2020-02-16,72.16449271159752
2020-02-23,20.832712203313577
2020-03-08,69.68839096826702
2020-03-15,32.23711917663562
2020-03-29,39.9273735349619
2020-04-05,21.201737639146206
2020-04-12,17.856610459983067
2020-04-19,30.13004286913774
2020-04-26,25.046864818309345
2020-06-07,34.84419548413351
2020-06-14,41.16542440662715
2020-07-26,18.225635895815696
2020-08-09,21.201737639146206
2020-08-30,19.96368676748095
2020-11-29,24.17783938247672
2020-12-27,21.701737639146206
2021-01-03,45.010551585790296
2021-01-10,22.070763074978835
2021-01-17,30.99906830497037
2021-01-31,21.701737639146206
2021-02-07,22.93978851081146
2021-02-14,33.97517004830088
2021-03-07,36.95127179163139
2021-03-14,16.61855958831781
2021-04-04,19.094661331648325
2021-05-16,24.67783938247672
2021-05-23,22.070763074978835
2021-06-06,19.96368676748095
2021-06-27,27.15394112580723
2021-08-01,28.891991997472484
2021-08-29,36.95127179163139
2021-10-03,34.34419548413351
2021-11-07,21.201737639146206
2021-11-21,22.93978851081146
2022-01-02,28.78398399494497
2022-01-23,25.83178050828395
2022-01-30,27.30788225161446
2022-03-20,22.879577021622925
2022-04-10,64.21042583487724
2022-05-01,29.522034866610227
2022-07-10,28.045933123279713
2022-07-24,23.61762789328818
2022-08-07,21.40347527829241
2022-08-14,42.80695055658482
2022-08-21,26.569831379949203
2022-08-28,33.95034009660176
2022-09-04,27.30788225161446
2022-09-11,41.33084881325431
2022-10-02,25.83178050828395
2022-10-23,21.40347527829241
2022-10-30,64.21042583487724
2022-11-13,69.37678193653403
2022-11-20,32.47423835327125
2022-11-27,33.212289224936505
