,MVT_GT_Colorado Springs-Pueblo CO
2017-01-08,38.0
2017-02-19,25.0
2017-02-26,19.0
2017-03-12,88.0
2017-03-26,52.0
2017-04-02,24.0
2017-07-23,33.0
2017-08-27,62.0
2017-11-05,20.0
2017-12-10,44.0
2018-02-11,89.80197544604886
2018-02-25,20.953794270744734
2018-03-04,48.892186631737715
2018-03-11,18.958194816388094
2018-05-20,21.951593997923055
2018-05-27,19.955994543566412
2018-06-03,28.9361920881713
2018-06-10,55.376784721985956
2018-06-17,52.883385540450995
2018-07-01,33.9251907240629
2018-08-19,27.938392360992978
2018-08-26,22.949393725101373
2018-09-23,58.87018390352092
2018-10-07,18.958194816388094
2018-10-28,18.958194816388094
2018-11-11,75.33277926555238
2019-01-20,38.414189359954506
2019-02-17,19.955994543566412
2019-02-24,29.93399181534962
2019-06-02,48.892186631737715
2019-07-21,54.87898499480764
2019-07-28,23.947193452279695
2019-08-18,35.420790178419544
2019-09-01,28.9361920881713
2019-10-20,22.949393725101373
2020-01-26,37.91638963277619
2020-03-15,17.960395089209772
2020-04-05,15.96479563485313
2020-05-10,30.93179154252794
2020-05-17,31.92959126970626
2020-05-24,30.93179154252794
2020-06-28,47.89438690455939
2020-07-26,23.947193452279695
2020-08-16,32.92739099688458
2020-08-23,44.40098772302443
2020-08-30,29.43399181534962
2020-09-06,15.96479563485313
2020-10-04,17.960395089209772
2020-10-25,21.951593997923055
2020-11-01,16.96259536203145
2020-11-08,19.955994543566412
2020-11-29,37.91638963277619
2021-01-17,48.392186631737715
2021-01-31,29.93399181534962
2021-02-21,15.96479563485313
2021-03-07,15.96479563485313
2021-03-28,67.3503814481258
2021-04-04,16.96259536203145
2021-04-11,99.77997271783207
2021-06-06,25.942792906636335
2021-06-27,17.960395089209772
2021-07-04,19.955994543566412
2021-08-22,37.91638963277619
2021-09-05,25.442792906636335
2021-09-19,20.953794270744734
2021-10-17,20.953794270744734
2021-10-24,27.938392360992978
2021-11-21,23.447193452279695
2022-01-16,25.885585813272673
2022-01-23,31.859182539412522
2022-02-27,57.7447683526852
2022-03-13,20.907588541489467
2022-04-24,19.911989087132827
2022-05-08,20.907588541489467
2022-05-22,33.8503814481258
2022-05-29,16.9251907240629
2022-06-12,42.81077653733558
2022-07-03,53.76237053525863
2022-08-14,19.911989087132827
2022-08-21,40.81957762862229
2022-09-04,22.89878745020275
2022-09-25,14.93399181534962
2022-10-23,24.889986358916033
2022-11-06,24.889986358916033
2022-12-11,24.889986358916033
