,MVT_GT_Los Angeles CA
2017-01-01,40.0
2017-01-08,52.0
2017-01-15,59.0
2017-01-22,34.0
2017-01-29,61.0
2017-02-05,45.0
2017-02-12,21.0
2017-02-19,50.0
2017-02-26,30.0
2017-03-05,45.0
2017-03-12,37.0
2017-03-19,61.0
2017-03-26,28.0
2017-04-02,41.0
2017-04-09,53.0
2017-04-16,40.0
2017-04-23,23.0
2017-04-30,47.0
2017-05-07,55.0
2017-05-14,40.0
2017-05-21,40.0
2017-05-28,45.0
2017-06-04,41.0
2017-06-11,62.0
2017-06-18,40.0
2017-06-25,45.0
2017-07-02,68.0
2017-07-09,64.0
2017-07-16,47.0
2017-07-23,64.0
2017-07-30,34.0
2017-08-06,52.0
2017-08-13,100.0
2017-08-20,35.0
2017-08-27,33.0
2017-09-03,47.0
2017-09-10,43.0
2017-09-17,53.0
2017-09-24,42.0
2017-10-01,46.0
2017-10-08,36.0
2017-10-15,40.0
2017-10-22,43.0
2017-10-29,71.0
2017-11-05,47.0
2017-11-12,66.0
2017-11-19,49.0
2017-11-26,96.0
2017-12-03,34.0
2017-12-10,25.0
2017-12-17,63.0
2017-12-24,50.0
2017-12-31,45.0
2018-01-07,41.92145764717232
2018-01-14,45.3234083423698
2018-01-21,57.02926042796226
2018-01-28,45.3234083423698
2018-02-04,59.95572344936036
2018-02-11,39.970482299573575
2018-02-18,61.406698796959105
2018-02-25,52.1518220589654
2018-03-04,48.749871363767916
2018-03-11,43.87243299477106
2018-03-18,36.06853160437609
2018-03-25,43.37243299477106
2018-04-01,47.274383689968545
2018-04-08,35.09304393057673
2018-04-15,45.8234083423698
2018-04-22,29.7401178877805
2018-04-29,24.362679518783644
2018-05-06,69.21060018735407
2018-05-13,49.22535903756729
2018-05-20,81.89193994674591
2018-05-27,49.72535903756729
2018-06-03,49.72535903756729
2018-06-10,50.20084671136666
2018-06-17,23.887191844984272
2018-06-24,50.70084671136666
2018-07-01,28.76463021398113
2018-07-08,55.078285080363514
2018-07-15,80.41645227294653
2018-07-22,48.749871363767916
2018-07-29,49.22535903756729
2018-08-05,44.84792066857043
2018-08-12,66.78413716595597
2018-08-19,25.838167192583015
2018-08-26,42.89694532097169
2018-09-02,38.01950695197483
2018-09-09,27.789142540181757
2018-09-16,32.166580909178606
2018-09-23,49.22535903756729
2018-09-30,40.945969973372954
2018-10-07,38.99499462577421
2018-10-14,24.362679518783644
2018-10-21,49.72535903756729
2018-10-28,39.970482299573575
2018-11-04,66.28413716595597
2018-11-11,41.92145764717232
2018-11-18,47.274383689968545
2018-11-25,40.945969973372954
2018-12-02,51.67633438516603
2018-12-09,47.774383689968545
2018-12-16,49.22535903756729
2018-12-23,76.03901390394967
2018-12-30,64.83316181835721
2019-01-06,31.691093235379242
2019-01-13,32.666580909178606
2019-01-20,36.06853160437609
2019-01-27,61.406698796959105
2019-02-03,67.25962483975533
2019-02-10,36.06853160437609
2019-02-17,44.34792066857043
2019-02-24,44.84792066857043
2019-03-03,48.249871363767916
2019-03-10,23.887191844984272
2019-03-17,55.078285080363514
2019-03-24,38.01950695197483
2019-03-31,39.970482299573575
2019-04-07,37.04401927817547
2019-04-14,43.87243299477106
2019-04-21,32.166580909178606
2019-04-28,50.20084671136666
2019-05-05,48.249871363767916
2019-05-12,40.945969973372954
2019-05-19,51.17633438516603
2019-05-26,43.87243299477106
2019-06-02,38.01950695197483
2019-06-09,45.8234083423698
2019-06-16,63.35767414455785
2019-06-23,41.92145764717232
2019-06-30,37.04401927817547
2019-07-07,48.749871363767916
2019-07-14,54.60279740656414
2019-07-21,39.970482299573575
2019-07-28,34.11755625677735
2019-08-04,14.632315106990564
2019-08-11,47.274383689968545
2019-08-18,57.02926042796226
2019-08-25,54.10279740656414
2019-09-01,91.1468166847396
2019-09-08,49.72535903756729
2019-09-15,47.274383689968545
2019-09-22,39.970482299573575
2019-09-29,64.83316181835721
2019-10-06,19.009753475987416
2019-10-13,28.26463021398113
2019-10-20,44.84792066857043
2019-10-27,47.274383689968545
2019-11-03,50.70084671136666
2019-11-10,46.798896016169174
2019-11-17,54.10279740656414
2019-11-24,37.04401927817547
2019-12-01,42.89694532097169
2019-12-08,49.22535903756729
2019-12-15,31.191093235379242
2019-12-22,29.2401178877805
2019-12-29,32.166580909178606
2020-01-05,18.034265802188045
2020-01-12,56.05377275416288
2020-01-19,47.274383689968545
2020-01-26,38.99499462577421
2020-02-02,52.6518220589654
2020-02-09,38.99499462577421
2020-02-16,50.70084671136666
2020-02-23,70.18608786115345
2020-03-01,40.945969973372954
