,MVT_GT_Portland OR
2017-01-01,23.0
2017-01-08,21.0
2017-01-15,17.0
2017-02-05,20.0
2017-02-12,29.0
2017-02-26,29.0
2017-03-05,32.0
2017-03-12,16.0
2017-03-19,16.0
2017-04-02,41.0
2017-04-09,48.0
2017-04-23,34.0
2017-05-07,23.0
2017-05-14,47.0
2017-05-21,46.0
2017-06-04,43.0
2017-06-11,37.0
2017-06-25,56.0
2017-07-16,19.0
2017-07-23,53.0
2017-07-30,43.0
2017-08-13,100.0
2017-08-20,31.0
2017-08-27,36.0
2017-09-17,19.0
2017-09-24,17.0
2017-10-15,22.0
2017-10-22,18.0
2017-10-29,19.0
2017-11-05,35.0
2017-11-12,26.0
2017-11-19,51.0
2017-11-26,20.0
2017-12-03,28.0
2017-12-17,30.0
2017-12-31,39.0
2018-02-04,41.67183682977213
2018-02-11,62.5077552446582
2018-02-25,16.268734731908854
2018-03-04,22.02497964254514
2018-03-18,28.970285780840495
2018-04-01,31.848408236158637
2018-04-08,42.86089805743121
2018-04-29,13.890612276590712
2018-05-06,15.579673504249783
2018-05-13,22.02497964254514
2018-05-20,31.848408236158637
2018-05-27,35.91559191913585
2018-06-03,17.957795959567925
2018-06-17,48.11714296806749
2018-06-24,30.159347008499566
2018-07-01,17.957795959567925
2018-07-15,35.41559191913585
2018-07-22,66.57493892763542
2018-07-29,94.54522470847591
2018-08-05,62.0077552446582
2018-09-02,28.970285780840495
2018-09-30,26.592163325522353
2018-10-07,39.982775602113065
2018-10-21,56.751510334021916
2018-10-28,42.86089805743121
2018-11-04,46.428081740408416
2018-11-11,23.214040870204208
2018-12-02,20.835918414886066
2018-12-09,67.2640001552945
2018-12-16,37.104653146794924
2018-12-30,26.092163325522353
2019-01-13,24.403102097863282
2019-01-20,38.293714374454
2019-02-10,32.53746946381771
2019-02-17,24.403102097863282
2019-02-24,16.268734731908854
2019-03-03,48.11714296806749
2019-03-10,67.7640001552945
2019-03-17,26.092163325522353
2019-03-24,20.835918414886066
2019-04-07,26.592163325522353
2019-05-05,19.146857187227
2019-05-19,19.146857187227
2019-06-02,33.03746946381771
2019-06-09,22.02497964254514
2019-06-16,50.99526542338563
2019-06-23,40.482775602113065
2019-07-07,35.91559191913585
2019-07-21,16.768734731908854
2019-08-04,59.129632789340064
2019-09-08,30.659347008499566
2019-09-22,37.104653146794924
2019-10-13,63.19681647231727
2019-10-20,15.079673504249783
2019-10-27,38.793714374454
2019-11-03,55.06244910636285
2019-11-10,48.11714296806749
2019-11-17,20.835918414886066
2019-12-01,52.18432665104471
2019-12-08,24.903102097863282
2019-12-15,30.659347008499566
2019-12-22,33.53746946381771
2019-12-29,22.02497964254514
2020-01-12,46.428081740408416
2020-02-02,19.646857187227
2020-02-09,28.970285780840495
2020-02-16,73.52024506593077
2020-02-23,19.646857187227
2020-03-15,23.714040870204208
2020-03-29,13.890612276590712
2020-04-12,60.81869401699913
2020-04-19,12.201551048931641
2020-04-26,22.02497964254514
2020-05-10,20.835918414886066
2020-05-24,35.91559191913585
2020-05-31,20.835918414886066
2020-06-07,34.72653069147678
2020-06-21,27.781224553181424
2020-06-28,30.659347008499566
2020-07-05,28.970285780840495
2020-07-19,50.49526542338563
2020-07-26,30.159347008499566
2020-08-02,17.957795959567925
2020-08-09,63.19681647231727
2020-08-23,15.079673504249783
2020-08-30,31.348408236158637
2020-09-06,16.768734731908854
2020-09-13,33.03746946381771
2020-10-18,35.91559191913585
2020-10-25,16.768734731908854
2020-11-01,30.159347008499566
2020-11-15,28.970285780840495
2020-11-22,17.957795959567925
