,MVT_GT_Houston TX
2017-01-01,19.0
2017-01-08,58.0
2017-01-29,16.0
2017-02-12,44.0
2017-02-19,100.0
2017-02-26,39.0
2017-03-05,25.0
2017-03-12,19.0
2017-03-26,44.0
2017-04-09,40.0
2017-04-16,42.0
2017-04-23,93.0
2017-04-30,41.0
2017-05-07,57.0
2017-05-14,59.0
2017-05-21,35.0
2017-05-28,53.0
2017-06-04,27.0
2017-06-11,46.0
2017-06-18,12.0
2017-06-25,47.0
2017-07-02,47.0
2017-07-09,29.0
2017-07-23,29.0
2017-08-06,32.0
2017-08-13,57.0
2017-08-27,81.0
2017-09-10,26.0
2017-09-17,14.0
2017-09-24,50.0
2017-10-08,48.0
2017-10-15,39.0
2017-10-29,19.0
2017-11-05,25.0
2017-11-12,41.0
2017-11-19,23.0
2017-11-26,20.0
2017-12-03,30.0
2017-12-10,21.0
2017-12-17,34.0
2017-12-24,27.0
2017-12-31,60.0
2018-01-07,38.00449555402665
2018-01-14,16.4223958074206
2018-01-21,36.117927574298164
2018-02-04,37.561211564162406
2018-02-11,43.607483483076344
2018-02-18,12.64925984796363
2018-02-25,16.4223958074206
2018-03-04,23.91195171619878
2018-03-11,25.79851969592726
2018-03-18,34.23135959456968
2018-03-25,34.23135959456968
2018-04-08,44.21047141212604
2018-04-15,28.628371665519985
2018-04-22,49.2671874222618
2018-04-29,34.23135959456968
2018-05-13,18.308963787149082
2018-05-20,22.525383736470296
2018-06-03,57.25674333103997
2018-06-10,54.42689136144725
2018-06-17,59.5865953006327
2018-06-24,30.3447916148412
2018-07-08,30.01493964524847
2018-07-15,60.52987929049694
2018-07-22,14.535827827692115
2018-07-29,29.77763151348362
2018-08-19,30.958223635112716
2018-09-02,31.901507624976958
2018-09-09,26.741803685791503
2018-09-16,28.128371665519985
2018-09-23,29.57165565538423
2018-09-30,26.741803685791503
2018-10-07,17.36567979728484
2018-10-14,45.99405146280483
2018-10-28,51.15375540199028
2018-11-04,24.85523570606302
2018-11-11,35.67464358443392
2018-11-18,20.63881575674181
2018-11-25,23.91195171619878
2018-12-02,43.1641994932121
2018-12-09,25.35523570606302
2018-12-16,25.08209974660605
2018-12-23,28.628371665519985
2018-12-30,15.479111817556358
2019-01-06,42.617927574298164
2019-01-13,29.07165565538423
2019-01-20,26.741803685791503
2019-01-27,17.36567979728484
2019-02-03,41.27763151348362
2019-02-10,25.79851969592726
2019-02-17,15.479111817556358
2019-02-24,37.061211564162406
2019-03-03,56.75674333103997
2019-03-10,28.628371665519985
2019-03-17,28.9223958074206
2019-03-24,30.01493964524847
2019-03-31,22.525383736470296
2019-04-07,30.958223635112716
2019-04-21,38.44777954389089
2019-04-28,32.8447916148412
2019-05-05,18.308963787149082
2019-05-12,17.808963787149082
2019-05-19,34.73135959456968
2019-05-26,86.3283989864242
2019-06-02,41.27763151348362
2019-06-09,15.035827827692115
2019-06-23,30.55076747294059
2019-07-07,50.21047141212604
2019-07-14,29.64925984796363
2019-07-21,30.01493964524847
2019-07-28,61.91644727022543
2019-08-04,19.695531766877565
2019-08-18,42.22091550334786
2019-09-01,31.458223635112716
2019-09-08,37.061211564162406
2019-09-15,38.00449555402665
2019-09-22,30.958223635112716
2019-09-29,24.85523570606302
2019-10-06,20.195531766877565
2019-10-13,21.58209974660605
2019-10-20,17.36567979728484
2019-10-27,35.17464358443392
2019-11-03,25.79851969592726
2019-11-10,39.39106353375513
2019-11-17,31.901507624976958
2019-12-08,58.20002732090422
2019-12-15,28.628371665519985
2019-12-22,40.41195171619878
2019-12-29,47.380619442533316
2020-01-05,20.63881575674181
2020-01-12,18.308963787149082
2020-01-19,21.58209974660605
2020-01-26,54.87017535131149
2020-02-09,30.958223635112716
2020-02-16,80.22541105737452
2020-03-01,47.29851969592726
2020-03-08,42.22091550334786
2020-03-15,17.36567979728484
2020-03-22,37.45822363511272
2020-03-29,23.29851969592726
