,MVT_GT_Omaha NE
2017-01-01,57.0
2017-02-12,27.0
2017-02-26,21.0
2017-03-12,27.0
2017-03-26,83.0
2017-04-02,27.0
2017-05-14,25.0
2017-06-11,41.0
2017-07-23,88.0
2017-07-30,30.0
2017-08-06,35.0
2017-09-17,42.0
2017-12-24,26.0
2018-01-07,25.36795003834255
2018-01-14,94.18248347392267
2018-01-21,41.231697283996326
2018-01-28,27.0828361515838
2018-02-25,38.30192505751382
2018-03-11,100.04202792688768
2018-04-01,40.016811170755076
2018-04-29,54.6656723031676
2018-05-20,45.87635562372009
2018-06-24,24.153063925101293
2018-07-15,35.372152831031315
2018-07-22,20.008405585377538
2018-07-29,22.938177811860044
2018-09-09,25.86795003834255
2018-09-30,31.22749449130756
2018-11-11,38.30192505751382
2019-01-06,18.793519472136282
2019-01-13,30.012608378066304
2019-03-24,22.938177811860044
2019-04-21,34.157266717790066
2019-05-05,31.22749449130756
2019-05-12,22.938177811860044
2019-05-19,64.66987509585637
2019-06-02,25.86795003834255
2019-06-09,24.153063925101293
2019-06-16,21.723291698618787
2019-06-30,69.52941954882138
2019-07-07,48.306127850202586
2019-07-28,61.240102869373864
2019-09-08,30.512608378066304
2019-09-15,19.508405585377538
2019-09-22,22.938177811860044
2019-10-20,22.938177811860044
2019-10-27,58.31033064289136
2019-11-03,32.44238060454881
2019-11-24,27.5828361515838
2019-12-08,22.938177811860044
2020-02-16,32.94238060454881
2020-02-23,47.09124173696134
2020-03-15,24.653063925101293
2020-03-22,24.153063925101293
2020-04-26,40.016811170755076
2020-05-03,21.223291698618787
2020-06-28,32.94238060454881
2020-07-05,42.946583397237575
2020-08-23,41.731697283996326
2020-08-30,31.72749449130756
2020-09-27,22.938177811860044
2021-01-31,18.793519472136282
2021-02-07,27.5828361515838
2021-02-28,32.94238060454881
2021-04-11,20.008405585377538
2021-05-02,28.297722264825055
2021-06-06,24.153063925101293
2021-06-27,72.95919177530388
2021-07-18,21.723291698618787
2021-08-22,32.94238060454881
2021-08-29,34.657266717790066
2021-09-12,55.88055841640885
2021-10-10,27.0828361515838
2021-10-31,34.157266717790066
2021-11-07,25.86795003834255
2021-12-12,44.16146951047883
2022-01-02,34.314533435580124
2022-01-23,41.46339456799265
2022-02-06,131.53904483639047
2022-02-13,28.595444529650106
2022-02-27,57.19088905930021
2022-03-27,142.97722264825052
2022-04-17,28.595444529650106
2022-04-24,22.876355623720084
2022-05-01,45.75271124744017
2022-06-12,21.44658339723758
2022-06-19,32.88476120909762
2022-08-21,27.1656723031676
2022-09-18,70.05883909764276
2022-09-25,27.1656723031676
2022-10-30,31.454988982615117
2022-11-13,75.77792800357278
2022-11-20,50.042027926887684
2022-12-18,27.1656723031676
2022-12-25,25.735900076685095
