,MVT_GT_Philadelphia PA
2017-01-01,65.0
2017-01-08,37.0
2017-01-15,18.0
2017-01-22,33.0
2017-01-29,56.0
2017-02-05,33.0
2017-02-12,33.0
2017-02-19,33.0
2017-03-19,32.0
2017-03-26,21.0
2017-04-02,69.0
2017-04-09,41.0
2017-04-16,29.0
2017-04-23,80.0
2017-05-07,41.0
2017-05-14,31.0
2017-05-21,35.0
2017-05-28,100.0
2017-06-04,20.0
2017-06-11,25.0
2017-06-18,50.0
2017-06-25,33.0
2017-07-02,46.0
2017-07-09,32.0
2017-07-16,21.0
2017-07-23,42.0
2017-07-30,25.0
2017-08-06,21.0
2017-08-13,16.0
2017-08-20,46.0
2017-09-03,19.0
2017-09-10,28.0
2017-09-17,17.0
2017-10-08,68.0
2017-10-15,21.0
2017-10-22,33.0
2017-10-29,43.0
2017-11-12,35.0
2017-11-26,18.0
2017-12-24,75.0
2017-12-31,42.0
2018-01-07,41.76287675885774
2018-01-14,17.308493170424498
2018-01-21,22.825205504831498
2018-01-28,39.00452059165424
2018-02-04,20.066849337628
2018-02-11,25.583561672034996
2018-02-18,55.683835678476996
2018-02-25,36.74616442445075
2018-03-04,27.841917839238498
2018-03-11,31.729452090043747
2018-03-18,17.808493170424498
2018-03-25,69.60479459809625
2018-04-01,20.066849337628
2018-04-08,28.97109592284025
2018-05-06,22.325205504831498
2018-05-13,37.8753425080525
2018-05-27,51.79630142767174
2018-06-03,75.750685016105
2018-06-10,25.583561672034996
2018-06-17,65.21726034729099
2018-06-24,37.8753425080525
2018-07-01,17.808493170424498
2018-07-08,50.66712334406999
2018-07-15,26.212739755636747
2018-07-22,16.179315086822747
2018-08-05,52.925479511273494
2018-08-12,47.90876717686649
2018-08-19,41.26287675885774
2018-08-26,21.196027421229747
2018-09-02,26.212739755636747
2018-09-16,74.12150693250325
2018-09-23,67.97561651449449
2018-09-30,46.27958909326475
2018-10-07,32.858630173645494
2018-10-21,36.24616442445075
2018-10-28,27.841917839238498
2018-11-11,37.3753425080525
2018-11-18,35.116986340848996
2018-11-25,18.93767125402625
2018-12-02,54.054657594875245
2018-12-09,39.00452059165424
2018-12-16,47.40876717686649
2018-12-30,41.76287675885774
2019-01-06,23.454383588433245
2019-01-20,25.083561672034996
2019-01-27,16.179315086822747
2019-02-03,40.133698675256
2019-02-17,40.133698675256
2019-03-03,54.054657594875245
2019-03-24,33.987808257247245
2019-03-31,41.26287675885774
2019-04-07,27.841917839238498
2019-04-14,54.054657594875245
2019-04-28,32.858630173645494
2019-05-05,56.31301376207874
2019-05-26,40.633698675256
2019-06-30,20.566849337628
2019-07-14,15.050137003220998
2019-07-21,21.196027421229747
2019-07-28,45.150411009662996
2019-08-11,46.27958909326475
2019-08-18,23.954383588433245
2019-09-08,21.196027421229747
2019-09-15,32.858630173645494
2019-09-22,18.93767125402625
2019-09-29,17.808493170424498
2019-10-06,22.325205504831498
2019-10-13,39.00452059165424
2019-10-20,37.8753425080525
2019-10-27,18.93767125402625
2019-11-03,96.94671243733474
2019-11-17,49.03794526046825
2019-12-01,39.00452059165424
2019-12-08,13.920958919619249
2019-12-15,50.16712334406999
2019-12-22,67.97561651449449
2019-12-29,21.696027421229747
2020-01-05,45.150411009662996
2020-01-12,25.083561672034996
2020-01-19,75.250685016105
2020-02-09,22.325205504831498
2020-02-16,39.00452059165424
2020-02-23,41.26287675885774
2020-03-08,26.712739755636747
2020-03-15,20.066849337628
2020-03-22,23.454383588433245
2020-04-05,12.791780836017498
2020-04-12,13.420958919619249
2020-04-19,12.791780836017498
2020-04-26,60.70054801288399
2020-05-03,21.196027421229747
2020-05-17,25.083561672034996
2020-05-24,31.729452090043747
2020-05-31,40.633698675256
2020-06-07,17.308493170424498
2020-06-21,39.00452059165424
2020-06-28,16.179315086822747
2020-07-05,15.550137003220998
2020-07-26,33.987808257247245
2020-08-02,21.196027421229747
2020-08-09,37.8753425080525
2020-08-16,22.825205504831498
2020-08-23,37.3753425080525
2020-08-30,27.841917839238498
2020-09-06,54.554657594875245
2020-09-20,18.93767125402625
2020-10-04,22.325205504831498
2020-10-11,32.858630173645494
2020-10-18,37.8753425080525
2020-10-25,32.358630173645494
2020-11-01,13.920958919619249
2020-11-08,12.791780836017498
2020-11-15,32.358630173645494
2020-11-22,37.8753425080525
2020-11-29,39.00452059165424
2020-12-06,49.03794526046825
2020-12-13,36.24616442445075
2020-12-20,80.267397350512
2020-12-27,59.07136992928224
2021-01-03,33.987808257247245
2021-01-17,62.958904180087494
2021-01-24,23.954383588433245
2021-02-07,18.93767125402625
2021-02-14,33.987808257247245
2021-02-28,18.93767125402625
2021-03-14,40.133698675256
2021-03-21,25.083561672034996
2021-03-28,16.179315086822747
2021-04-04,49.53794526046825
2021-04-11,17.808493170424498
2021-04-25,39.00452059165424
2021-05-02,29.47109592284025
2021-05-09,51.79630142767174
2021-05-16,47.90876717686649
2021-05-23,47.40876717686649
2021-05-30,40.133698675256
2021-06-06,23.954383588433245
2021-06-20,37.8753425080525
2021-06-27,25.083561672034996
2021-07-04,44.021232926061245
2021-07-11,71.86315076529974
2021-07-18,56.81301376207874
2021-07-25,28.97109592284025
2021-08-01,40.133698675256
2021-08-15,15.050137003220998
2021-08-22,45.150411009662996
2021-09-05,61.82972609648574
2021-09-12,26.212739755636747
2021-09-19,45.150411009662996
2021-09-26,16.679315086822747
2021-10-03,51.79630142767174
2021-10-10,51.79630142767174
2021-10-17,51.29630142767174
2021-10-31,40.133698675256
2021-11-07,23.454383588433245
2021-11-14,35.616986340848996
2021-11-21,35.116986340848996
2021-11-28,30.100274006441996
2021-12-05,41.26287675885774
2021-12-12,64.58808226368924
2021-12-26,45.650411009662996
2022-01-09,74.24301386500649
2022-01-23,64.17616452737849
2022-01-30,100.66849337627998
2022-02-06,46.55917818652949
2022-02-20,44.04246585212249
2022-02-27,49.07589052093649
2022-03-06,25.167123344069996
2022-03-13,47.81753435373299
2022-03-20,40.26739735051199
2022-03-27,32.717260347290996
2022-04-03,40.26739735051199
2022-04-10,41.52575351771549
2022-04-17,50.33424668813999
2022-04-24,46.55917818652949
2022-05-01,51.592602855343486
2022-05-08,64.17616452737849
2022-05-15,39.00904118330849
2022-05-22,26.425479511273494
2022-05-29,23.908767176866494
2022-06-05,50.33424668813999
2022-06-12,45.30082201932599
2022-06-19,70.46794536339598
2022-06-26,32.717260347290996
2022-07-10,47.81753435373299
2022-07-17,22.650411009662996
2022-07-24,15.100274006441996
2022-07-31,64.17616452737849
2022-08-07,51.592602855343486
2022-08-14,61.659452192971486
2022-08-21,125.83561672034998
2022-08-28,62.91780836017499
2022-09-04,39.00904118330849
2022-09-11,50.33424668813999
2022-09-18,33.97561651449449
2022-09-25,22.650411009662996
2022-10-02,61.659452192971486
2022-10-09,75.50137003220999
2022-10-16,33.97561651449449
2022-10-23,45.30082201932599
2022-10-30,55.36767135695399
2022-11-06,44.04246585212249
2022-11-20,42.78410968491899
2022-11-27,52.85095902254699
2022-12-04,79.27643853382048
2022-12-11,20.133698675255996
2022-12-18,40.26739735051199
2022-12-25,35.23397268169799
